GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
A2M	0.479718699656427	1.39447174219873	2.93039030801846	3.41010900767489	0.0813939504091827	0.378447734008772	FALSE	NS
A2ML1	0.131080917988702	1.09511389190196	-0.551079209809946	-0.419998291821244	0.452170489342181	0.776987055898301	FALSE	NS
AAAS	-0.0634516819178508	0.956971800597955	4.15098664581845	4.0875349639006	0.690698756827787	0.897191476313518	FALSE	NS
AACS	-0.120020957108406	0.920174283744325	1.40750123288499	1.28748027577658	0.509808058730131	0.811361068617553	FALSE	NS
AAGAB	-0.0156292184515903	0.989225120687752	3.2225285181194	3.20689929966781	0.890238037538073	0.966768694896905	FALSE	NS
AAK1	0.117138416202343	1.08458146163411	0.786563803470831	0.903702219673174	0.669591558849093	0.888584760595084	FALSE	NS
AAMDC	0.0272344819940509	1.01905681100438	5.11266795200652	5.13990243400057	0.83586710216678	0.95238907479746	FALSE	NS
AAMP	0.235719028956029	1.17749344536648	2.36149933773498	2.597218366691	0.267461532377239	0.63921704672098	FALSE	NS
AAR2	0.0813111004430511	1.05797907993294	3.37801485886816	3.45932595931121	0.636885470593434	0.87489450527522	FALSE	NS
AARD	-0.2179695097789	0.859774656709824	0.487289636666447	0.269320126887547	0.18467258320302	0.554017749609059	FALSE	NS
AARS1	0.0492274281713523	1.03471068169204	3.62261230200651	3.67183973017786	0.77260464225479	0.928443821813377	FALSE	NS
AARS2	-0.180366925005947	0.882478524306592	-0.46503213883409	-0.645399063840037	0.362479128609678	0.719907791653536	FALSE	NS
AASDH	0.0468911341627483	1.03303643176401	1.26557296991094	1.31246410407369	0.749745894496194	0.919828419437234	FALSE	NS
AASDHPPT	-0.0442514115230459	0.969792894473946	4.06717283422314	4.0229214227001	0.83536287135642	0.95238907479746	FALSE	NS
AASS	0.0693959479238666	1.04927726240222	0.805065669582103	0.87446161750597	0.558997200623628	0.83568976117826	FALSE	NS
AATF	0.26666155288317	1.20302077184158	1.50582994961018	1.77249150249335	0.11266282854429	0.445031553133384	FALSE	NS
ABAT	-0.181251425627107	0.881937652150334	1.84124881301265	1.65999738738554	0.367042544449248	0.722642168215193	FALSE	NS
ABCA1	-1.31128565267682	0.402961621708973	5.43641610319667	4.12513045051985	2.80936629969455e-05	0.00168866608062363	FALSE	NS
ABCA11P	0.198220899246716	1.14728267775705	-0.389561817282038	-0.191340918035323	0.155974703052522	0.520576790029455	FALSE	NS
ABCA5	0.0808335472493611	1.05762893131368	2.70637091651577	2.78720446376513	0.700480532160111	0.900695199728555	FALSE	NS
ABCA8	-0.105130870099697	0.929720601748906	0.399360503491088	0.294229633391392	0.610200675576217	0.861551201485707	FALSE	NS
ABCB6	0.0833068601098823	1.05944365355919	1.41667818513908	1.49998504524896	0.710707297121023	0.903734635223288	FALSE	NS
ABCB7	0.313509160485365	1.24272679145968	3.25748892761978	3.57099808810515	0.0951243450152822	0.409646402487046	FALSE	NS
ABCB8	-0.0296419279613225	0.979663416567718	-0.29454889638093	-0.324190824342252	0.858172520126631	0.95738432533805	FALSE	NS
ABCC1	-0.449064609272331	0.732517631695629	1.17122112260199	0.722156513329659	0.00322006248228652	0.0524140023625692	FALSE	NS
ABCC4	0.300945335610625	1.23195139334732	0.9055040254786	1.20644936108923	0.144917967792476	0.50229112717465	FALSE	NS
