GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
A2M	0.310066483626597	1.23976483062883	3.14384681933589	3.45391330296248	0.392849303889259	0.78658404790327	FALSE	NS
A2ML1	0.205368749833887	1.1529810086732	-0.516086896866134	-0.310718147032247	0.139954939370347	0.555035924100684	FALSE	NS
AAAS	-0.177783188637119	0.884060379606462	4.25304473088195	4.07526154224483	0.321589237658958	0.737828791299397	FALSE	NS
AACS	-0.232690340702894	0.851046378046489	1.45023934782333	1.21754900712044	0.410099094724333	0.797192255373456	FALSE	NS
AAGAB	-0.0812434670288424	0.945242585583679	3.22524265508431	3.14399918805547	0.612334838651972	0.889815800100935	FALSE	NS
AAK1	0.0782808374736443	1.05575921352275	0.686583663825077	0.764864501298721	0.631914352474747	0.89865951518851	FALSE	NS
AAMDC	0.152386820297804	1.11140668284632	5.12804995852421	5.28043677882201	0.130567469855719	0.543120518602484	FALSE	NS
AAMP	0.0466071285685485	1.0328330906272	2.46522320570513	2.51183033427368	0.771669978878329	0.938692136779933	FALSE	NS
AAR2	-0.0665468170754924	0.954920929149711	3.41488213660556	3.34833531953007	0.734865967735944	0.92828230757176	FALSE	NS
AARD	-0.158984866743821	0.895655065081527	0.57132882139929	0.412343954655469	0.483296634132089	0.833448637291736	FALSE	NS
AARS1	0.356482174642386	1.28030024172483	3.71971938463885	4.07620155928124	0.0207404471540411	0.222646226878179	FALSE	NS
AARS2	-0.0986647274011517	0.933896951052749	-0.41972331869455	-0.518388046095702	0.528844376431744	0.856207883828645	FALSE	NS
AASDH	0.132731782414112	1.09636773923854	1.27304146937193	1.40577325178604	0.438105941457092	0.81243581177354	FALSE	NS
AASDHPPT	-0.146820289424704	0.903239015906075	4.03429268775699	3.88747239833228	0.285678689564228	0.712697349248447	FALSE	NS
AASS	0.0854476487925678	1.06101690951901	0.891857555875516	0.977305204668084	0.608690396792112	0.88820017244687	FALSE	NS
AATF	0.417727401658348	1.33582165001064	1.57222597486777	1.98995337652611	0.223296949014573	0.659774047162395	FALSE	NS
ABAT	-0.527170196900026	0.693914492544383	1.96875127968391	1.44158108278388	0.0149781227644434	0.185194187042895	FALSE	NS
ABCA1	-0.961652165922215	0.51346855531409	5.54036175210678	4.57870958618456	0.000208311305151906	0.0131552544481374	FALSE	NS
ABCA11P	0.050885001397393	1.03590018767347	-0.415413895538486	-0.364528894141093	0.643070725525629	0.901309744713675	FALSE	NS
ABCA5	0.296769355483779	1.22839058121234	2.72364799165309	3.02041734713687	0.328679444238138	0.742822988586215	FALSE	NS
ABCA8	0.1412243788084	1.10284067182636	0.301132255927321	0.442356634735721	0.53887787898788	0.861802858974928	FALSE	NS
ABCB6	0.173678173463223	1.1279304983739	1.40011438614058	1.5737925596038	0.242768005933583	0.67719853598135	FALSE	NS
ABCB7	0.203741576596651	1.15168132843172	3.19332608933379	3.39706766593044	0.440287262119536	0.81378983740213	FALSE	NS
ABCB8	0.0181184983098444	1.01263797874685	-0.234790608886988	-0.216672110577143	0.949653005335714	0.985233042906532	FALSE	NS
ABCC1	-0.567388161215404	0.674837401206161	1.3506934041581	0.783305242942695	0.0376256781344152	0.307271436962001	FALSE	NS
ABCC4	0.0708871646756279	1.05036239039372	0.875432457843176	0.946319622518804	0.759126144361657	0.935711450194801	FALSE	NS
ABCC5	0.433098679487198	1.35013033008029	1.84352841394716	2.27662709343435	0.0412259423833846	0.322124082303376	FALSE	NS
ABCD3	-0.18197840817655	0.881493350512558	2.51230474682205	2.3303263386455	0.394602882554773	0.788257770196502	FALSE	NS
ABCD4	0.216188108996385	1.16166018769458	0.880054542010115	1.0962426510065	0.217852145996298	0.655260812971607	FALSE	NS
ABCE1	-0.0669989591946227	0.954621702833457	3.86417236808333	3.79717340888871	0.694082882895513	0.916200424068187	FALSE	NS
ABCF1	0.430814577370143	1.3479944693805	2.31981140034283	2.75062597771297	0.0489675843981745	0.348749862330468	FALSE	NS
ABCF2	0.17908929500701	1.13216897506794	3.23191864289288	3.41100793789989	0.408807435312507	0.795918163814282	FALSE	NS
ABCF3	0.189200710159551	1.1401318787242	3.24209785438953	3.43129856454908	0.573253031508265	0.873832997936646	FALSE	NS
ABCG1	-0.860549334676992	0.550742811787661	1.07107626154077	0.210526926863776	0.00276190690312094	0.066594537516163	FALSE	NS
ABCG2	0.0524019284404507	1.03698996158476	1.15942500353769	1.21182693197814	0.865866761436119	0.962264924293421	FALSE	NS
ABHD10	0.13615918373309	1.09897546937438	2.79681668130343	2.93297586503652	0.62481428577636	0.895232186024773	FALSE	NS
ABHD11	0.116759091382229	1.08429633236181	0.0394825069245764	0.156241598306805	0.66507190287956	0.909246527105885	FALSE	NS
ABHD12	0.0931406208943943	1.06668974705608	0.493450618846224	0.586591239740619	0.721175665669911	0.924037810531913	FALSE	NS
ABHD13	-0.296629115124088	0.814152458697353	1.34658795506305	1.04995883993897	0.0920872896692449	0.465453622247711	FALSE	NS
ABHD14A	0.130320261527435	1.09453664870577	0.901303141581327	1.03162340310876	0.574272868059791	0.874375234350015	FALSE	NS
ABHD14B	0.0736726049034746	1.0523923050786	0.888049385779703	0.961721990683178	0.739979829367257	0.930617436025522	FALSE	NS
ABHD16A	0.0336507505493715	1.02359907626644	1.4169294663473	1.45058021689667	0.809307916120259	0.947462751606349	FALSE	NS
ABHD17B	-0.176076335851779	0.885106930579921	0.791673745911702	0.615597410059923	0.30541757811049	0.730878965999083	FALSE	NS
