,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
105371605,9.13602907307273,1.48382722006791,0.598271453619992,2.48019057417773,0.0131312179157055,0.0310336860895812
4653,18.5617513627314,-1.31279852292166,0.390931397315124,-3.35813017817914,0.000784716477425479,0.00258638821152193
100628315,4007.37152037525,-1.00845169087272,0.0732882085381974,-13.7600810688,4.43029816412697e-43,4.94633037796113e-41
105371620,4.97147217805075,3.32504693147026,0.877662648128491,3.78852505408601,0.000151544312228723,0.000588756198835006
105371629,6.08437508027484,-1.77702489622061,0.718639324424524,-2.47276322881945,0.0134072936729426,0.0315825739493201
107985229,5.06798171349538,4.89371508691382,1.28403838308215,3.81119065550608,0.000138299047250654,0.000542560151777595
101928933,8.68258771938298,1.82709025498233,0.579453794112647,3.15312501798399,0.00161532611410129,0.00491014883176815
89884,89.878996816419,-1.95066777464047,0.182274158416662,-10.7018339384205,9.97834931204039e-27,4.1777277591354e-25
100527964,35.3504335685246,-1.32308485497032,0.257096879665885,-5.14625014776437,2.65745005759947e-07,1.71296490277799e-06
105371637,26.811090470895,-1.37483428471098,0.328252682874404,-4.18834134932882,2.81000645236246e-05,0.000126800291159986
51278,1238.97906432203,1.88510644401514,0.0695326248748089,27.1111071588223,7.283624408774e-162,1.84712715006509e-158
6004,969.147596953443,1.34583651488261,0.0691041006637849,19.475494246435,1.77205891945703e-84,8.73821942727811e-82
284648,11.6177133487472,1.0523874658336,0.424703013259273,2.47793736558948,0.0132144340433639,0.0311944990874728
4688,13.7414445490647,-1.06667131608008,0.43048680929276,-2.47782578479581,0.0132185670660937,0.0312001067088545
403314,10.3040886551048,1.14816224990418,0.45727092827493,2.51090147855158,0.0120423300506426,0.0287835523170873
83872,7.29802902900567,-1.73014149530875,0.578486429034911,-2.99080740441075,0.00278240919601881,0.0079359460230922
431704,8.02193859339904,-1.59022576274491,0.526959995084016,-3.01773526943231,0.00254671271607855,0.00733455481698696
343450,87.8257800552352,-1.0442573439183,0.256446500877867,-4.07202804617573,4.66055659261256e-05,0.000201544946728522
3075,6498.46702314415,-1.02455501630129,0.064145351166064,-15.9723970276326,1.98989410339353e-57,4.15583530864023e-55
10878,38.3898989743601,-1.15861524145101,0.296251235765371,-3.91092121002536,9.19447646007211e-05,0.000374272749642743
3078,262.012541971929,-1.02780634777861,0.137550332130366,-7.47222003654985,7.88530072003447e-14,1.15304660940735e-12
163486,70.477479990084,-1.14552280072643,0.312526301972718,-3.66536446211311,0.000246986591772339,0.000914010001488964
127833,13.3454949439472,-1.3777989697234,0.439430448439542,-3.13541989321879,0.00171608289323947,0.005166876445181
148709,13.1454783058531,1.51607389141698,0.49211298089919,3.08074354926953,0.00206484408052606,0.00607476170326459
7832,798.451506608257,2.04165015720759,0.0696736513052237,29.3030452539885,9.48496561243772e-189,4.20942773879986e-185
79098,2.76508603312377,4.65210985138832,1.37481920537988,3.38379754456723,0.000714906977761245,0.0023788244928243
148696,8.85849772034114,-2.10158793720365,0.734509260141621,-2.86121367183096,0.00422022517661432,0.0114587698585588
80342,12.288381997844,1.11396523895072,0.437297806469033,2.547383550687,0.0108534069799077,0.026335385553215
467,317.19773402615,2.91585438124094,0.103762591878343,28.1012099684215,9.46820169425263e-174,2.80132527460621e-170
149647,5.53518608346402,5.93819229793973,1.27839623874223,4.64503267295444,3.40022637727175e-06,1.83244743926315e-05
2104,218.517900902461,-1.00964786492399,0.100139884502128,-10.0823749692115,6.61085639415358e-24,2.24819775304625e-22
100885798,23.5191274975037,-1.84987086421861,0.325824949032398,-5.67749912863384,1.36678222971877e-08,1.05813860191747e-07
