,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
105378580,27.0113628210101,1.07720042744854,0.313711066972803,3.43373422507256,0.000595327607120951,0.0054969029630551
107984868,12.8927711299725,3.39095027547323,1.10134411261883,3.07891987310856,0.00207752549824352,0.0157960426185054
105378605,3.5550219735753,-2.19533003014596,0.806659333933858,-2.72150824740344,0.00649847635304527,0.040167462471887
105378604,15.5826732374993,-1.30983018825316,0.350403575667122,-3.73806170715986,0.000185444437074714,0.00202859937655795
27237,16.1075613969136,-1.19185362313813,0.434776276015907,-2.74130326074766,0.00611959967656919,0.0383078287702049
101927479,30.2675026000228,1.1693330186001,0.348607236641173,3.35429932512765,0.000795662421464634,0.00703233636442953
105376830,7.39975626209405,-2.62169073914035,0.689053461295792,-3.80477116276313,0.000141935348076913,0.00163188879472886
79727,1201.04335149177,1.23288036242886,0.426096880642737,2.89342733645257,0.0038106245073392,0.0260980734005731
115572,27.084880197727,1.1850853720615,0.432310084762587,2.7412855120239,0.00611993028347799,0.0383078287702049
2827,134.214759022081,1.04905475795927,0.153452610349156,6.83634351720913,8.12400064430458e-12,3.83556541057699e-10
27245,383.781690860083,-1.06460391128641,0.102885635014201,-10.3474494873796,4.29782636802647e-25,7.19764280049112e-23
653160,21.1898721685847,1.5819223552573,0.409047363069533,3.86733297431964,0.000110032141798645,0.00131269528307093
339559,60.5203584121586,1.84581380802758,0.555704107860069,3.32157668428172,0.000895103818862773,0.00778152937926148
112268225,22.3245955674679,1.24363898742678,0.373844109574054,3.32662453567543,0.00087904730124039,0.00767577358171146
100874278,10.5645393166419,-1.64200384945566,0.531842393986435,-3.08738804582311,0.00201923815800823,0.0154402890639241
26828,11.8209992703805,-1.59078086395505,0.540833071160089,-2.94135279217083,0.00326782122601665,0.0230474224887753
266675,15.1297676126966,1.27908447602454,0.475884254686151,2.68780583393773,0.00719232050236823,0.0434722756411443
1263,242.832309970293,1.52808424457228,0.130338477082008,11.7239688446783,9.60636628363196e-32,2.13165267833793e-29
343521,35.5426987352847,2.17654562816924,0.363894937107216,5.98124734977544,2.21435315656567e-09,7.22595537414592e-08
149478,17.0968014006797,2.57221821935083,0.584960653298165,4.39724997715311,1.09631057049948e-05,0.000169232219543537
105378715,19.021468129952,-2.60635676202744,0.442152249699803,-5.89470428748698,3.7535296358762e-09,1.18352856298533e-07
105378728,22.0373899974403,-1.7345594323657,0.338781787824178,-5.11999019636176,3.05551540359697e-07,6.67177237941616e-06
619518,14.9313418753602,-2.22146091360056,0.516370146600799,-4.3020707688548,1.69209245217898e-05,0.000250734768039076
3725,97.6041812022199,1.2089044660632,0.174016206691498,6.94707975221177,3.72924907094004e-12,1.88051475722721e-10
3595,40.0401399510259,1.23267347481454,0.247690439448306,4.97666957820471,6.46876060500612e-07,1.31088399840261e-05
3752,21.5301564943678,1.91207427721744,0.562818586761502,3.39731899797348,0.000680495892762645,0.00614620916060924
106479023,511.420507651836,-1.63414217133986,0.0958062598077839,-17.0567369461916,3.11474919272578e-65,2.0478899136766e-62
337875,313.800125850425,-1.6710012191317,0.118133516253749,-14.1450222775256,2.00453164302117e-45,7.73574907106777e-43
107985193,25.5491311624343,-1.34115779956446,0.335060884190445,-4.0027286467798,6.26161050134718e-05,0.000799684241869892
338391,348.633622255428,-1.68268064068366,0.107223813310114,-15.6931617029604,1.68452143331894e-55,7.86937486428365e-53
440686,484.014682464363,-1.73047458639368,0.10618955800447,-16.2960899255353,1.05211215814445e-59,5.83659219730632e-57
105373467,36.0853506020051,-1.28192293332145,0.353148654005967,-3.62998108241349,0.000283441992464727,0.00292879059967044
101954267,12.7273585862653,-2.29906772471087,0.582032340204219,-3.95006869189466,7.81287674540855e-05,0.000973976039216942
107985595,8.78260315249118,-1.90343303360666,0.601499019220651,-3.1644823562188,0.00155359081430764,0.0124063626340932
101954266,76.7635798788262,-2.00467801561978,0.223022339982744,-8.98868703366168,2.50201396913617e-19,2.74171308519168e-17
101954276,11.102958220931,-2.43974419072036,0.576168886642559,-4.23442543893197,2.29136792400293e-05,0.000328565132365912
112268274,57.2986126549692,-2.01289656862013,0.273928411604708,-7.34825773211447,2.00807024321351e-13,1.23179345514207e-11
100996756,43.9377489271165,-1.6409896275927,0.271543900101909,-6.04318354040302,1.51102593830043e-09,5.13265286145016e-08
101447996,11.9920258451707,-2.22088111011691,0.556330317738823,-3.99201884079152,6.55131662530041e-05,0.000833684392346472
