gene_id,log2FoldChange
284600,1.21483847685731
84069,1.48503875305512
107984868,-2.8313933285831
64856,1.11910278784436
339456,2.15088115426263
85452,-4.6378493803918
107984872,-2.98260027430607
2563,1.10914857474986
79906,-1.25866719358721
100129534,-3.17390939570038
8764,-1.38878645237655
440556,7.02399698180592
63976,10.0446839618882
105378606,6.10829474527184
105378605,6.02354898160607
105378604,5.4542165947375
7161,1.95922110176424
105378610,2.55552194147979
26038,3.78306522350627
107985733,1.60706215952088
102724450,1.3149764008746
148645,-1.02240273709172
83715,-4.98602943077451
105376689,4.82141256527428
54206,-2.06868210224348
50651,1.83143415286877
80045,1.02387480767244
9563,-1.47907141225728
644997,1.94605864242399
54897,-3.19821716370901
26232,-1.16243775732737
943,2.84913070247305
9249,-5.63880206474849
390999,-6.80703865329909
649324,-5.4321732990371
645354,-5.4321732990371
23254,4.02229313784902
55092,1.97235185864458
727684,2.61146222030276
54751,-2.59445350131189
348487,1.90557566728841
128272,1.16553189059051
100132147,-1.48028746111289
100189045,-1.63296914885322
112267871,-1.43252600537546
4237,-9.02881493840053
105376806,-7.43275746881989
11240,-2.20337572215266
81569,-3.05047104135627
22977,-1.16225892504641
100532736,1.31747985776116
4681,1.4713880354387
3362,2.08972189714833
255104,6.24680634276349
55450,4.02183953909945
163933,-4.17971343383194
249,4.1226073908335
5909,-1.12811193675617
2046,2.14374535698796
2048,3.9033581560901
90529,-1.28169370384644
25932,-1.17836347743675
864,9.63825755169726
107984932,7.25309911322484
105376878,5.4220881845008
57134,2.02544174485618
79927,-3.14601430650348
10256,-1.58645547974561
79727,-8.7229493842134
388610,1.60783628968287
115572,-2.08198730771557
9064,1.19777679103032
2537,1.17445223711992
9473,1.08788400137767
83667,-1.81003282802747
85028,1.14001057303765
692212,1.0973451719612
677825,1.17278885230275
79570,3.06464046116292
2170,-2.07491051406018
347735,1.69342646848699
339483,-1.24407854815546
105378629,1.12075560948959
728116,-3.1562779557813
252995,-1.67051658032343
113452,1.15397717364167
113451,-1.55067346675621
100506144,-1.08553795041137
339488,2.60347128830383
105378645,1.72198743893921
79729,-1.24404923430497
55194,-2.00957072562151
83931,-1.17449033130128
127700,-1.48010790453769
284656,4.59563388032592
149175,1.06714074620451
105378651,-1.13390778047124
51440,1.13726668479595
656,-1.1191288628162
4610,1.02551000519944
84879,2.38648516589687
1298,-5.33258057533042
339559,-5.1419076025008
64789,-7.75848115208853
