gene_id,log2FoldChange
3007,-3.13484192938974
8968,-1.48209962920591
8345,-1.54681356055333
8355,-2.3021124538541
8346,-1.54265198917132
8970,-2.75507566217868
8969,-1.56396933734729
85236,-1.08318576243861
8294,-2.49083260764929
85235,-1.27497702027825
8340,-1.12318202945179
8329,-1.46775327160053
8357,-1.63290197191431
8331,-1.39942864405259
8342,-1.86088107432263
8363,-1.30545164764221
8362,-1.33830931493982
8330,-1.78741632892956
8341,-1.1082505421579
8332,-2.46952396310357
3009,-1.4459651323849
8354,-2.38053616461176
8336,-1.31844287296591
8348,-1.72842167720245
651302,1.89245789719943
7932,1.27537391520423
105375061,-2.71814147926554
202500,1.02571388273378
51557,4.09697315070165
100861530,1.21546612731619
112267965,1.80362245822673
105378027,-1.30861358015722
57492,-1.05500558150748
105378077,-1.90899455484768
154197,2.12518568123962
729603,-1.53601780150869
100127955,-2.25789369786615
1395,1.30732001440848
101927356,-2.42640964736632
30816,1.58276806484551
286006,2.53205555095107
105375492,-1.86332848716983
27099,-1.2588338729115
64101,-2.19571921777989
155054,1.34407266400501
100131395,-1.43384323698549
100507071,1.62552236369047
107986924,1.54294342835867
2796,1.05598365817804
100505676,1.83174792456124
81796,-4.72611906406801
112268030,2.08890272153385
101927612,1.46955980551079
641384,-1.56600492483565
100507117,-3.5504717959265
401494,-1.2960748136766
112268043,3.07800152078145
107987057,2.57152766395951
138724,1.2113152413788
100507540,3.51096118907695
107987097,1.32920426060874
107987098,-1.34708128759576
570,1.62841211516472
229,3.76191988292899
158401,1.80507650799452
138065,3.5418864137404
105376241,-3.09569615009918
105376266,-1.45456014436942
2649,-1.45494689394174
102723468,-1.53294003356318
138151,-1.09894933124751
651337,-2.87829682505833
105376411,-1.1301650299979
102725112,-2.60441024079981
107984214,-1.72291566528707
387646,3.5083334004898
101929256,2.34065096997776
8829,-3.63583568310517
107984224,1.70494882895249
107984029,-1.87249126389428
107984275,2.27353318646387
105378560,-1.84473224142155
3665,-1.00186580650606
677833,1.2409226104357
338323,1.74283555570008
133,1.37142662366398
107984317,-1.30575296262684
105376652,2.22356801117323
2785,1.08007109841954
347853,2.05849944513169
283212,3.3918543372042
105369403,-1.9627541137431
101929043,-2.91804564742739
10003,1.6303465380769
387804,1.94861605562636
105369487,1.333619564262
107984391,3.97762900603827
23584,1.30698816813152
8074,2.35200785053317
10748,1.3401205931585
105369667,-1.33947520593463
121504,-1.22811931133925
100506606,3.12793364967038
27289,1.95930252478211
105369801,-1.87630776858326
105369816,1.23375431882107
22822,3.33702490968079
694,1.27169285714243
112268100,-1.86991695370072
105370114,-1.00012747179128
100874212,-1.0856054577743
107984617,1.48027875243518
100861541,1.68338558921105
100289373,1.36277477884254
643677,1.52153840292056
100507650,2.08626582196145
107984700,-3.54944620123168
105370525,-3.54988504168012
3306,2.8687645593123
105370538,-3.06753706335764
101927971,-2.12720244616913
6554,1.34566607052921
8748,1.0222105293503
283571,3.26609302792722
2353,2.04310861197266
101928462,1.90827711409572
1113,-1.25953395821676
112268122,1.20197960162516
105370774,1.72429231419284
105370910,1.49072426246291
105371026,-1.66840783427653
9028,1.16719051159785
105371082,2.26904040783602
8651,1.9018155218992
29108,2.56555656320741
100652740,1.94656411643983
91807,1.57949770087827
105371271,-1.61780915003274
100189089,2.43651693074648
101927978,-2.07204315022169
107984830,-1.02808679960366
105371414,-1.91149627352161
101930112,1.12646271805313
2811,1.40879289657102
339168,2.31133616536362
101928266,-2.27097702539543
100616122,-1.08143570406189
107984990,-3.0470073197085
314,1.08750419889775
8639,1.66022264606376
379,1.30035777358411
3216,1.02033581463577
55018,3.506302081221
107984993,-1.9649067735934
101929185,1.09362997277165
56155,1.33654147731646
100616387,1.00228547331677
102723961,3.83340529702647
105371922,1.11218081147346
107985021,-2.82896114141882
101928855,-2.23137197405751
400627,-1.07656070368924
107987250,-1.02011292685106
101927521,-1.07166116039305
107987258,-1.47102181586632
105372107,-1.72877158678511
107985147,-1.86768789092332
105372106,-1.44105661884263
105372105,-2.37072502278792
5366,1.01111635000873
374872,1.76512567451544
2528,1.6662549964535
8744,1.42797027233707
105372269,1.64311159358134
100125288,1.04030319065189
9592,1.08845673454711
80726,2.32270703268108
9518,1.06856304725325
107985285,2.03289571178521
126248,1.24332117489714
374897,3.9521345104496
2354,1.19772550776918
105372439,1.53086850268029
105372471,1.26070012333115
6615,1.34240543339799
102724334,-1.15402888719878
109864280,-3.58627375138691
109910380,-3.49788616145082
109910382,-2.39714167834416
106631781,-3.59766289209776
106632264,-2.26219129821185
388815,-1.02610319310781
