gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PSMA4	97.31612767091765	0.15978404876427166	0.07667525835966293	2.083906232369871	0.037168697338737	0.19885626764275321
SLC25A6	103.97262003071418	-0.275647211579184	0.13228182688462364	-2.083787456455404	0.03717950481844565	0.19885626764275321
FRZB	2.425400625737372	-0.7383337760001064	0.35437842313765927	-2.0834614293469516	0.037209183938951236	0.19890154424835052
SYT14	1.5189230525433768	-0.9617237546695012	0.4617084962729602	-2.0829674186912386	0.03725419348493834	0.199028671290474
CDC6	2.669730723586251	0.6662389786100378	0.3199141177495438	2.0825557286959957	0.03729173815448158	0.19911579552187886
A2M	9.41093954364235	0.5231191181075006	0.25143154610857504	2.080562786189142	0.03747394311316434	0.19997478123450704
ABRAXAS2	3.336932113877649	0.596936235385916	0.2870155207196648	2.079804722368859	0.03754344779250592	0.20011788885874673
PPFIA1	1.9759448697487627	-0.8684241910477888	0.41752111412591386	-2.0799527536849163	0.03752986661653328	0.20011788885874673
BUB3	45.64893528698385	0.19749435851878896	0.09497489706619593	2.079437457890991	0.03757716063890275	0.2001837830399728
TPR	6.429350539770297	0.5663717888075025	0.272643889325431	2.0773316805625317	0.037770957016345454	0.20110192673779384
ECD	5.066213439614777	0.465521984010086	0.2243512532966361	2.0749693936167817	0.037989371457537204	0.20203536403055522
LAMA2	2.7113220697815663	-0.6776181014932907	0.3265559210069471	-2.0750446030922687	0.03798240115343933	0.20203536403055522
DEPDC5	1.7293544886472456	-0.8685959928723257	0.4188290786475992	-2.073867448929348	0.03809162288105752	0.20246431753559824
ACTR10	24.812536687828928	-0.24739188767090045	0.11941421954282956	-2.0717121346019427	0.03829229500991118	0.20341561360505792
JMY	2.8150787617003217	-0.7176381042729337	0.3468484824410862	-2.0690247776846706	0.03854376163947784	0.204635509134623
CCDC28A	2.3080516370382593	-0.78020312236596	0.3773415880036877	-2.0676308871587596	0.03867474534857512	0.20498270909453944
COG3	1.057581506583236	1.1501448741819995	0.5562415616709053	2.0677075454898697	0.038667531959132855	0.20498270909453944
ITM2A	6.775723524204006	0.46275900903047434	0.22379395364615606	2.067790489827752	0.03865972835727948	0.20498270909453944
CSKMT	2.6531219272726316	0.6643135162087588	0.32138607722122053	2.0670264311154027	0.03873166346929192	0.20516840490852034
ZNHIT6	3.4307319770017375	-0.5966907812295082	0.28871150664865836	-2.066737097373951	0.03875893352887056	0.20519692872201603
ELOF1	7.971804102626037	-0.45012053271584157	0.21799569262137458	-2.06481388372032	0.03894061369387113	0.20604243453371093
OTUD6B-AS1	9.178685252777033	0.37069754899806356	0.1796377600389383	2.0635836748226604	0.039057206762013345	0.2065427922169414
RPL39L	3.425505241942443	-0.6529001604142481	0.31648310210786634	-2.0629858468453754	0.039113972886213426	0.2066099210034575
SNAP23	16.121423629553483	-0.28010754787152603	0.13576703171980842	-2.063148500216186	0.03909852137291419	0.2066099210034575
CRABP2	2.7370337684818473	0.6632192315188081	0.3215313311827291	2.062689284677812	0.03914215862450744	0.20664238697262488
POLR2I	52.08895980037205	0.18015832734540319	0.08736085303160362	2.06223177880634	0.03918567453682839	0.20675570312735114
SC5D	14.861854645072103	-0.3070902636028089	0.14904818726013264	-2.0603421567740816	0.03936584244766564	0.20758950438094095
HS6ST1	2.7262849731919365	0.6426775193300127	0.3120860659620302	2.059295782235288	0.03946591228843869	0.20788336720022535
ORC4	12.563674550325567	0.29486649603977594	0.14317803944784968	2.059439402696783	0.03945216439860531	0.20788336720022535
DAPK3	2.0722813154961517	-0.6828913882142956	0.3317748368136361	-2.0582977141147323	0.03956156349285152	0.20827019613081182
MYO5C	1.2850253303012242	-1.1193145644922002	0.5439628736283332	-2.057703969806183	0.039618559073470366	0.2084532041935231
CGGBP1	11.558737523853338	0.34691520397442394	0.16862408757443376	2.05732887255084	0.03965460187250986	0.20852582566273273
MSANTD4	2.8318274148564657	0.5790848253603176	0.28182273980378914	2.0547838892045704	0.0398998829929007	0.20969803976537946
SOSTDC1	2.6619390851165208	0.6303356815332761	0.3068532200613914	2.054192820290973	0.039957033034036346	0.20988075166785702
TRAK2	3.529352435556158	-0.5557686170294176	0.2708516804950761	-2.0519297351729784	0.04017649156423995	0.21091533309424063
COPG1	13.006700431174098	-0.466462797544141	0.2273755197368056	-2.051508438921158	0.04021745866553886	0.21101225095024753
DAD1	128.76423863593087	0.11504180483272164	0.056117597735070406	2.050012999056566	0.040363162327891264	0.21161355394196024
UBE2D4	4.489773487901494	-0.646771918180011	0.3155186372950991	-2.049869141565468	0.040377202218661146	0.21161355394196024
LAS1L	7.32562862876064	0.4986423675960615	0.24337273423687542	2.0488834509733183	0.0404735129432773	0.21199980857886477
SPPL2A	6.120692541987465	-0.4403625765330509	0.2149896286210863	-2.048296838119473	0.040530922625663164	0.2121819824333991
