gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ARHGEF7	1.8620530815747431	-0.36099778079079636	0.3854177657597485	-0.9366402196826225	0.3489436560833292	NA
ARHGEF9	1.855175314060342	0.029333721552423635	0.3810049303579074	0.07699039885092354	0.9386311829042926	NA
ARID3A	0.5340481357885317	-0.16034065494286318	0.7338354660302457	-0.21849673716404241	0.8270421002758775	NA
ARID4A	2.5968149267453393	-0.44466927084868535	0.32920505685470175	-1.350736453130928	0.17677987068121798	NA
ARL10	1.3846891039286318	-0.18094676658330772	0.4382085218717469	-0.4129238879481821	0.6796623787404878	NA
ARL13B	1.7298353304339025	-0.8540541954359692	0.4725422460810573	-1.8073605111900817	0.07070608680641421	NA
ARL16	3.0389045732563598	-0.2252398479321467	0.28654407053892333	-0.7860565654299615	0.4318343489465081	NA
ARL17A	2.10000016300877	0.3473386119403979	0.382932177117182	0.9070499495635436	0.36438038372936943	NA
ARL17B	0.8468364252770529	-0.2795608510217353	0.5399706176055756	-0.5177334505003418	0.6046442561186824	NA
ARL4C	0.7969541124148691	0.18019680221787845	0.6320352537222916	0.28510561896133513	0.7755632253239125	NA
ARL4D	2.3621169424306956	0.1311869939036443	0.38962399737335773	0.33670152451604307	0.7363419140135781	NA
ARL6	1.2652805110982477	-0.1810329541822618	0.4372781428504434	-0.41399954958228535	0.678874436698982	NA
ARL9	1.4504932838420859	-0.020946755781735587	0.37915052745094824	-0.05524654263983723	0.9559420498649753	NA
ARMC10	1.941957505762346	0.3860910222104833	0.38443509556782673	1.0043074283845252	0.3152304542251394	NA
ARMC6	1.5307120087850963	-0.9606967598328001	0.4199204273880964	-2.2878066823477266	0.02214878152308223	NA
ARMCX2	3.0070296038883293	-0.3323597727479873	0.32772295547531083	-1.0141485886026858	0.3105118561001503	NA
ARMCX5	2.655027145213943	-0.11128139628505287	0.3438526745475114	-0.32363103306232016	0.7462173903661186	NA
ARMH4	1.884198245243177	0.2800082729479988	0.40316218563089895	0.6945300996169085	0.4873498313421047	NA
ARPIN	1.3063659780192636	0.14947473366291228	0.39285645319663065	0.38048180816848615	0.7035877979623766	NA
ARSD	2.3134941192014336	0.19466272351901315	0.32797537641560137	0.593528470479875	0.5528275352714823	NA
ARSG	1.61401727383833	-0.347106625693643	0.3867354271577842	-0.8975299424844958	0.36943620327207427	NA
ARSK	1.203320041093767	-0.6031832319091149	0.44280648629366876	-1.362182467013558	0.17314030762094673	NA
ARV1	1.5364936565407314	0.12685247153573717	0.4527730072398809	0.28016791970226756	0.7793486778088667	NA
ARX	1.5251573359949169	-0.10515750020018583	0.44907594365295556	-0.2341641802159218	0.8148575220349409	NA
ASAP3	2.4319800341046798	-0.0024364628229286657	0.36065890564957437	-0.00675558757807577	0.9946098619714867	NA
ASB1	1.5205994161383931	-0.09739932289941815	0.4133485655139744	-0.23563483951688055	0.8137160365437127	NA
ASB16-AS1	0.8580160520820909	-0.33906882122591714	0.5087573421856364	-0.666464723180736	0.505114104665952	NA
ASB9	1.0927491659260544	0.4493375200608498	0.4401669392229757	1.020834324481668	0.3073329391259446	NA
ASCC3	2.255482404402319	0.12254216601153257	0.359846997106118	0.3405396376710494	0.7334501779525546	NA
ASF1B	0.9320270282454305	0.469056930573069	0.4692542625347586	0.9995794775296795	0.31751405890644974	NA
ASMTL	2.2728598345869933	-0.5108140091957613	0.34441844087794055	-1.4831203808183724	0.138042429990849	NA
ASPH	3.0497229592499204	-0.43869751805981166	0.30667372772462287	-1.4305024473884485	0.15257286390017674	NA
ASPM	2.668538403313742	-0.47387572481772205	0.4028635529268192	-1.1762685439648157	0.23948758155910746	NA
ASPSCR1	1.790628775146675	-0.7459466598750185	0.404684644319429	-1.8432788847955934	0.06528830243112498	NA
ASTE1	2.18755743454978	-0.12598051389944012	0.34626262207796193	-0.36382937651028147	0.7159854245764113	NA
ASXL2	2.3298619174568893	0.36943352077912966	0.3324093544887233	1.1113812406012251	0.2664042835924572	NA
ASXL3	1.0660372603647146	-0.624673947213826	0.4716811518610275	-1.3243563893726986	0.18538471101551804	NA
ATAD5	1.187692057462611	-0.9173535048755519	0.46950391193821994	-1.9538782990934112	0.05071561154189134	NA
ATF1	2.4997506231966913	0.047622175826510876	0.30598872509296443	0.15563376007414154	0.8763217124908278	NA
ATF3	1.469949207130339	-0.4844100866757471	0.4507410598371756	-1.0746970485687148	0.28251038557872454	NA
ATF6B	1.2795814323082582	0.08247687348200977	0.5066330948895373	0.162794089675473	0.870680561946495	NA
ATF7IP2	2.6513932342114352	0.13679389791675808	0.3271342387589669	0.4181583023400619	0.6758313802333846	NA
ATG10	2.109001412690858	0.0650776367477622	0.3468441179959536	0.1876279094014257	0.8511683462486418	NA
ATG14	1.2501575331851784	-0.042025704909392114	0.45390987681313566	-0.09258601113606774	0.9262324575040778	NA
ATG16L1	1.752906346724644	0.15506473531976098	0.3669542582307841	0.42257238291056426	0.6726072796276776	NA
ATG2B	0.8291368771231519	-0.3082623183231812	0.5492863035634189	-0.5612051790175215	0.5746576727759424	NA
ATG4A	1.8158050065401878	0.17463093851618064	0.42186779776216166	0.4139470693011585	0.6789128713413634	NA
ATG4B	2.2536018111494687	-0.7368323877280454	0.3635644314533449	-2.0266899728957695	0.04269412857387019	NA
ATG4C	2.9228869155854107	-0.23368590067258005	0.30643232006587273	-0.7626020017155677	0.44570079044139266	NA
ATL2	1.8134438550525886	0.17425586977991875	0.3821163562522936	0.4560282932899782	0.6483696327335065	NA
ATM	2.9992845206366363	-0.20819491927597772	0.30311280113141276	-0.686856241303105	0.4921733243926194	NA
ATP10D	1.6840081108040568	-0.6226427482694146	0.39686704566342373	-1.568895062144987	0.11667239264891753	NA
ATP11A	1.9188891045696064	-0.025137866872663155	0.39376570892794377	-0.06383965465429393	0.9490979027926788	NA
ATP11B	2.098160747107462	0.22900020282513425	0.35034814875805786	0.6536361149242903	0.5133462709395464	NA
ATP11C	1.5391955933432906	0.0566433017375185	0.3833886596160379	0.14774381118692065	0.882544954697629	NA
ATP13A3	2.1439424158448297	0.12005248571768869	0.35604984113809257	0.33717887735590024	0.7359820593588444	NA
ATP1B2	2.2855238897684806	-0.9951286638732644	0.40534067607609964	-2.4550426902787237	0.014086785843096913	NA
ATP6V0A1	1.729700078346888	0.4592642510731411	0.36590673935946566	1.2551401810119744	0.20942787626200673	NA
ATP6V0A2	2.4405654826106042	-0.36420250555120653	0.3121826114297339	-1.1666329007987726	0.24335865073931562	NA
ATP6V0E2	1.4127745807014864	0.20740235046225697	0.3872188528704303	0.5356204867732955	0.5922208669470077	NA
ATP7A	1.6337390262013223	0.04955751942186788	0.37716659276807324	0.1313942442732242	0.89546344159511	NA
ATP8A2	1.4098490063491225	0.6007553441757651	0.4220976177712974	1.4232616316287026	0.15466032513462052	NA
ATP9A	2.7484649060535062	0.1371351464739841	0.3433436950342184	0.3994107026206405	0.6895906091712746	NA
ATR	1.3314515325588683	-0.015513017720342763	0.44146397038403545	-0.035139940654381786	0.9719681530292209	NA
ATRNL1	1.042019801340472	-0.06313348360657192	0.5261739149893784	-0.11998596245092531	0.9044942679590189	NA
ATXN1L	1.8818344930335136	-0.001761346796943061	0.3658959233126029	-0.00481379180450244	0.9961591646739586	NA
