gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ANTXR1	4.573182760118849	0.3084920437702133	0.2480334071246713	1.2437519902919896	0.21359085489548202	0.5782438546355592
SLC25A38	4.779801866090509	0.28645937288044804	0.23030813393038857	1.2438091872475132	0.21356979829142625	0.5782438546355592
HKDC1	4.156383254679309	0.37882826395606156	0.30482804058610236	1.2427605519087965	0.2139560831061379	0.5786337511659765
EIF5A2	4.752056942599788	-0.36053803829651576	0.2902632520532971	-1.242107072618049	0.2141970594115611	0.5789418741034899
NSA2	42.175972906438	0.15535055835074915	0.1251271182464859	1.2415418857863136	0.21440563489114509	0.5791621091872841
LLPH	23.05497252448636	0.14013348054952318	0.11298667013151263	1.2402656028929129	0.21487717057240308	0.5795968644795282
RFT1	3.9114835713927865	-0.3018539223098686	0.24341612041120392	-1.2400736721953562	0.21494814592284459	0.5795968644795282
UBR4	5.555418608434538	0.2666634597214554	0.21496228309282148	1.2405127815204176	0.21478578960358252	0.5795968644795282
CD2BP2	4.516820290847175	0.29544083222683043	0.23883893314452181	1.2369877403867766	0.21609163406046872	0.5823356454249297
FBXL3	6.775399533784809	0.24708743393086705	0.19995832887706752	1.2356946335692476	0.21657209306498923	0.5829814515184083
METTL26	9.792928790468446	-0.2541091525950374	0.20578130174175704	-1.2348505449437233	0.21688613199957327	0.5829814515184083
NDUFA2	89.10857615147792	-0.08597001557010259	0.06960826876523352	-1.235054643580521	0.21681016811047446	0.5829814515184083
RANBP1	7.814642551848976	-0.23338323072692752	0.1890703994124722	-1.2343721251563198	0.21706427108811246	0.5829814515184083
RPLP0	1956.7672317013794	0.04301330772123773	0.03484892709979043	1.2342792533631948	0.2170988639953344	0.5829814515184083
WDR70	4.831667657179613	0.2763585549439993	0.22386557065632878	1.2344844012135125	0.21702245577084606	0.5829814515184083
C1QB	5.002174270935294	-0.3156407848244736	0.2558977429105531	-1.2334645129511876	0.2174025087049074	0.5831379395542107
PSMD10	21.823209943864647	0.1489483587283107	0.12075886854727409	1.2334361899888215	0.217413069849156	0.5831379395542107
ARL5A	6.396497353401747	-0.23264927336770658	0.18892256174683073	-1.2314530949430629	0.21815344934848432	0.5847795698123783
ALKBH5	6.471696779418337	-0.2642346033666648	0.2146712775102236	-1.2308800992442075	0.21836771171371416	0.5850097955787157
MIS18A	6.41791842172087	-0.23502787644388975	0.19114109117261782	-1.229604136933791	0.21884538011653346	0.5859450042250547
PHB2	15.848457908389003	0.17704730331186955	0.1440451101291291	1.229110124968183	0.21903051949038707	0.5860963460467962
CYFIP1	4.838194410592449	0.296313260965391	0.2414554237912328	1.227196541344167	0.21974872907432066	0.587216339839204
EML4	3.9581227727734403	-0.322030729106307	0.2624298332135246	-1.2271117394045992	0.21978059615171297	0.587216339839204
YAE1	14.4878587940972	-0.159313240007363	0.12984331927791445	-1.2269652446759438	0.21983565410701822	0.587216339839204
PIN1	12.315604862964701	-0.20561904710562445	0.16763876267533434	-1.2265602765384664	0.2199879071063615	0.5872787889183887
TBP	5.894890213010321	-0.24979254957666536	0.20382008824246986	-1.2255541233968332	0.22036651084253633	0.58794507605939
C11orf54	7.0752373183622375	-0.23345259756322329	0.19065059276041918	-1.2245049657757487	0.22076179418612812	0.5886550591610216
HLA-C	8.744569675113944	-0.2469557604289985	0.2018942755638261	-1.22319347460115	0.22125662964262768	0.5896295095213183
VCAM1	7.640685018069786	-0.24985785981368158	0.20447774891896495	-1.2219317805220014	0.22173342605683075	0.5905547764704722
HNRNPA1	607.532918216854	0.06751660406165634	0.055359110065435195	1.2196114421248974	0.2226122067833489	0.5925268654959432
MRPL22	49.39137467054516	-0.12434089957329415	0.10197807123941484	-1.2192905598437718	0.222733930347718	0.5925268654959432
BCAS2	16.447295228067897	0.1580668943633312	0.12982822323288404	1.2175079534115862	0.223411012218435	0.5936349753232701
TMEM126B	17.724469112663552	0.16370567832788022	0.13445251607580253	1.2175724419733815	0.2233864920874625	0.5936349753232701
CCDC50	4.271080961034914	0.3027296433893495	0.24885970455917303	1.2164671011146662	0.2238070361018533	0.5936488146194094
NCBP2AS2	4.203325838284725	-0.2995767522218567	0.2461824437669421	-1.2168891803895745	0.22364638274939128	0.5936488146194094
RAB13	39.95957885568767	0.12907905133281128	0.10608985589458761	1.2166955100878454	0.22372008800298	0.5936488146194094
