gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	entrez	symbol	ensgene	description
557	14827.711834927104	7.15771144303883	0.22969132210437487	2.4677214756686168e-214	4.1381221425487034e-210	557	NA	NA	NA
1165	9278.788085329954	8.479361799182932	0.2814958949145001	3.090044174859053e-200	2.590847538410573e-196	1165	NA	NA	NA
1186	10901.172406381978	7.014937757597873	0.23461434300640585	1.5016158003476343e-197	8.393531785343161e-194	1186	CLCN7	ENSG00000103249	chloride voltage-gated channel 7
192	13972.32303237148	6.885308320109672	0.240592853991005	3.0289462315703426e-181	1.269809983930077e-177	192	AIC	NA	Aicardi syndrome
554	6169.635876007715	7.432259751667735	0.26962224096580445	2.938724227412531e-168	9.855893313896147e-165	554	AVPR2	ENSG00000126895	arginine vasopressin receptor 2
1970	5576.488594501716	6.583886497710279	0.24569645012199764	2.832233252623418e-159	7.915619902207016e-156	1970	NA	NA	NA
3245	3333.999559015619	8.326732756353364	0.3180428840170985	8.740606730681973e-152	2.0938747752400857e-148	3245	NA	NA	NA
1589	3243.8929395220975	7.018100997063365	0.269887677200509	4.620995982369608e-150	9.686185203544495e-147	1589	CYP21A2	ENSG00000231852	cytochrome P450 family 21 subfamily A member 2
2763	4207.078779499862	6.867041767103149	0.2665185281081927	1.518971265055278e-147	2.830181015967995e-144	2763	NA	NA	NA
3646	2891.8587508063347	7.879624370233513	0.3070255436390351	4.471090213641713e-146	7.497571179255788e-143	3646	EIF3E	ENSG00000104408	eukaryotic translation initiation factor 3 subunit E
639	9316.703442247821	6.379354795331178	0.2536358510991909	8.939276399277551e-141	1.3627520539953204e-137	639	PRDM1	ENSG00000057657	PR/SET domain 1
1021	3350.3178435283708	6.245244810841337	0.2583187205815318	6.8138823558645894e-130	9.52183276879111e-127	1021	CDK6	ENSG00000105810	cyclin dependent kinase 6
289	14724.981233943852	5.478268801958742	0.23309487445836302	3.236044708121479e-123	4.174248746960699e-120	289	ANOP1	NA	anophthalmos 1 (with mental retardation, without limb anomalies or dental or urogenital abnormalities)
32	28791.24062644308	5.271738739453556	0.22781892536151382	2.004790242946914e-119	2.4013091131412e-116	32	ACACB	ENSG00000076555	acetyl-CoA carboxylase beta
2049	5886.493009191064	11.010712680287428	0.47716749232831673	4.273527391378703e-117	4.777518721735298e-114	2049	EPHB3	ENSG00000182580	EPH receptor B3
