gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	entrez	symbol	ensgene	description
7908	465.5057926589435	-2.5935717859263443	0.2992420826307584	6.098234582005568e-19	1.1490033225354086e-17	7908	EOS	NA	eosinophilia, familial
1755	3155.660669675578	-2.01493604731077	0.23193971852201928	7.495560438554849e-19	1.405962561455551e-17	1755	DMBT1	ENSG00000187908	deleted in malignant brain tumors 1
5042	672.912933975399	-2.2585241792293522	0.26124247431862924	9.126464393853362e-19	1.7023546320414575e-17	5042	PABPC3	ENSG00000151846	poly(A) binding protein cytoplasmic 3
1046	2979.7224191153846	-2.0051764216898196	0.23163669688966496	9.726902661289603e-19	1.81032664514057e-17	1046	CDX4	ENSG00000131264	caudal type homeobox 4
9074	374.42848096930896	-2.8746819561670294	0.3346927821985736	1.0480600157067995e-18	1.944128141967624e-17	9074	CLDN6	ENSG00000184697	claudin 6
10642	466.5323105118866	-2.830682440133233	0.32959845307921704	1.0865551638409221e-18	2.008869188803575e-17	10642	IGF2BP1	ENSG00000159217	insulin like growth factor 2 mRNA binding protein 1
937	2088.8619285267637	-2.204972159725135	0.25655043198669253	1.4697823382174611e-18	2.690696509778232e-17	937	CD24P3	NA	CD24 molecule pseudogene 3
11467	298.09590233899513	-2.6203839977015835	0.3059016873436699	1.485084026349059e-18	2.7157441698852092e-17	11467	NA	NA	NA
9787	216.78177199748353	-2.8724008656155657	0.3376558546413069	2.2289471862966205e-18	4.0190554158073153e-17	9787	DLGAP5	ENSG00000126787	DLG associated protein 5
8922	187.62269208369284	-3.081729452341627	0.3626131484406765	2.259997110045018e-18	4.066297375358895e-17	8922	NA	NA	NA
11590	235.62333989663858	-3.3058512103079676	0.3900765909974959	2.4157948876150725e-18	4.337308829809117e-17	11590	NA	NA	NA
1693	1481.6972747973075	-2.006216403270979	0.23467973838055206	2.573984443952019e-18	4.5967140724847075e-17	1693	NA	NA	NA
8231	735.5078860005179	-2.2645316602804293	0.26638315761809817	3.170550356998658e-18	5.644050842517038e-17	8231	CND	NA	Corneal dermoids
3708	639.4903125326821	-2.5953298156726006	0.30629100139894977	3.2453309772132977e-18	5.758831233533311e-17	3708	ITPR1	ENSG00000150995	inositol 1,4,5-trisphosphate receptor type 1
7639	821.3716679333058	-2.1780039276738665	0.256332530607024	3.5108515472050446e-18	6.210281602856687e-17	7639	ZNF85	ENSG00000105750	zinc finger protein 85
5708	570.6540615475545	-2.237270011094944	0.26401450340105065	4.109029336481441e-18	7.23784799826232e-17	5708	PSMD2	ENSG00000175166	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
2878	1378.7873751582615	-2.003139546984735	0.2359360706454297	4.2584340848623335e-18	7.485291527154767e-17	2878	GPX3	ENSG00000211445	glutathione peroxidase 3
9394	177.98090822626153	-2.9966670635967527	0.35664292065294106	5.328269488601815e-18	9.287915910017031e-17	9394	HS6ST1	ENSG00000136720	heparan sulfate 6-O-sulfotransferase 1
9111	920.4444975759454	-2.0807335281980497	0.24633786493243406	5.810438211092927e-18	1.008646359853181e-16	9111	NMI	ENSG00000123609	N-myc and STAT interactor
9789	269.0231271405279	-2.9807632208505876	0.3554928717121614	5.923572882259698e-18	1.0251021017813507e-16	9789	SPCS2	ENSG00000118363	signal peptidase complex subunit 2
6489	723.0609799284892	-2.453696152345095	0.2932417721819731	8.704525256233136e-18	1.4894508573650352e-16	6489	ST8SIA1	ENSG00000111728	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
3060	1349.29140575427	-2.4431546626060454	0.292406089106242	9.626112452934159e-18	1.643791035878339e-16	3060	HCRT	ENSG00000161610	hypocretin neuropeptide precursor
6914	624.2144009981438	-2.1612376281222536	0.25791781707108086	9.72296895415649e-18	1.6586415706230944e-16	6914	TBXA1R	NA	thromboxane A1 receptor
4360	1320.5886838988215	-2.0908719705730654	0.24931788644733185	1.0078243024447577e-17	1.713240328399332e-16	4360	MRC1	ENSG00000260314	mannose receptor C-type 1
9870	176.14082037388042	-3.0007427981491013	0.36058459113639213	1.0495356043728654e-17	1.7777436918917758e-16	9870	AREL1	ENSG00000119682	apoptosis resistant E3 ubiquitin protein ligase 1
8150	240.01741706643267	-2.6867969130346157	0.3229527194789218	1.1949874217309222e-17	2.0139441281412897e-16	8150	NA	NA	NA
9797	444.627719891137	-2.4244537105836783	0.29120810379059964	1.2881034894444879e-17	2.1643494403301223e-16	9797	TATDN2	ENSG00000157014	TatD DNase domain containing 2
6007	622.8023913347687	-2.4417242546397238	0.293451615792148	1.3095655906201753e-17	2.1982087476586308e-16	6007	RHD	ENSG00000187010	Rh blood group D antigen
7218	530.4240105239038	-2.4259833853565427	0.2919261143912897	1.4481275608889665e-17	2.421101801450357e-16	7218	TRP-AGG2-6	NA	tRNA-Pro (anticodon AGG) 2-6
9493	654.1342106501654	-2.248707838790954	0.2704592924816532	1.5810268655880302e-17	2.6275757689837143e-16	9493	KIF23	ENSG00000137807	kinesin family member 23
10114	153.719730424506	-3.456466270965991	0.4187071402657242	1.608348359967852e-17	2.670336004782268e-16	10114	HIPK3	ENSG00000110422	homeodomain interacting protein kinase 3
6987	604.5083774126757	-2.7182925702257266	0.32940370636641014	1.9587105980589362e-17	3.2233187457164183e-16	6987	TRGVB	NA	T cell receptor gamma variable B (pseudogene)
5727	607.7676077771599	-2.1424135855954494	0.258653133263906	2.22693933815583e-17	3.657546107887866e-16	5727	PTCH1	ENSG00000185920	patched 1
8338	325.72863207805204	-2.475871971049774	0.3004659622501066	2.553015735565409e-17	4.168599889941221e-16	8338	H2AC20	ENSG00000184260	H2A clustered histone 20
3521	985.3542075452896	-2.0356061258298737	0.24656889453525163	3.031620841776928e-17	4.93086807912292e-16	3521	NA	NA	NA
12043	162.36445018346382	-3.2646388293262247	0.39977348341660296	3.4792788244303605e-17	5.631662799891189e-16	12043	NA	NA	NA
6942	250.95434253749104	-2.728432886535168	0.3345264249669187	4.5385233317527295e-17	7.275955807854829e-16	6942	TCF20	ENSG00000100207	transcription factor 20
9799	323.9025921606467	-2.3957371199038464	0.2932184035292915	4.785448949573554e-17	7.649875446653853e-16	9799	NA	NA	NA
10296	259.30656960672803	-2.846353337329822	0.35014577239618455	5.286511588153479e-17	8.418757153062268e-16	10296	MAEA	ENSG00000090316	macrophage erythroblast attacher, E3 ubiquitin ligase
10848	250.53329689590242	-2.5829385331808563	0.3176544207446346	6.005728571375207e-17	9.491994572421382e-16	10848	PPP1R13L	ENSG00000104881	protein phosphatase 1 regulatory subunit 13 like
9206	288.40498382883857	-2.5818137788110422	0.3176896346038483	6.194077203436542e-17	9.771258760529385e-16	9206	RAD17P2	NA	RAD17 pseudogene 2
8009	617.202362996984	-2.1521713024557254	0.2655153452456754	8.089013155221216e-17	1.2629856759767652e-15	8009	LALL	NA	Lymphomatous acute lymphoblastic leukemia
10150	532.1917758927747	-2.4229126607135245	0.2992027571825453	8.451600080690386e-17	1.315922764652712e-15	10150	MBNL2	ENSG00000139793	muscleblind like splicing regulator 2
8888	374.42905580602564	-2.4741258501385137	0.3065474670415748	1.0218551441993852e-16	1.579307733924377e-15	8888	MCM3AP	ENSG00000160294	minichromosome maintenance complex component 3 associated protein
12544	181.5795186394324	-2.8367441242220424	0.3527257343072215	1.125278686456157e-16	1.7327638469406149e-15	12544	NA	NA	NA
5169	981.6445771214679	-2.274230890040968	0.28188434133212736	1.1885672259812796e-16	1.8268637774958825e-15	5169	ENPP3	ENSG00000154269	ectonucleotide pyrophosphatase/phosphodiesterase 3
3740	659.4127340984008	-2.0960373065439777	0.25963011578012385	1.2983761561157612e-16	1.991991743998646e-15	3740	NA	NA	NA
9263	196.13167108910554	-3.1221913304881497	0.38996382630191295	1.3297124669223985e-16	2.036342315782804e-15	9263	STK17A	ENSG00000164543	serine/threonine kinase 17a
8460	242.81098765725147	-2.6321463760570003	0.32970608198100937	1.949104880041172e-16	2.9445531291360734e-15	8460	TPST1	ENSG00000169902	tyrosylprotein sulfotransferase 1
8574	275.3489976012518	-2.4304481022498563	0.3043258132284089	2.1400985194226753e-16	3.2214822326928943e-15	8574	AKR7A2	ENSG00000053371	aldo-keto reductase family 7 member A2
7195	477.4165530793235	-2.1601785113520426	0.270029908486875	2.2763090576402766e-16	3.417316614822721e-15	7195	TRG-CCC1-1	NA	tRNA-Gly (anticodon CCC) 1-1
4612	1031.3182501907843	-2.1284896049103685	0.2669221167541432	2.841729110974352e-16	4.232056435340045e-15	4612	NA	NA	NA
9048	144.5413794278529	-3.3591467387083718	0.42540202216372985	3.14581198354814e-16	4.672464229594221e-15	9048	ARTN	ENSG00000117407	artemin
11082	330.3640093915578	-2.6471112682638207	0.3348724919599385	3.593211504693324e-16	5.313453591023134e-15	11082	ESM1	ENSG00000164283	endothelial cell specific molecule 1
13889	88.84395435294294	-4.20531605484176	0.5344320645154584	4.804250584428403e-16	7.0668840394982366e-15	13889	NA	NA	NA
9651	301.88471106577254	-2.411409465391822	0.3058555355491937	4.883860764122609e-16	7.177691599787208e-15	9651	PLCH2	ENSG00000149527	phospholipase C eta 2
9858	206.13771385756513	-2.6536821319223307	0.3375899863132143	5.245272024644269e-16	7.702098649847613e-15	9858	PPP1R26	ENSG00000196422	protein phosphatase 1 regulatory subunit 26
7498	547.8345635356727	-2.0985899566553297	0.2656080670225388	5.285390066825922e-16	7.752823384258381e-15	7498	XDH	ENSG00000158125	xanthine dehydrogenase
11205	162.88074198716424	-3.080155860242203	0.3933693854970375	5.607249753175909e-16	8.176345314000593e-15	11205	NA	NA	NA
8406	389.10063114701165	-2.201730183044798	0.27940118938580943	5.813877400351691e-16	8.462926226258464e-15	8406	SRPX	ENSG00000101955	sushi repeat containing protein X-linked
12529	93.06887860678908	-3.8709713774714603	0.49427111535553186	5.887453110658401e-16	8.562593340210819e-15	12529	NA	NA	NA
7654	502.0795380481159	-2.118818333080186	0.2687485476151038	5.977395613922893e-16	8.685870628238561e-15	7654	NA	NA	NA
5296	786.7377327693376	-2.169839233067408	0.27581229690567893	6.527523134448823e-16	9.428082294709071e-15	5296	PIK3R2	ENSG00000105647	phosphoinositide-3-kinase regulatory subunit 2
3401	994.062028167019	-2.0054173799886725	0.2544808970016077	6.681984429036521e-16	9.64287408696329e-15	3401	NA	NA	NA
6845	765.8564530869631	-2.385577275046368	0.3043721653047129	7.062438130916117e-16	1.0148245502770554e-14	6845	VAMP7	ENSG00000124333	vesicle associated membrane protein 7
11917	110.80549922807097	-3.503411730613321	0.4493936954893313	7.361788425299151e-16	1.0569334769164509e-14	11917	NA	NA	NA
6389	776.4553723703672	-2.1958446577940447	0.2799706310438324	7.75025638864374e-16	1.1089082711703658e-14	6389	SDHA	ENSG00000073578	succinate dehydrogenase complex flavoprotein subunit A
4744	765.3570709685683	-2.0969424350274277	0.2679214269989877	9.527351238912709e-16	1.3550818738365328e-14	4744	NEFH	ENSG00000100285	neurofilament heavy chain
8111	685.2913222357124	-2.308772986129489	0.2957429067168236	9.540985212032856e-16	1.3558710255981268e-14	8111	GPR68	ENSG00000119714	G protein-coupled receptor 68
7365	395.3371444479061	-2.3275452111478647	0.2986464048263744	1.0494403032379933e-15	1.4850687295356885e-14	7365	UGT2B10	ENSG00000109181	UDP glucuronosyltransferase family 2 member B10
11199	285.01405334085666	-2.4016245546961703	0.30847567038031404	1.0778773333117662e-15	1.5227401012893855e-14	11199	ANXA10	ENSG00000109511	annexin A10
8375	352.6478440216364	-2.487784004412929	0.31993091610904706	1.0912580923587794e-15	1.540345702926294e-14	8375	NA	NA	NA
4769	685.789864926384	-2.0007849151807098	0.2559197713020728	1.1046290639577194e-15	1.556598720462773e-14	4769	NA	NA	NA
5949	435.2700664489005	-2.1276223064734263	0.2728500881547293	1.1821435328496086e-15	1.66163997505072e-14	5949	RBP3	ENSG00000265203	retinol binding protein 3
9449	175.16496233215094	-2.983643614588604	0.385708593110801	1.2278406092966876e-15	1.7229840315729e-14	9449	NA	NA	NA
9251	204.218170294204	-2.8359232999324266	0.3663830072462287	1.2450370514893542e-15	1.745654374283025e-14	9251	NA	NA	NA
8816	472.24781638867444	-2.2765829542857836	0.29308745743944836	1.3363399310876642e-15	1.867423692034087e-14	8816	DCAF5	ENSG00000139990	DDB1 and CUL4 associated factor 5
7740	216.75996053335822	-2.8597318911141296	0.37109623798309666	1.583352846899205e-15	2.1925056886583623e-14	7740	NA	NA	NA
3512	1158.2123130526916	-2.5548886589147353	0.33188419073557385	1.892078602200565e-15	2.607088420731411e-14	3512	JCHAIN	ENSG00000132465	joining chain of multimeric IgA and IgM
8617	304.81374178612117	-2.426042416298733	0.3146413358954516	1.9172995979725153e-15	2.6353440129836974e-14	8617	NA	NA	NA
7773	221.53309626629874	-2.604678008016211	0.3384285205871449	1.9566840119515485e-15	2.687275527961959e-14	7773	ZNF230	ENSG00000159882	zinc finger protein 230
12809	147.01971777676036	-2.9689218744074544	0.38693138627204055	2.044236304504464e-15	2.7960684005085936e-14	12809	NA	NA	NA
8336	306.84147478549755	-2.2924599523688984	0.2973245182612142	2.0987094014586293e-15	2.86823618199346e-14	8336	H2AC17	ENSG00000278677	H2A clustered histone 17
5208	507.90836440740475	-2.3141201738587434	0.3003382614507962	2.127354239447247e-15	2.9026528267934e-14	5208	PFKFB2	ENSG00000123836	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
6163	472.53782635214986	-2.3739251113415665	0.3088272246740677	2.347323815445609e-15	3.1975851390095386e-14	6163	RPL32P1	ENSG00000224796	ribosomal protein L32 pseudogene 1
11607	97.81930254264691	-3.7397133594312546	0.48941611076871655	2.4407135010608676e-15	3.3167199918387106e-14	11607	NA	NA	NA
8676	520.1915728131548	-2.440020307431422	0.31807564251078874	2.513518677241356e-15	3.4108624790909136e-14	8676	STX11	ENSG00000135604	syntaxin 11
5004	574.7494016471113	-2.066133159155666	0.26870459210445913	2.900730378992841e-15	3.910156569560366e-14	5004	ORM1	ENSG00000229314	orosomucoid 1
12893	105.21834843746716	-3.372745970136977	0.4432846028780714	3.2558373092652125e-15	4.378278736092089e-14	12893	NA	NA	NA
8796	190.59785773363402	-2.8848852382827994	0.37920227675798257	3.3648412134945235e-15	4.514001784727173e-14	8796	SCEL	ENSG00000136155	sciellin
3493	1836.1841726514795	-2.136259805080424	0.2792376873012245	3.671710395430451e-15	4.913879618593235e-14	3493	IGHA1	ENSG00000211895	immunoglobulin heavy constant alpha 1
10892	158.9674042621393	-2.8703182240766223	0.37925946820285644	4.717035033072137e-15	6.257908264998945e-14	10892	MALT1	ENSG00000172175	MALT1 paracaspase
9594	342.6415671379515	-2.2377428404896134	0.29444613111487145	5.109613404190601e-15	6.757342837135031e-14	9594	NA	NA	NA
9542	178.76836486622355	-2.688336342477779	0.3562394630642205	5.9996570437295836e-15	7.878484648888127e-14	9542	NRG2	ENSG00000158458	neuregulin 2
4820	1729.130269735175	-2.147054034760605	0.28321369385985656	6.1488841186877195e-15	8.068125022400186e-14	4820	NKTR	ENSG00000114857	natural killer cell triggering receptor
324	5090.52164786823	-2.061653064441464	0.2721816864130178	7.11835798153893e-15	9.282095256020709e-14	324	APC	ENSG00000134982	APC regulator of WNT signaling pathway
7237	243.89402943190288	-2.3998789723782283	0.3185730227088836	7.719601709115486e-15	1.0011601010066325e-13	7237	TRT-TGT3-1	NA	tRNA-Thr (anticodon TGT) 3-1
10819	191.8758466760657	-2.611722144695385	0.3484812627043965	9.281127471107138e-15	1.1981156779291423e-13	10819	OR7E14P	ENSG00000184669	olfactory receptor family 7 subfamily E member 14 pseudogene
7542	504.57900392378025	-2.059319755444782	0.2734617243534261	9.930178272741266e-15	1.2789489973548254e-13	7542	ZFPL1	ENSG00000162300	zinc finger protein like 1
8830	396.742322826574	-2.1516492591867395	0.2864720248875691	1.0749435774178423e-14	1.3823411694570397e-13	8830	PTLAH	NA	patella aplasia-hypoplasia
10042	142.98828179263506	-2.871090339591386	0.38498207118562794	1.116482950528545e-14	1.433560688929033e-13	10042	HMGXB4	ENSG00000100281	HMG-box containing 4
10288	211.40496512140493	-2.7167665802136693	0.3643087449082477	1.1461912988434646e-14	1.4683332230944278e-13	10288	LILRB2	ENSG00000131042	leukocyte immunoglobulin like receptor B2
9817	251.96648070202554	-2.3500532767200086	0.31540475360272124	1.489390383358e-14	1.887799496487551e-13	9817	KEAP1	ENSG00000079999	kelch like ECH associated protein 1
9373	299.9490664380696	-2.207058658899312	0.29616897464280273	1.6255136782702136e-14	2.0525782282314165e-13	9373	PLAA	ENSG00000137055	phospholipase A2 activating protein
2404	1863.9049294543227	-2.4852002960671093	0.33540227498531394	1.7979621507717948e-14	2.260121986978428e-13	2404	FRA6D	NA	fragile site, BrdU type, common, fra(6)(q13)
6083	528.1886191450176	-2.1421173473898665	0.28789874211358574	1.8382435231385948e-14	2.3038494498887215e-13	6083	SNORD21	ENSG00000206680	small nucleolar RNA, C/D box 21
8964	333.71065344191254	-2.3843774539578413	0.3216871200245913	1.9288960049807065e-14	2.412054967003838e-13	8964	NA	NA	NA
4415	265.57866304773233	-2.56737437908003	0.3492565005128477	2.713340774115068e-14	3.3703712178618946e-13	4415	NA	NA	NA
10934	99.3849023713956	-3.3726118464089176	0.46035853451461156	2.7365102458509753e-14	3.3966351082661e-13	10934	MORF4	NA	mortality factor 4 (pseudogene)
4866	734.9848199212659	-2.329516878911971	0.31656509846538555	2.9010940435235534e-14	3.5823597949813304e-13	4866	NA	NA	NA
8806	238.0224008060866	-2.414499920502002	0.32899270845796225	3.3155499617831365e-14	4.073147055614756e-13	8806	SCZD8	NA	schizophrenia disorder 8
6508	541.5327162961667	-2.072861228244706	0.2817539895322828	3.634296052958483e-14	4.454934978951813e-13	6508	SLC4A3	ENSG00000114923	solute carrier family 4 member 3
9383	258.34830308434675	-2.6932081729488706	0.3690403318023467	3.761155713141034e-14	4.6070723267832e-13	9383	TSIX	ENSG00000270641	TSIX transcript, XIST antisense RNA
10245	538.1067696857659	-2.2290221277719615	0.30409170723340817	3.922775364708681e-14	4.798032099985403e-13	10245	TIMM17B	ENSG00000126768	translocase of inner mitochondrial membrane 17B
9836	624.1483476351276	-2.0096061095021134	0.27425098875261517	4.79309599846768e-14	5.81167221968941e-13	9836	LCMT2	ENSG00000168806	leucine carboxyl methyltransferase 2
6435	412.49032471896027	-2.0862931605660746	0.2851780622822283	4.911247156491038e-14	5.942042104415456e-13	6435	NA	NA	NA
7440	173.01349397757693	-2.8658640634425705	0.39552432776070523	5.230765515463997e-14	6.314953702578529e-13	7440	NA	NA	NA
10799	366.690421911733	-2.0543547567350258	0.28118278784334105	5.4431145145793635e-14	6.543052852686835e-13	10799	RPP40	ENSG00000124787	ribonuclease P/MRP subunit p40
8651	314.64966537937954	-2.2516910822471474	0.309076450602326	5.4616160300246515e-14	6.560590201109125e-13	8651	SOCS1	ENSG00000185338	suppressor of cytokine signaling 1
10638	246.45718036681774	-2.2784941842016857	0.31337165883701085	6.007839954980809e-14	7.185839386952438e-13	10638	NA	NA	NA
5500	669.2995202874392	-2.2489084279559606	0.3094525434461817	6.111639829054513e-14	7.299578938277431e-13	5500	PPP1CB	ENSG00000213639	protein phosphatase 1 catalytic subunit beta
11948	94.84207073378704	-3.3480292328644263	0.46463442959552864	6.739530036180725e-14	8.015260934518765e-13	11948	NA	NA	NA
8405	170.37657884702233	-2.8628893279783107	0.39728596902102414	7.030975209058514e-14	8.33821946822505e-13	8405	SPOP	ENSG00000121067	speckle type BTB/POZ protein
4542	823.6447969693199	-2.0709122266184083	0.2849404570730214	7.047918576503474e-14	8.352406120804717e-13	4542	MYO1F	ENSG00000142347	myosin IF
8666	407.64364400152573	-2.00928648719945	0.2763450032800506	7.323119842674996e-14	8.660183120015305e-13	8666	EIF3G	ENSG00000130811	eukaryotic translation initiation factor 3 subunit G
12013	151.37059236075515	-2.8314846575692	0.3932153999230167	7.492699462497773e-14	8.8482448793398e-13	12013	NA	NA	NA
8342	264.7491109198584	-2.3049740802193135	0.318541192602556	7.654772416863734e-14	9.033277878845036e-13	8342	H2BC14	ENSG00000273703	H2B clustered histone 14
12602	132.74702709240512	-2.8806973521795056	0.4002542050085145	7.753519032876659e-14	9.124123555249733e-13	12602	NA	NA	NA
10468	274.71789336174794	-2.1813301411754598	0.30130232857079553	8.106874506045629e-14	9.506585915516024e-13	10468	FST	ENSG00000134363	follistatin
6665	316.0822177425758	-2.465789652610888	0.3419839292976053	8.169125253228254e-14	9.572890382346932e-13	6665	SOX15	ENSG00000129194	SRY-box transcription factor 15
7754	491.76482393412545	-2.0839770613730084	0.2880965991223356	9.033765664841897e-14	1.0549249055273938e-12	7754	ZNF204P	NA	zinc finger protein 204, pseudogene
6153	727.4057728943789	-2.033305768956894	0.28093088983988895	9.0504397032006e-14	1.056136557988663e-12	6153	NA	NA	NA
8011	232.85597201430875	-2.3283964985421153	0.3236388161891505	1.0173412544152642e-13	1.1830648748467105e-12	8011	MROS	NA	Melkersson-Rosenthal syndrome
9964	314.3464549381914	-2.151911653729556	0.2985707667614139	1.0467774442837875e-13	1.213928835628965e-12	9964	MYCLP3	NA	MYCL pseudogene 3
11997	164.51326304062437	-2.9829552581291336	0.417994823339315	1.1022634938531363e-13	1.273870194929238e-12	11997	NA	NA	NA
6794	402.46002968603756	-2.103534496460133	0.291978287428868	1.1030584105754053e-13	1.2739109150784416e-12	6794	STK11	ENSG00000118046	serine/threonine kinase 11
4906	417.95821915643086	-2.0337813531207063	0.28221171881674817	1.1499398255159192e-13	1.3216820379764528e-12	4906	NA	NA	NA
10039	132.63653317810517	-2.771729139751434	0.3878761902475031	1.1822016607882541e-13	1.3569020978616178e-12	10039	PARP3	ENSG00000041880	poly(ADP-ribose) polymerase family member 3
5162	487.27929586964365	-2.078476431060154	0.2889159975657293	1.2105027150836676e-13	1.3865382533632528e-12	5162	PDHB	ENSG00000168291	pyruvate dehydrogenase E1 subunit beta
10838	245.4708717651382	-2.4042445133991954	0.33614885889118074	1.309203561018424e-13	1.4934717356950987e-12	10838	ZNF275	ENSG00000063587	zinc finger protein 275
12929	77.71258324713482	-5.969562984692498	0.8163195599802565	1.4449419120032673e-13	1.6405031091660656e-12	12929	NA	NA	NA
8064	283.80267594844537	-2.1789398301581717	0.3045432277546956	1.5039156427780478e-13	1.7039973928206138e-12	8064	NA	NA	NA
6896	256.45503812242947	-2.260267245600602	0.3162979605608422	1.5214289466892037e-13	1.722676705403866e-12	6896	TARBP2P1	NA	TARBP2 pseudogene 1
7820	272.6692890773453	-2.300584072293613	0.32242129807956893	1.5863700215058743e-13	1.7925767446517524e-12	7820	NA	NA	NA
6200	278.11055845543297	-2.16286551026259	0.3026080142309816	1.6087693211739484e-13	1.8142200905693304e-12	6200	NA	NA	NA
5535	506.80998066294416	-2.0153903403980946	0.2814701356620972	1.631023981220263e-13	1.8368462821412082e-12	5535	PPP3R2	ENSG00000188386	protein phosphatase 3 regulatory subunit B, beta
11772	250.35321794607933	-2.357185509086258	0.33092637164717204	1.6846823646787616e-13	1.8960025888119564e-12	11772	NA	NA	NA
5784	629.8920387041652	-2.0902488476945944	0.2925299910546238	1.7003928007123621e-13	1.9124001928333733e-12	5784	PTPN14	ENSG00000152104	protein tyrosine phosphatase non-receptor type 14
3058	787.4726573034385	-2.3242726308153285	0.3263792387998148	1.7051450996727816e-13	1.91645966329845e-12	3058	NA	NA	NA
3504	256.0315495771772	-2.862059970949633	0.40482860484094135	1.8201140160967575e-13	2.03748277275878e-12	3504	NA	NA	NA
2815	750.8349354839418	-2.2947130609683764	0.3235506376606518	2.1152899726534454e-13	2.3537689151576394e-12	2815	GP9	ENSG00000169704	glycoprotein IX platelet
9871	228.1457949200765	-2.5154108323960114	0.35557697472673144	2.1475822629647535e-13	2.3881171729214822e-12	9871	SEC24D	ENSG00000150961	SEC24 homolog D, COPII coat complex component
9962	195.66485309251334	-2.363210562814089	0.3336344230403383	2.257929844635677e-13	2.506320479190358e-12	9962	SLC23A2	ENSG00000089057	solute carrier family 23 member 2
10611	175.81579167515753	-2.480689172462232	0.3508041993743763	2.299647478967794e-13	2.5504489798155383e-12	10611	PDLIM5	ENSG00000163110	PDZ and LIM domain 5
7287	321.0162041647836	-2.197252380988352	0.31041348328196494	2.5562968530829673e-13	2.823882867546e-12	7287	TULP1	ENSG00000112041	TUB like protein 1
11667	101.76128111590657	-3.1307618899855005	0.4458285211020617	2.5876439285068066e-13	2.854750068232279e-12	11667	NA	NA	NA
9558	325.74492066583156	-2.223128149571473	0.31435749111607275	2.6331183119605894e-13	2.9030086109971814e-12	9558	NA	NA	NA
11934	106.39519691788045	-3.2016264158930046	0.456365449144522	2.651357336926978e-13	2.921196529758771e-12	11934	NA	NA	NA
8496	284.2310355233283	-2.1446331394639953	0.3032379530917518	2.799791712526901e-13	3.068608315513961e-12	8496	PPFIBP1	ENSG00000110841	PPFIA binding protein 1
3073	372.3302964166895	-2.117612932576925	0.30006440256236544	3.1693522086573704e-13	3.46911665711328e-12	3073	HEXA	ENSG00000213614	hexosaminidase subunit alpha
10339	400.5805711429207	-2.218468110239628	0.3148716329149206	3.1781869024056393e-13	3.4765176886131877e-12	10339	NA	NA	NA
6352	153.77843003228998	-2.5721312961781955	0.3665765425820336	3.22684438924863e-13	3.5251435546130474e-12	6352	CCL5	ENSG00000271503	C-C motif chemokine ligand 5
8761	344.5127581603807	-2.072957002921134	0.29426748204101455	3.6175798456188235e-13	3.92896349942889e-12	8761	PABPC4	ENSG00000090621	poly(A) binding protein cytoplasmic 4
6893	481.7646122215613	-2.0068795656283585	0.2853532946406016	4.1173605225205214e-13	4.445847946049363e-12	6893	TAPVR1	NA	total anomalous pulmonary venous return 1
11177	117.6044677792277	-2.857680456545857	0.4105236499686306	4.300337926165082e-13	4.6285216100039965e-12	11177	BAZ1A	ENSG00000198604	bromodomain adjacent to zinc finger domain 1A
6786	540.9352151128154	-2.2515174092105976	0.32223017821075645	4.687449711407669e-13	5.016199375277294e-12	6786	STIM1	ENSG00000167323	stromal interaction molecule 1
8870	130.66959899816356	-2.692260627763085	0.38796204260514594	5.351391766598482e-13	5.701238153372932e-12	8870	IER3	ENSG00000137331	immediate early response 3
12161	138.60010779592304	-2.6892829634235205	0.38826165805594137	5.855157262944067e-13	6.214248869766395e-12	12161	NA	NA	NA
10130	264.84448473357605	-2.125183113514346	0.30500402488418615	6.035903373838199e-13	6.3858715252929195e-12	10130	PDIA6	ENSG00000143870	protein disulfide isomerase family A member 6
11531	110.6706899831775	-3.2148899982083785	0.467151754828355	6.577267311018654e-13	6.941107334076262e-12	11531	NA	NA	NA
7288	532.5817967393377	-2.490387646994468	0.3611216346103163	7.540392590255121e-13	7.932549770764625e-12	7288	TULP2	ENSG00000104804	TUB like protein 2
4549	968.4645522551004	-2.0250801372422367	0.2917036276016841	7.682857821081775e-13	8.077356915468357e-12	4549	RNR1	NA	s-rRNA
11125	103.10815414908751	-3.51320215677598	0.5131303677605682	7.857831063709923e-13	8.256138415247599e-12	11125	NA	NA	NA
7458	636.225604082947	-2.160304193817126	0.31262212187361327	8.656000682966328e-13	9.055051494239697e-12	7458	EIF4H	ENSG00000106682	eukaryotic translation initiation factor 4H
14536	63.203106729643956	-4.86699537854287	0.703482407743246	9.260373538853603e-13	9.65716441996493e-12	14536	NA	NA	NA
9329	167.47320755474908	-2.412757380426137	0.3508752327449361	9.529888479085278e-13	9.901282522043436e-12	9329	GTF3C4	ENSG00000125484	general transcription factor IIIC subunit 4
8620	235.9542190954774	-2.2666036841052435	0.3297507131236062	1.056378473551181e-12	1.0921338238581844e-11	8620	NPFF	ENSG00000139574	neuropeptide FF-amide peptide precursor
10759	367.44557913934193	-2.1707400884175354	0.31571108385032365	1.1026475758896521e-12	1.1378644430826816e-11	10759	NA	NA	NA
