gene_id,log2FoldChange
3,3.040706848010927
7,2.652962226192789
15,8.610025624001242
135,3.0500220127076703
145,2.540631338996425
172,2.66187459812218
192,3.718963185776461
236,4.859008062005449
256,2.088821739933952
419,3.838145131340348
439,2.83579014097806
554,6.443923421903365
572,3.1263056002770315
718,3.7636203709337823
767,4.506253239435288
791,-2.8021131970401685
1179,3.643680588704879
1329,4.386858312959635
1692,3.6964937100563535
2211,2.6045589711296158
2253,3.670535224671037
3017,4.4629328324836
6664,4.386749122155878
1449,2.6267348237564474
364,2.497038989464264
422,2.555643611402425
3282,3.3462169709963296
503,2.5808918726366747
248,2.364706205077652
290,2.191277564178215
1288,2.662277700915697
1312,3.039200647932464
7390,4.076817157634343
639,2.858787107407068
3650,4.5711225684775565
126,2.157150946656959
2554,3.8391654703484015
581,2.3000196394127563
1715,2.57442959263708
3616,2.8688169579073404
1138,2.1597125365126817
1571,2.935122187765641
4981,3.337432540436119
8242,3.765403382637648
4200,3.127329662724871
2790,2.44733105235504
2938,3.112112841931672
2198,2.620594512069621
1634,2.500563093331199
1499,2.22214112933051
344,2.1693166771741828
4087,3.3525387763869783
3245,-3.377221495370534
5036,2.840764548366281
1588,2.0761551533225204
539,2.16857061003224
5298,-2.511574054614067
1020,2.0197006916756006
1526,2.55927521052002
5862,5.884864594951269
1965,2.481584974496603
3917,2.3536482896398985
4876,2.85758886867437
1310,2.869735466740268
2753,2.2226368365462
1295,2.0023910710522954
3535,2.8539868671258914
2659,2.378330835798089
6912,2.90586114923919
2328,2.4874438558857213
2763,3.981935914409368
8822,3.059528806675503
2504,-2.2083189256629336
2779,2.371237386873668
869,-2.694027956918773
4693,3.193049850080919
3352,2.3883892193602145
2143,2.083237272177205
1649,2.0418895941110886
1331,2.0253664722800826
2752,2.2392406959995226
557,-2.5029991383083576
2739,2.117447802564199
3624,2.1710099334449504
4776,2.321553231506176
9777,2.970116574603568
4165,-2.423127825250528
3056,3.2784886447719157
5377,2.682195886903143
3976,2.3898585199405704
1298,-2.033561385131607
2013,2.377641923134284
1743,2.0069626695228657
7469,-2.6863870610624203
4571,2.829537907703693
2584,2.12915148713779
3219,2.048557731823633
4126,2.0346105473216074
3999,2.414269645321501
1725,2.0058852434772434
6858,2.861965436085026
1328,4.090183658696856
3347,2.12174113591907
4707,2.4185695677319505
8682,2.065420602462603
2175,2.076343906642068
3942,-2.05381770500561
4548,2.315359560031444
6003,3.9813454834706263
3292,2.2779868919039905
6062,3.176285795724462
9034,3.21841667974351
2866,2.2831036351666216
1781,-2.102316897883205
4767,2.373499897169128
9424,2.148884122808432
2208,-2.247185076639002
1896,9.838022671485154
6268,2.1552660326708715
8746,2.793881151926525
4328,2.0706421411029043
4447,2.029144539038583
4349,2.5623424264662784
6491,2.1512462484044304
10323,3.721091588176182
8855,2.526052568420028
10835,3.4953206823703997
6297,2.5116872594893893
4657,-2.1373513975805616
8613,2.4825367800243714
9254,3.889882331927534
8948,-3.195239429653831
3996,3.1219808826100133
9621,4.421302852280084
4656,2.5554567134251904
7632,2.281319133617627
6124,3.3533149669701108
10926,5.613373647315489
8133,-3.374813844684428
17,2.438448916784544
9004,2.6570686244896184
9453,-2.0125133905214354
5754,2.380261508146395
11456,3.851674449876331
9435,-2.1006274270588112
3529,2.163790341240678
11174,3.3333950991686554
8657,2.7305062790074484
8308,4.183959302601896
3444,2.187840851998234
9331,2.2775962535550467
6896,-2.273175965513351
11938,4.752059742829767
9055,2.1198062820256003
