gene_id,log2FoldChange
557,7.15771144303883
1165,8.479361799182932
1186,7.014937757597873
192,6.885308320109672
554,7.432259751667735
1970,6.583886497710279
3245,8.326732756353364
1589,7.018100997063365
2763,6.867041767103149
3646,7.879624370233513
639,6.379354795331178
1021,6.245244810841337
289,5.478268801958742
32,5.271738739453556
2049,11.010712680287428
616,7.889621311755838
188,5.961223197641925
99,7.1456763916806665
2502,5.45540539736778
15,6.060498787811034
4693,6.799796552826386
548,5.656417345551414
2554,6.074895401006805
290,4.626641661203935
210,4.764841620772873
494,5.887700071428186
6950,6.838631811020153
1689,5.681004519642349
581,5.053470594456632
905,4.5110870845517
4344,7.679767742884448
956,4.740333908967535
3650,5.619361213280227
1634,5.284444984974501
572,4.323418871356808
1376,4.450160395897294
1838,6.005217745554681
105,5.060123228280558
1896,4.95364001015122
3444,4.704762577300986
8308,6.7771563310327885
3368,5.363480209689274
1449,4.613239725691535
3423,4.323595980260968
2263,4.905718008514222
2111,4.361814833293899
8364,5.448969800834187
953,6.10963495756338
624,5.455900920352265
181,4.390207568566752
5719,7.084649457800768
3219,5.005451498482589
5421,4.431631050675872
1581,4.281071827858885
1715,4.483812790482064
5032,4.6977454302150505
2106,5.458305233398448
7174,5.8329860746258655
1912,4.136361647708357
1552,4.3768792581155616
384,3.999105064479604
4217,4.255283841752873
1660,3.931219980152624
10549,5.953826120949334
767,4.443204246265715
1295,4.092811734474213
30,4.049518047982216
10340,6.32560439458365
6614,5.62932592456329
4364,5.224324349996189
5216,4.355968064210927
1328,5.186185202091708
539,4.966951032746147
2211,8.621725505594094
9928,6.139881828275596
457,4.031683624097662
8117,4.942211253909288
2250,-3.6624156180504666
1329,3.790880613392775
7435,4.723714102473918
6850,4.931373204941994
126,4.59340132172785
10337,5.180351140920084
3476,4.159654986256253
439,4.570522892377882
4140,3.7118508669489807
1571,3.6972538282504126
1825,3.6423133949751945
9646,5.777173602203624
376,3.6030423386380392
2284,4.198145855980605
5655,4.296774524862842
1401,4.566836429936855
4580,4.666977534937872
3693,4.289177712547883
4158,3.852080183527508
135,4.730310152163622
7843,6.750877049118391
9427,4.5856806800758365
1322,3.554769480159124
71,3.50645965436938
5377,4.779529275096944
503,3.532845435958981
4716,5.090155370665454
1843,4.101683863826296
1171,3.6021313998589237
8232,5.124019046089712
10717,5.814808409663398
1884,5.027870484888656
5754,3.902485585067761
1137,3.813067125695621
847,4.430357822398199
4170,3.935796933661742
6843,4.032956648904716
2632,3.9127488316050174
1588,3.486639532094681
1874,3.7813140827712495
877,3.71006995566944
9488,4.259713986917896
2144,5.186794578237556
7844,6.561329596843652
5862,4.047851388329719
1394,3.5380819266536934
6916,-3.9767548285222536
236,3.789484150632353
618,3.549588571345467
1692,3.744931394068977
74,3.5241054510510192
6940,3.879022995362639
4068,4.495429650369798
6201,-3.425542587721857
6967,3.690403965117879
2887,3.5253043536218303
5278,4.181283268570431
1220,3.327413633282505
1731,3.387584486549835
4349,4.361664610909128
1374,3.3293220070975678
9423,5.712613570378783
3091,3.435734034243525
315,3.1870414832260985
4358,3.8154070568110914
1711,3.891713876488819
1965,3.6759301367282617
10987,6.126720909058479
344,3.3894799813495364
5009,4.385346236843166
2749,3.7875081140319034
2866,3.902062052243457
2673,3.762093824599011
1765,3.907437926916927
6949,-3.5154528853787985
1867,3.2625492546619483
2196,3.3295142446014045
7411,4.332338241033823
3509,3.4248272223010443
3764,3.9901589561356894
3308,3.626595641888045
1644,3.1217799098399728
4288,3.3800520879645948
6584,4.286685064369041
1073,3.758921812018777
11287,5.29075727184235
10072,5.982041478506998
4076,3.861743400286946
4876,7.71439778926635
3694,4.421052158239275
9889,6.951717424783971
590,3.481708876530871
1226,3.397460986236408
6052,4.091137544600962
666,3.1090203159153096
9794,-4.176050745101571
3906,3.3618880733518948
343,3.1015028610059394
1509,3.142218469736187
6564,3.3954019487316
