gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	entrez	symbol	ensgene	description
2554	1536.5610071889305	3.8391654703484024	0.11708724702243785	9.409274098813052e-237	4.169794100631889e-234	2554	GABRA1	ENSG00000022355	gamma-aminobutyric acid type A receptor subunit alpha1
581	4994.771502628744	2.3000196394127563	0.07045485087585455	8.929443790580884e-235	3.7592958358345526e-232	581	BAX	ENSG00000087088	BCL2 associated X, apoptosis regulator
1715	3978.8008986668847	2.57442959263708	0.07918150387246566	6.31745794057129e-233	2.532999802838584e-230	1715	NA	NA	NA
3616	2165.8434439529947	2.8688169579073404	0.08837774913939975	2.95091881481636e-232	1.1556621591048257e-229	3616	NA	NA	NA
1138	4552.852996302571	2.1597125365126817	0.06813286839205875	1.5310885488386294e-221	5.859893446009663e-219	1138	CHRNA5	ENSG00000169684	cholinergic receptor nicotinic alpha 5 subunit
1571	1859.0190032835728	2.9351221877656415	0.09317116256093694	7.087860493459074e-219	2.6524349046633513e-216	1571	CYP2E1	ENSG00000130649	cytochrome P450 family 2 subfamily E member 1
4981	1393.001049188783	3.337432540436119	0.1077740838257649	1.3815746679096074e-211	4.950152639914423e-209	4981	OPEM	NA	ophthalmoplegia, external, with myopia
8242	1233.1662355657022	3.7654033826376483	0.12194739273206992	1.8692196289303188e-210	6.557845531497201e-208	8242	KDM5C	ENSG00000126012	lysine demethylase 5C
4200	1536.458963022641	3.127329662724871	0.10177249757952052	1.8604173999841344e-208	6.265885803146565e-206	4200	ME2	ENSG00000082212	malic enzyme 2
2790	2632.5541421425296	2.4473310523550396	0.08067755602763063	3.4065199666261813e-203	1.1248195340781351e-200	2790	GNG10	ENSG00000242616	G protein subunit gamma 10
2938	1468.4673478495154	3.1121128419316717	0.10263592793090827	5.1511092162971e-203	1.6681669077392918e-200	2938	GSTA1	ENSG00000243955	glutathione S-transferase alpha 1
2198	2035.0544030895533	2.620594512069621	0.0871612343260646	1.2055096282223024e-199	3.8303362526912404e-197	2198	NA	NA	NA
1634	2240.779972178863	2.500563093331199	0.08516250843674512	1.623067884608619e-190	4.969538759419845e-188	1634	DCN	ENSG00000011465	decorin
1499	2983.3405164355777	2.22214112933051	0.07626910335023598	1.2662597979089478e-187	3.8078241065690505e-185	1499	CTNNB1	ENSG00000168036	catenin beta 1
344	2902.6707286374	2.1693166771741828	0.07531088755908949	1.8730140590217e-183	5.346026568461937e-181	344	APOC2	ENSG00000234906	apolipoprotein C2
4087	1149.6056442652546	3.3525387763869783	0.11656383996151952	6.199071177788229e-183	1.7398726438992295e-180	4087	SMAD2	ENSG00000175387	SMAD family member 2
5036	1465.6790721223724	2.840764548366281	0.09909060905853835	8.007355683733827e-182	2.1749011244206073e-179	5036	PA2G4	ENSG00000170515	proliferation-associated 2G4
1588	4496.015607896843	2.0761551533225204	0.07259096187063221	6.804852356982092e-181	1.8189478363742607e-178	1588	CYP19A1	ENSG00000137869	cytochrome P450 family 19 subfamily A member 1
539	3340.329981454511	2.1685706100322397	0.07598458767390241	3.78815642972056e-180	9.967586605702223e-178	539	ATP5PO	ENSG00000241837	ATP synthase peripheral stalk subunit OSCP
1020	3503.131774392411	2.0197006916756006	0.071634925800212	7.169095304266197e-176	1.8292055291491328e-173	1020	CDK5	ENSG00000164885	cyclin dependent kinase 5
1526	1854.8154562315178	2.55927521052002	0.09104514956293029	6.280143557948514e-175	1.5784719032216862e-172	1526	CXB3S	NA	coxsackie virus B3 sensitivity
5862	865.1546640117053	5.884864594951269	0.20914436933938288	1.9118134118709225e-174	4.7345496846921083e-172	5862	RAB2A	ENSG00000104388	RAB2A, member RAS oncogene family
1965	1775.5526617217658	2.481584974496603	0.08929811412429586	5.090282074996907e-171	1.2245764306135417e-168	1965	EIF2S1	ENSG00000134001	eukaryotic translation initiation factor 2 subunit alpha
3917	2119.7454034087873	2.3536482896398985	0.0849711807717697	6.3793924428979924e-170	1.513084066738059e-167	3917	NA	NA	NA
4876	1349.0216327654553	2.85758886867437	0.10454197069465514	1.5042541107760752e-165	3.4231944899282576e-163	4876	NA	NA	NA
1310	1394.5748433108301	2.869735466740268	0.10515788023710348	4.7488319216177305e-165	1.0662710608005678e-162	1310	COL19A1	ENSG00000082293	collagen type XIX alpha 1 chain
2753	2322.0364466817805	2.2226368365462	0.08239046354410615	2.613711303065115e-161	5.716220564106044e-159	2753	GLULP1	ENSG00000270978	glutamate-ammonia ligase pseudogene 1
1295	2897.628631429659	2.0023910710522954	0.07434245870260635	8.978801997432916e-161	1.9385003286765423e-158	1295	COL8A1	ENSG00000144810	collagen type VIII alpha 1 chain
3535	1343.598127364421	2.8539868671258914	0.10614209652984041	2.648566829541129e-160	5.645805748034508e-158	3535	IGL	NA	immunoglobulin lambda locus
2659	1810.0858497060929	2.378330835798089	0.08899640831655545	2.344045008613451e-158	4.873298511734631e-156	2659	NA	NA	NA
6912	1137.999095393216	2.90586114923919	0.10978170206387886	1.8533560890042655e-155	3.806160553516077e-153	6912	NA	NA	NA
2328	1683.11061618964	2.4874438558857213	0.09495747560540088	2.5958972064193495e-152	5.024702178862281e-150	2328	FMO3	ENSG00000007933	flavin containing dimethylaniline monoxygenase 3
2763	814.988409099573	3.981935914409368	0.1530766071355392	4.14644365728233e-150	7.934785362344822e-148	2763	NA	NA	NA
8822	996.9264549624661	3.059528806675503	0.11849020760202886	4.312892003197622e-148	8.160573183578421e-146	8822	FGF17	ENSG00000158815	fibroblast growth factor 17
2779	1671.0349662934198	2.371237386873668	0.09290608732077356	1.0413092253801426e-144	1.885553479075441e-142	2779	GNAT1	ENSG00000114349	G protein subunit alpha transducin 1
4693	999.1427631046175	3.193049850080919	0.1277452133705786	6.29968693023962e-139	1.0715831101538908e-136	4693	NDP	ENSG00000124479	norrin cystine knot growth factor NDP
3352	1400.4377216030816	2.3883892193602145	0.09954456752405091	3.0231456622356546e-128	4.757922705798918e-126	3352	HTR1D	ENSG00000179546	5-hydroxytryptamine receptor 1D
2143	1792.6865900404227	2.083237272177205	0.0868666589756995	4.3615637268383427e-128	6.800808625922008e-126	2143	NA	NA	NA
1649	2249.538217182763	2.0418895941110886	0.08517339438654295	5.455540412140227e-128	8.428559682609305e-126	1649	DDIT3	ENSG00000175197	DNA damage inducible transcript 3
1331	1983.6333475455644	2.0253664722800826	0.08494569055319481	1.2867882529222493e-126	1.969955834473698e-124	1331	COX5BP2	ENSG00000213111	cytochrome c oxidase subunit 5B pseudogene 2
2752	1508.9675790861038	2.2392406959995226	0.09435840683755879	1.6542369588518635e-125	2.4652522466429543e-123	2752	GLUL	ENSG00000135821	glutamate-ammonia ligase
2739	1644.4449781489407	2.117447802564199	0.09024606428686557	9.979124524486265e-123	1.4486935947616268e-120	2739	GLO1	ENSG00000124767	glyoxalase I
3624	1562.546681985951	2.1710099334449504	0.09331663875622433	9.867099866472937e-121	1.4201877072769595e-118	3624	INHBA	ENSG00000122641	inhibin subunit beta A
4776	1363.0917593410873	2.321553231506176	0.10001175655075391	3.043561003315346e-120	4.30702246183449e-118	4776	NFATC4	ENSG00000100968	nuclear factor of activated T cells 4
9777	821.262446322468	2.970116574603568	0.12940002719469176	1.1925643236405766e-117	1.6461297713202714e-115	9777	TM9SF4	ENSG00000101337	transmembrane 9 superfamily member 4
3056	740.944151815697	3.2784886447719153	0.14297048408594204	2.1850233520425738e-117	2.9436634598717555e-115	3056	HCL1	NA	hair color 1 (brown)
5377	980.5447498936664	2.682195886903143	0.11708575420943351	3.474157277013618e-117	4.643238773405502e-115	5377	NA	NA	NA
3976	1221.1496752107225	2.3898585199405704	0.10434661023672587	3.896325183542303e-117	5.166465833925385e-115	3976	LIF	ENSG00000128342	LIF interleukin 6 family cytokine
2013	1204.8328111606577	2.377641923134284	0.10587930752531659	9.292152666805179e-113	1.1591100067333276e-110	2013	EMP2	ENSG00000213853	epithelial membrane protein 2
1743	1782.5685950008815	2.0069626695228657	0.09023004051465638	1.359729393457447e-110	1.6592639844799568e-108	1743	DLST	ENSG00000119689	dihydrolipoamide S-succinyltransferase
4571	753.9104622889903	2.829537907703693	0.1289500358280274	8.821616134333375e-108	1.0316389979317641e-105	4571	TRNP	NA	tRNA-Pro
2584	1637.8468111296374	2.12915148713779	0.09771047908109086	2.7173960721297055e-106	3.091956071261098e-104	2584	GALK1	ENSG00000108479	galactokinase 1
3219	1591.4834087130523	2.0485577318236334	0.09457564607629984	5.0604482260194486e-105	5.719325377595135e-103	3219	HOXB9	ENSG00000170689	homeobox B9
4126	1581.4006596516047	2.0346105473216074	0.09451430597601593	9.134898465049165e-104	1.0120505931014996e-101	4126	MANBA	ENSG00000109323	mannosidase beta
3999	990.1713256877529	2.414269645321501	0.11272280463285146	8.254161647067797e-103	9.025979359520889e-101	3999	NA	NA	NA
1725	1896.1548961591757	2.0058852434772434	0.09414849194211529	1.0120382395550333e-101	1.0651702471316725e-99	1725	DHPS	ENSG00000095059	deoxyhypusine synthase
6858	732.3439145935646	2.861965436085026	0.13584567419033355	1.2760371812054015e-99	1.302331280696907e-97	6858	NA	NA	NA
1328	2212.6441180851148	4.090183658696856	0.1964977046875511	2.1478163504023998e-97	2.152930198855739e-95	1328	NA	NA	NA
3347	1201.25240260154	2.12174113591907	0.10229757445541196	1.4993304098363824e-96	1.4679490756770164e-94	3347	HTN3	ENSG00000205649	histatin 3
4707	971.9032144264676	2.4185695677319505	0.11710080680557806	7.907881472868498e-96	7.653374942707213e-94	4707	NDUFB1	ENSG00000183648	NADH:ubiquinone oxidoreductase subunit B1
8682	1212.6872744959592	2.065420602462603	0.10137577450773516	2.9007913446919636e-93	2.744344171045655e-91	8682	PEA15	ENSG00000162734	proliferation and apoptosis adaptor protein 15
2175	1194.9786856680446	2.0763439066420677	0.10201202818783457	4.383760300382039e-93	4.1241633217001974e-91	2175	FANCA	ENSG00000187741	FA complementation group A
4548	913.2629202972679	2.315359560031444	0.11410070737211815	1.4076155891551995e-92	1.3096268796338984e-90	4548	MTR	ENSG00000116984	5-methyltetrahydrofolate-homocysteine methyltransferase
6003	415.57844302805046	3.9813454834706268	0.19641579075623464	2.8089595525706477e-92	2.584856768595066e-90	6003	RGS13	ENSG00000127074	regulator of G protein signaling 13
3292	919.070345835067	2.2779868919039905	0.11379616516891292	3.6364289097317084e-90	3.2573118531852116e-88	3292	HSD17B1	ENSG00000108786	hydroxysteroid 17-beta dehydrogenase 1
6062	520.9032582753986	3.176285795724462	0.16001114616542877	9.658572076087588e-89	8.560544934806052e-87	6062	NA	NA	NA
9034	497.03640772922114	3.21841667974351	0.16213882213219397	1.0096276660955474e-88	8.90163868955446e-87	9034	CCRL2	ENSG00000121797	C-C motif chemokine receptor like 2
2866	918.2082470148544	2.2831036351666216	0.11504109020084259	1.1084968026467742e-88	9.722440706547749e-87	2866	GPR42	ENSG00000126251	G protein-coupled receptor 42
4767	809.8523810493939	2.3734998971691277	0.12042290737316105	1.645157587545075e-87	1.4134925395030134e-85	4767	NA	NA	NA
9424	955.3747250454942	2.148884122808432	0.11103508726559119	1.8879435213268407e-84	1.5661561034061083e-82	9424	KCNK6	ENSG00000099337	potassium two pore domain channel subfamily K member 6
1896	1728.16610635306	9.838022671485154	0.5078640297009885	8.217229038565797e-82	6.612237274688494e-80	1896	EDA	ENSG00000158813	ectodysplasin A
6268	999.0642900772309	2.1552660326708715	0.11336670120390946	1.319813584960016e-81	1.048380225034277e-79	6268	NA	NA	NA
8746	607.6870746975985	2.793881151926525	0.14813375422786823	1.960462195981875e-80	1.5355434130388266e-78	8746	NA	NA	NA
4328	1375.5582961046046	2.0706421411029043	0.11019015313181084	9.582300844996374e-80	7.402107625217383e-78	4328	NA	NA	NA
4447	1027.1596811858778	2.029144539038583	0.10804786420113872	1.1566231725395603e-79	8.893851244550773e-78	4447	NA	NA	NA
4349	800.4877222598698	2.5623424264662784	0.1370789707258224	5.2827669798108724e-79	4.043717997273413e-77	4349	NA	NA	NA
6491	943.4774895932808	2.1512462484044304	0.11569734828212681	3.6806658174795276e-78	2.767071980640859e-76	6491	STIL	ENSG00000123473	STIL centriolar assembly protein
10323	381.1794316170347	3.721091588176182	0.20035206067254344	5.0054318070412525e-78	3.729711134096225e-76	10323	NA	NA	NA
8855	703.8899131884443	2.526052568420028	0.13687095029340657	4.35808112320384e-77	3.177060004967648e-75	8855	NA	NA	NA
10835	379.937320851285	3.4953206823703993	0.1898562619257032	1.0484381283572963e-76	7.610214690317616e-75	10835	NPM1P12	NA	nucleophosmin 1 pseudogene 12
6297	661.2454201498581	2.5116872594893893	0.13696966177869205	3.575624048366745e-76	2.562276977638127e-74	6297	SALL2	ENSG00000165821	spalt like transcription factor 2
8613	648.2924707288585	2.4825367800243714	0.13681157665676164	1.2242259105018751e-74	8.483935939445095e-73	8613	PLPP3	ENSG00000162407	phospholipid phosphatase 3
9254	327.1914729436136	3.889882331927534	0.2160267811527938	2.016904387494807e-73	1.3806776376183962e-71	9254	CACNA2D2	ENSG00000007402	calcium voltage-gated channel auxiliary subunit alpha2delta 2
3996	422.6229437935253	3.1219808826100133	0.17575711872564015	1.1681766804383266e-71	7.714547175914283e-70	3996	LLGL1	ENSG00000131899	LLGL scribble cell polarity complex component 1
9621	294.4293100708471	4.421302852280084	0.2501922741087416	1.1679326873250006e-70	7.593817163920082e-69	9621	NA	NA	NA
4656	618.3077412349354	2.5554567134251904	0.14621784308782498	1.789468157876431e-69	1.124427006665638e-67	4656	MYOG	ENSG00000122180	myogenin
7632	688.8386011666128	2.281319133617627	0.13105979589162473	6.79432139353919e-69	4.1910759072234415e-67	7632	NA	NA	NA
6124	352.5152198042925	3.3533149669701108	0.19269024030299423	7.576056060812396e-69	4.6562329950394436e-67	6124	RPL4	ENSG00000174444	ribosomal protein L4
10926	301.1783215261532	5.613373647315489	0.3242142785525386	1.8977859480999676e-67	1.1454736690323818e-65	10926	DBF4	ENSG00000006634	DBF4 zinc finger
17	96455.25733013373	2.438448916784544	0.14203072515977322	3.845481973465921e-67	2.3045521862336695e-65	17	AAVS1	NA	adeno-associated virus integration site 1
9004	538.0061714467939	2.6570686244896184	0.1551642793753276	8.503288664601923e-67	5.059907459784324e-65	9004	NA	NA	NA
5754	583.7703782786481	2.380261508146395	0.14019994732205512	1.1129513738004485e-65	6.396621547713157e-64	5754	PTK7	ENSG00000112655	protein tyrosine kinase 7 (inactive)
11456	291.32773929540247	3.851674449876331	0.22871802099064759	1.4143407647675136e-64	7.886588900226798e-63	11456	NA	NA	NA
3529	656.4647549578948	2.163790341240678	0.12992343888746577	2.7631857897056935e-63	1.510780801904022e-61	3529	IGKV2OR22-3	NA	immunoglobulin kappa variable 2/OR22-3 (pseudogene)
11174	320.51037314148795	3.3333950991686554	0.20217268321367285	4.299460591903406e-62	2.305825362027177e-60	11174	ADAMTS6	ENSG00000049192	ADAM metallopeptidase with thrombospondin type 1 motif 6
8657	419.26480971956335	2.7305062790074484	0.16655886411022888	1.943357816508879e-61	1.0131933631581895e-59	8657	NA	NA	NA
8308	262.1893172102868	4.183959302601896	0.25587109151825277	4.615476844811384e-61	2.3841911063381504e-59	8308	NA	NA	NA
3444	660.0198163308746	2.1878408519982346	0.13449653396870778	1.6040274088013273e-60	8.18540047400435e-59	3444	IFNA7	ENSG00000214042	interferon alpha 7
9331	586.8735463707209	2.2775962535550467	0.1408982149603387	8.244228968120516e-60	4.1691536283228076e-58	9331	B4GALT6	ENSG00000118276	beta-1,4-galactosyltransferase 6
11938	245.8357862138783	4.752059742829767	0.2939277889383341	1.9022817328527887e-59	9.477640349479575e-58	11938	NA	NA	NA
9055	656.8184163419796	2.1198062820256003	0.13353002308135803	9.213516837422939e-58	4.433017815491494e-56	9055	PRC1	ENSG00000198901	protein regulator of cytokinesis 1
7310	580.008252537915	2.1913735109526415	0.13902389124174272	5.40061053886524e-57	2.5837011782525754e-55	7310	ZRSR2P1	ENSG00000212643	ZRSR2 pseudogene 1
6001	408.4131878223593	2.6175013565717364	0.166424292951501	8.700201937650268e-57	4.150464607083017e-55	6001	RGS10	ENSG00000148908	regulator of G protein signaling 10
9586	445.9552835107982	2.548622529473179	0.16492575940522655	6.2147174023448086e-55	2.80578662347149e-53	9586	CREB5	ENSG00000146592	cAMP responsive element binding protein 5
7107	535.6949612328706	2.221975680611994	0.1444609364941114	2.1566663826822487e-54	9.55743733799186e-53	7107	GPR137B	ENSG00000077585	G protein-coupled receptor 137B
7408	423.74788184194983	2.5065390912762684	0.1637786241612346	6.480385329749678e-54	2.8345373754021965e-52	7408	VASP	ENSG00000125753	vasodilator stimulated phosphoprotein
10666	342.7287825735798	2.9028042380164707	0.1911320024620885	3.688876720103494e-53	1.58876429581951e-51	10666	CD226	ENSG00000150637	CD226 molecule
3938	551.6192957507395	2.1211319347190476	0.14159126666748237	9.712923320208835e-52	4.00896148804698e-50	3938	LCT	ENSG00000115850	lactase
9889	237.00367617597595	3.6820387662358973	0.2516706868305912	1.7152088250809928e-49	6.717236421945098e-48	9889	ZBED4	ENSG00000100426	zinc finger BED-type containing 4
33	24168.635039554814	2.158291871172253	0.14859590276624052	8.335990384920783e-49	3.197678316220182e-47	33	ACADL	ENSG00000115361	acyl-CoA dehydrogenase long chain
6818	382.0005103518217	2.463528477182847	0.16975567283486748	9.473769205382786e-49	3.593204356275813e-47	6818	SULT1A3	ENSG00000261052	sulfotransferase family 1A member 3
10222	523.5874392793326	2.31901963420703	0.16225051266828133	2.1409777879810017e-47	7.906593410000015e-46	10222	NA	NA	NA
4727	541.6624087051327	2.09892110461167	0.14718021390148267	3.9642777100110614e-47	1.4576077868250276e-45	4727	NA	NA	NA
3183	404.14011086867674	2.3759709403826235	0.16692665448365462	5.300215346267355e-47	1.9445670246436222e-45	3183	HNRNPC	ENSG00000092199	heterogeneous nuclear ribonucleoprotein C
6100	331.86381802692	2.721917232513106	0.19261639348153167	2.091273452932638e-46	7.57355805320121e-45	6100	RP9	ENSG00000164610	RP9 pre-mRNA splicing factor
8681	315.337502758916	2.638603860307944	0.18853119748371552	1.5010190536309408e-45	5.233366638332308e-44	8681	JMJD7-PLA2G4B	ENSG00000168970	JMJD7-PLA2G4B readthrough
9072	256.86565576155505	3.08956121845743	0.2215190841713993	2.8301658661448304e-45	9.826802718737926e-44	9072	NA	NA	NA
10510	189.4025150329265	4.273101935387518	0.3059095448550037	3.324300037260039e-45	1.1495115529252374e-43	10510	NA	NA	NA
8605	269.44462288557463	2.9509745515641708	0.21633005395785201	2.0423631261759684e-43	6.704365505809612e-42	8605	PLA2G4C	ENSG00000105499	phospholipase A2 group IVC
11239	411.14791211231665	2.17280044860576	0.1595947744344333	3.264479560807347e-43	1.0653844148061186e-41	11239	NA	NA	NA
7512	261.714416686637	2.806805746319881	0.21281291617381431	8.916241969225448e-41	2.700530841038787e-39	7512	XPNPEP2	ENSG00000122121	X-prolyl aminopeptidase 2
6978	433.0194467629825	2.0644313797842595	0.15794448004896747	4.966098932045855e-40	1.4723434157685245e-38	6978	TRGV5	ENSG00000211697	T cell receptor gamma variable 5
5768	390.83343000478754	2.125870821795237	0.16271700423700605	5.257287281088639e-40	1.5559352867053197e-38	5768	QSOX1	ENSG00000116260	quiescin sulfhydryl oxidase 1
5844	404.9874317671637	2.1022633631168186	0.1617147741126676	1.2412308555688343e-39	3.641520489160134e-38	5844	NA	NA	NA
4425	179.26520258184996	4.1527219647511515	0.3189943073518858	1.2791509509915479e-39	3.7462438286430727e-38	4425	NA	NA	NA
1581	1595.122101231184	2.609830792068772	0.2010966182298663	1.2977503798970641e-39	3.794117430115722e-38	1581	CYP7A1	ENSG00000167910	cytochrome P450 family 7 subfamily A member 1
2448	423.8191198275133	2.0771270695019934	0.16163693736546111	8.483195712911524e-39	2.4090559157745373e-37	2448	NA	NA	NA
7205	239.90203642733695	2.8184085410969106	0.22086043386174148	2.3508504036142265e-38	6.60906858044467e-37	7205	TRIP6	ENSG00000087077	thyroid hormone receptor interactor 6
11370	152.78282125949778	4.834611429275499	0.376712576061798	2.4928912318419206e-38	6.9967147240363234e-37	11370	NA	NA	NA
8669	378.812019848276	2.0987485939135824	0.16752137067022463	5.37132688793316e-37	1.4403367005222042e-35	8669	EIF3J	ENSG00000104131	eukaryotic translation initiation factor 3 subunit J
11346	160.72000141047192	5.673464277425642	0.4523152706316665	2.2356598749395816e-36	5.928899573855521e-35	11346	SYNPO	ENSG00000171992	synaptopodin
3258	147.85766493736065	4.007614118223863	0.32540169471824276	9.516164943465813e-36	2.4806844837146173e-34	3258	HPT	NA	hypoparathyroidism
8106	716.9466418430236	4.321527008040888	0.353639012542974	1.4625411306997507e-35	3.78328611996679e-34	8106	PABPN1	ENSG00000100836	poly(A) binding protein nuclear 1
8882	304.2428118611368	2.256927133884952	0.1848909792426761	2.746714280794662e-35	7.061781448638489e-34	8882	ZPR1	ENSG00000109917	ZPR1 zinc finger
8392	278.24460714561087	2.3951205202315013	0.1972704081919598	5.866609498487622e-35	1.4878569872670417e-33	8392	OR3A3	ENSG00000159961	olfactory receptor family 3 subfamily A member 3
1401	320.8169350804119	2.270369924651872	0.1870671187208192	6.628111083254504e-35	1.6759367964265145e-33	1401	CRP	ENSG00000132693	C-reactive protein
2786	296.7000801001513	2.3055027472255665	0.19002350887507177	6.674266333845549e-35	1.6850771373607052e-33	2786	GNG4	ENSG00000168243	G protein subunit gamma 4
9305	205.17287200374142	2.8335474973468058	0.23716414974847075	5.848844208934349e-34	1.4295288313273504e-32	9305	NA	NA	NA
1589	2698.3909341969083	2.3325845410624586	0.19566568009983668	7.970626645106869e-34	1.9424797786338593e-32	1589	CYP21A2	ENSG00000231852	cytochrome P450 family 21 subfamily A member 2
10707	290.7307156020894	2.414556365388533	0.20295887633570886	1.0853379051582003e-33	2.6297971687574235e-32	10707	NA	NA	NA
6559	278.1597451310821	2.3702154996965183	0.19967008348750073	1.591200131733412e-33	3.8279728883415225e-32	6559	SLC12A3	ENSG00000070915	solute carrier family 12 member 3
10919	135.67997099557547	3.9575818426922114	0.3364665732040487	7.729046962554113e-33	1.817837302366079e-31	10919	EHMT2	ENSG00000204371	euchromatic histone lysine methyltransferase 2
6053	257.2480201418648	2.380298250901811	0.20416142995375625	1.9426730771595197e-32	4.487601456703198e-31	6053	RNR2	NA	RNA, ribosomal 45S cluster 2
11696	239.83025604363104	2.447707286292731	0.2105590354913138	2.816098188097701e-32	6.443355093419196e-31	11696	NA	NA	NA
1660	152.7525837140426	3.4398669692937416	0.2963735335344302	2.8995786499963827e-32	6.625360171769211e-31	1660	DHX9	ENSG00000135829	DExH-box helicase 9
9866	303.252040139512	2.217043532330687	0.19109504144579972	3.7974992441490147e-32	8.641876658306677e-31	9866	TRIM66	ENSG00000166436	tripartite motif containing 66
9095	308.8295299728111	2.113340634643498	0.18435568134660352	2.011592957877078e-31	4.469027099030342e-30	9095	TBX19	ENSG00000143178	T-box transcription factor 19
6556	706.1865094697889	3.136063540673993	0.2757764904721204	4.106084235699354e-31	9.062445416668036e-30	6556	SLC11A1	ENSG00000018280	solute carrier family 11 member 1
