gene_id,log2FoldChange
10964,-4.379814360783501
91156,7.656683783558845
3437,-4.389247029084828
3434,-6.354169051892947
9066,3.551582263075268
4312,6.840044231736242
4939,-4.78485230337077
4495,7.39771911695725
9173,5.296438655992901
4599,-3.570847985608142
55601,-3.6376947887938735
54443,-5.350809136810377
7153,-5.297182407047847
4319,4.564414356566834
151887,-3.37060164777307
10561,-3.9355614110087136
162514,4.485529670345676
4084,3.2170972839923
1063,-4.669666701434321
4600,-6.32184122673824
6422,-3.660058553384144
891,-3.520303445672824
3925,-2.885401124809187
4688,3.986404901806079
5159,-5.618483764311264
3099,2.630098565326413
6772,-2.3519412788150893
6703,5.328207004653577
4288,-5.3928745291851135
8878,3.804163504078757
7070,-6.670025358716068
57493,-2.6154212125808254
3598,6.545040352264263
23586,-2.486789465265287
22996,4.412997623173604
991,-3.8874741576419463
4494,6.215660811287022
1282,-5.122375888944424
9914,3.6365455622315537
10397,2.77914180847538
1293,-4.461320035428502
55008,-3.003325583482651
2525,3.703943169345918
1649,4.627477147782453
55301,6.535902960587686
54854,5.454444647743067
93145,-4.903939008014751
4501,3.9558262786658327
639,2.6643731661316226
3309,3.799656400089188
22974,-3.096804789684548
7378,2.772693850045359
54739,-3.670948577244373
645687,3.3827980491071026
7718,4.852209049470951
9572,3.025509477401604
1289,-3.7368297299804585
1295,-4.577841551076032
219285,-3.1680585407854367
80157,2.879531291641736
9055,-2.955320611287372
83666,-2.1483125600727724
259266,-4.783478662077609
130367,3.0738546360851364
23645,2.869412045678661
285973,4.656973848304074
54210,7.078552706221897
9518,3.474096966403225
10346,-2.4671521601805044
26585,-3.620387635197449
1290,-3.72766312556276
8519,-2.913400849526868
2495,2.3881383904220472
699,-4.493440440932944
1903,-3.5170780885354795
26471,2.62243428092197
9636,-3.1078089450727977
6502,-3.031484626810534
283987,7.811660616597998
26508,-5.933690842841667
330,3.6528158493866254
221584,5.0207257489525325
9493,-3.105165737190353
9315,-3.473916584525534
1303,-2.732290319357223
6241,-5.59679873520572
100506658,4.579544189940506
1634,-3.8484561907050345
3838,-1.985011491495848
1292,-3.557942996115224
4496,10.10480120596159
6515,2.579236419270585
347902,-2.67293744293024
84447,2.3153712625258973
80781,-4.42366370769856
50509,-7.534252701925545
6678,-3.3242468156373506
1366,2.954753454636849
57221,4.431214537120965
9824,-3.628461049242789
399665,3.2006680634876603
51056,-2.2185231771805385
100506621,-4.06673930325237
57082,-4.403769235844883
1326,3.294223887131519
1062,-3.263669137433991
56666,3.745564857613249
94240,-4.063023005748706
50863,-2.516900691326095
1278,-4.271108330892745
116496,3.3562182979461697
983,-5.150902379195812
56832,-4.4346146093475936
6672,-1.8809527482006885
10417,-4.541350447018197
10625,-2.31116910236675
3775,2.521675941695774
7272,-4.629712420338735
80223,2.413498572528828
3162,4.1168133719956215
81035,-4.946081192784524
2673,2.95890378815611
3676,-4.167374546057883
128218,5.363800759949744
3570,2.560496577144414
6523,4.811320540447568
701,-4.710627502100824
1992,2.9145824331029293
5010,-4.200078124799746
467,4.501622007715537
11113,-4.346060075782481
5983,-3.278712888223107
79094,2.704315264481213
