Ensembl_ID,Entrez_ID,Gene_Symbol,logFC
ENSG00000150938,51232,CRIM1,-2.660685529732693
ENSG00000267112,,RAB27B-AS1,1.4727483778428136
ENSG00000196588,57591,MRTFA,-1.214189309767446
ENSG00000273760,,,-2.407591515250332
ENSG00000173530,8793,TNFRSF10D,1.2082024371612832
ENSG00000263934,,SNORD3A,2.082403976670574
ENSG00000095397,25861,WHRN,1.0115885109309133
ENSG00000122870,80114,BICC1,-1.4544863101697765
ENSG00000104450,6674,SPAG1,-1.0491971022519435
ENSG00000130303,684,BST2,1.5515025860205915
ENSG00000188529,10772,SRSF10,-1.3229026406349602
ENSG00000106541,10551,AGR2,-1.7579054885971637
ENSG00000170959,341019,DCDC1,-1.1392567919175778
ENSG00000111335,4939,OAS2,1.8777660829997511
ENSG00000288859,723790,H2AC19,1.026479340052571
ENSG00000137731,486,FXYD2,-1.9442496931072104
ENSG00000288825,8337,H2AC18,1.0232251412927171
ENSG00000164548,29896,TRA2A,-1.7256561130285957
ENSG00000140464,5371,PML,1.3881165713085435
ENSG00000112118,4172,MCM3,-1.46233840837071
ENSG00000141510,7157,TP53,-1.1031177914725196
ENSG00000178921,5198,PFAS,-1.4361325472591142
ENSG00000115290,2888,GRB14,-1.0051655592022657
ENSG00000261448,102723692,LOC102723692,-1.0850434906343338
ENSG00000126709,2537,IFI6,3.342757029366304
ENSG00000178295,348654,GEN1,-1.1126070547484876
ENSG00000137094,25822,DNAJB5,1.34180884646246
ENSG00000151718,80014,WWC2,-1.0744166545037
ENSG00000142871,3491,CCN1,-3.115255729112164
ENSG00000158125,7498,XDH,1.2215930375515096
ENSG00000063180,770,CA11,-1.0120334766919594
ENSG00000164251,2150,F2RL1,-1.0669222734901993
ENSG00000038427,1462,VCAN,-1.6356518137653433
ENSG00000273175,,,-1.1114053385081704
ENSG00000026751,57823,SLAMF7,1.2967890096179218
ENSG00000064651,6558,SLC12A2,-1.6156503216531068
ENSG00000140538,4916,NTRK3,-1.9685432861716703
ENSG00000095752,3589,IL11,-2.40588642955442
ENSG00000128524,9296,ATP6V1F,1.0303996299947658
ENSG00000131981,3958,LGALS3,1.187303170561823
ENSG00000251432,100507487,LINC02615,-1.618592985402406
ENSG00000021645,9369,NRXN3,-1.3822373141451645
ENSG00000164611,9232,PTTG1,-1.6673080801557305
ENSG00000111196,55110,MAGOHB,-1.2956528594358103
ENSG00000067066,6672,SP100,1.4856913059329795
ENSG00000112984,10112,KIF20A,-1.6639476329683138
ENSG00000188313,5359,PLSCR1,1.3676305311797885
ENSG00000000971,3075,CFH,-1.0569569895828703
ENSG00000131018,23345,SYNE1,-1.6716720909192706
ENSG00000120054,1369,CPN1,-1.067164338490391
ENSG00000039068,999,CDH1,-1.1937532658872678
ENSG00000177954,6232,RPS27,1.0795990992883642
ENSG00000103647,10391,CORO2B,1.005594648841589
ENSG00000168453,55806,HR,-1.0284325852030602
ENSG00000132879,93611,FBXO44,1.0048747627982832
ENSG00000184845,1812,DRD1,-1.3541737348038598
ENSG00000132967,10354,HMGB1P5,-1.2024539290785063
ENSG00000289357,,,-1.0180964167954294
ENSG00000213626,81606,LBH,-2.4967859674469173
ENSG00000253729,5591,PRKDC,-1.1028581346979864
ENSG00000111331,4940,OAS3,1.61882260447402
ENSG00000281832,441177,LINC00602,-1.6098009944597689
ENSG00000180891,404093,CUEDC1,-1.1161122433392672
ENSG00000166592,6236,RRAD,1.824768652096028
ENSG00000120699,11340,EXOSC8,-1.4105580656209296
ENSG00000103196,83716,CRISPLD2,1.2314050086682662
ENSG00000163637,166336,PRICKLE2,-1.439017644654002
ENSG00000119922,3433,IFIT2,2.9838586157050573
ENSG00000197375,6584,SLC22A5,-1.01518598214223
ENSG00000278591,124904144,LOC124904144,1.012611965787785
ENSG00000107796,59,ACTA2,1.0220389852126095
ENSG00000184220,84319,CMSS1,-1.0784358532456233
ENSG00000163545,81788,NUAK2,-1.6380554600224793
ENSG00000258663,,,1.6069188928155165
ENSG00000144057,84620,ST6GAL2,-1.3981561549559274
ENSG00000187498,1282,COL4A1,-1.5848198781721567
ENSG00000094916,23468,CBX5,-1.0463322316736314
ENSG00000277586,4747,NEFL,1.1581167220535735
ENSG00000197766,1675,CFD,-1.0813489057723928
ENSG00000106462,2146,EZH2,-1.0283672114427405
ENSG00000084710,22979,EFR3B,1.1291800104913396
ENSG00000275857,,,-1.212997301339234
ENSG00000180210,2147,F2,-1.301544169410196
ENSG00000281207,100507178,SLFNL1-AS1,-1.1205464703315149
ENSG00000244151,,,-1.0249747358673398
ENSG00000279569,,,-1.1870700920899573
ENSG00000141738,2886,GRB7,-1.042276608124894
ENSG00000185507,3665,IRF7,2.281678333052787
ENSG00000077348,56915,EXOSC5,-1.0453724829939972
ENSG00000259120,100130933,ERLN,-1.7235754293325172
ENSG00000274062,124904142,LOC124904142,1.0076970075083442
ENSG00000138696,658,BMPR1B,-1.0888681249923704
ENSG00000146648,1956,EGFR,-1.0125459217324178
ENSG00000244468,128193290,TM4SF18-AS1,-1.1217259914163096
ENSG00000263585,,PYCR1-AS1,-1.116938507517431
ENSG00000196954,837,CASP4,1.5227693562419176
ENSG00000128567,5420,PODXL,1.6572935745904571
ENSG00000163347,9076,CLDN1,-1.798748287223663
ENSG00000087086,2512,FTL,1.0779738521680675
ENSG00000204389,3303,HSPA1A,1.970091691219893
ENSG00000275219,124904143,LOC124904143,1.0206572880191431
ENSG00000091986,151887,CCDC80,-1.3826333843558491
ENSG00000277903,124904140,LOC124904140,1.008648440242084
ENSG00000272821,,,1.123023182613467
ENSG00000135838,80896,NPL,1.2885754583807496
ENSG00000285976,128125822,LOC128125822,-1.1626082467044645
ENSG00000166803,9768,PCLAF,-2.636161210962567
ENSG00000177409,219285,SAMD9L,1.0752115809693312
ENSG00000189058,347,APOD,1.2983420398379768
ENSG00000177182,157807,CLVS1,-1.156089990140754
ENSG00000129474,84962,AJUBA,-2.369318693727018
ENSG00000111845,55003,PAK1IP1,-1.2572796972475713
ENSG00000213412,728643,HNRNPA1P33,-2.8197396147594835
ENSG00000184347,6586,SLIT3,-1.0094943112273524
ENSG00000099889,421,ARVCF,1.4890598540410125
ENSG00000132031,4148,MATN3,-1.3029734879436772
ENSG00000135766,54583,EGLN1,-1.7924390827469767
ENSG00000163072,115677,NOSTRIN,-1.422843505595621
ENSG00000110057,81622,UNC93B1,-1.1099880984095971
ENSG00000184470,10587,TXNRD2,-1.889061640986268
ENSG00000158373,3017,H2BC5,1.0288211126334268
ENSG00000146038,51473,DCDC2,-1.6116725122726208
ENSG00000170477,3851,KRT4,-3.389968653066896
ENSG00000124564,10786,SLC17A3,-1.1168545715556757
ENSG00000184226,5101,PCDH9,-1.0863299913676672
ENSG00000206652,26871,RNU1-1,1.7319782637807752
ENSG00000176894,5827,PXMP2,-1.2105130722215531
ENSG00000080608,9933,PUM3,-1.539121454282964
ENSG00000228526,106614088,MIR34AHG,1.1296342568479072
ENSG00000140307,2958,GTF2A2,-1.1423272594332214
ENSG00000129422,57509,MTUS1,-1.5172194560027146
ENSG00000271605,284021,MILR1,1.43481441542986
ENSG00000160200,875,CBS,-1.4030149543817672
ENSG00000273768,124904613,LOC124904613,1.837931970323696
ENSG00000224814,,,-1.3416333464262609
ENSG00000112245,7803,PTP4A1,-1.28252949356514
ENSG00000207389,6060,RNU1-4,1.7436203561868089
ENSG00000088836,83959,SLC4A11,1.236281600544546
ENSG00000168404,197259,MLKL,1.3946105011045868
ENSG00000258034,,,-1.2275212009402543
ENSG00000119508,8013,NR4A3,-1.3879926435867525
ENSG00000118965,57539,WDR35,-1.1199233839392302
ENSG00000196730,1612,DAPK1,-1.0485574640248476
ENSG00000102265,7076,TIMP1,1.2612314261995523
ENSG00000111859,4739,NEDD9,-1.0241323652037666
ENSG00000164889,6522,SLC4A2,-1.18460888527932
ENSG00000224407,,,-1.0833989591685906
ENSG00000008405,1407,CRY1,-1.3780548746154695
ENSG00000291174,101927789,FAUP4,1.1310246509182909
ENSG00000100311,5155,PDGFB,-1.0586817852705803
ENSG00000261236,23246,BOP1,-1.1796920544101352
ENSG00000179832,727957,MROH1,1.0654721063181969
ENSG00000171793,1503,CTPS1,-2.017046328923943
ENSG00000250016,,SNX18P23,1.0716088031906266
ENSG00000059378,64761,PARP12,1.2704575522743702
ENSG00000232828,,,-1.0747603105524408
ENSG00000083896,91746,YTHDC1,-1.158496434877362
ENSG00000274276,102724560,LOC102724560,-1.3444454521553943
ENSG00000163002,129401,NUP35,-1.0567293808608804
ENSG00000095713,55118,CRTAC1,1.4800514604037789
ENSG00000227568,,SNX18P26,1.0425252070235906
ENSG00000119333,89891,DYNC2I2,-1.0041040383489577
ENSG00000235269,105370503,LINC02331,-1.146527797026737
ENSG00000197977,54898,ELOVL2,-1.0865761087791368
ENSG00000179862,163732,CITED4,-1.806075812034832
ENSG00000233266,100873894,HMGB1P31,-1.111269185844219
ENSG00000149150,8501,SLC43A1,-1.0700112225227691
ENSG00000132471,23558,WBP2,1.320944044095432
ENSG00000152953,55351,STK32B,-1.137411934576623
ENSG00000107159,768,CA9,-1.2728290559242903
ENSG00000005108,221981,THSD7A,-1.7293933994027946
ENSG00000224945,,,1.0990634188160182
ENSG00000204388,3304,HSPA1B,1.9719831448492604
ENSG00000155254,83742,MARVELD1,1.0363177097397909
ENSG00000055044,51602,NOP58,-1.461792498648708
ENSG00000089127,4938,OAS1,1.746221306938983
ENSG00000089280,2521,FUS,-1.282477568321931
ENSG00000160193,10785,WDR4,-1.0899817521712225
ENSG00000134533,85004,RERG,-1.4316083588008184
ENSG00000130813,55337,SHFL,1.0877309897829734
ENSG00000119899,26503,SLC17A5,1.1608143758522829
ENSG00000080824,3320,HSP90AA1,1.0969853835137755
ENSG00000138448,3685,ITGAV,-1.07027925297636
ENSG00000286670,,,-1.0340253547789464
ENSG00000196743,2760,GM2A,1.9089666782156045
ENSG00000273090,,,-1.9103402489945376
ENSG00000136450,6426,SRSF1,-1.813433930104304
ENSG00000253616,,CHILL1,-1.301610352429244
ENSG00000099998,2687,GGT5,-1.2479569987814898
ENSG00000164855,202915,TMEM184A,-1.2234190257943367
ENSG00000148120,84909,AOPEP,-1.6485183311759952
ENSG00000132613,92154,MTSS2,-1.0039177215086097
ENSG00000101076,3172,HNF4A,-1.00059290139381
ENSG00000205213,55366,LGR4,-1.612491809051695
ENSG00000153815,80790,CMIP,-1.10561591873354
ENSG00000104738,4173,MCM4,-1.5795275908146698
ENSG00000261512,,,1.101978983811981
ENSG00000207513,26869,RNU1-3,1.7487429137989288
ENSG00000144043,113419,TEX261,-1.04813706437473
ENSG00000156587,9246,UBE2L6,1.3812748531152064
ENSG00000249992,25907,TMEM158,1.8882308464422564
ENSG00000099800,26517,TIMM13,-1.056714355089074
ENSG00000166387,8495,PPFIBP2,-1.4909854003745964
ENSG00000104067,7082,TJP1,-1.0781373832110033
ENSG00000065183,10885,WDR3,-1.01262745509394
ENSG00000253666,,,-1.0058615798853046
ENSG00000116120,10056,FARSB,-1.1613513123582058
ENSG00000124225,56937,PMEPA1,-1.2002264297854597
ENSG00000228049,246721,POLR2J2,1.0579016206719505
ENSG00000142173,1292,COL6A2,1.2460927268401591
ENSG00000113742,80315,CPEB4,-1.2874956824280774
ENSG00000206737,26863,RNVU1-18,1.6908468880153522
ENSG00000151892,2674,GFRA1,-1.4873135238826
ENSG00000088899,9762,LZTS3,1.0919526922101337
ENSG00000100612,51635,DHRS7,1.1007526839329025
ENSG00000111785,55188,RIC8B,-1.0163003264242163
ENSG00000136881,570,BAAT,-1.7654579171565044
ENSG00000148513,91074,ANKRD30A,-1.0448119125405575
ENSG00000143367,7286,TUFT1,-1.2120772967972373
ENSG00000168010,89849,ATG16L2,1.2199054840384205
ENSG00000135047,1514,CTSL,1.3152580826631244
ENSG00000078401,1906,EDN1,-1.782815113519507
ENSG00000173085,27235,COQ2,-1.0274285819318631
ENSG00000059728,4084,MXD1,1.3712575077110476
ENSG00000267026,102724684,LOC102724684,1.675619485137307
ENSG00000232973,285154,CYP1B1-AS1,1.2793111227729903
ENSG00000173846,1263,PLK3,1.0561375662567063
ENSG00000273014,,,-1.4935275296931068
ENSG00000224149,,LHX8-AS1,-1.182852832058993
ENSG00000198860,116461,TSEN15,-1.0865364871849774
ENSG00000147852,7436,VLDLR,-1.0775536400873031
ENSG00000206596,26865,RNU1-27P,1.778586783100701
ENSG00000130827,55558,PLXNA3,1.0270407128630006
ENSG00000163083,3625,INHBB,-2.0391689664542563
ENSG00000286024,105372432,LOC105372432,1.091222157726396
ENSG00000102471,54602,NDFIP2,-1.0588030411827232
ENSG00000186642,5138,PDE2A,1.1033125900246938
ENSG00000138621,60490,PPCDC,-1.4694037991139997
ENSG00000169288,65008,MRPL1,-1.2423509152281906
ENSG00000231131,105378305,LOC105378305,-1.1808211075537574
ENSG00000137878,145781,GCOM1,1.5648058236341933
ENSG00000005981,51666,ASB4,-1.2203411193880052
ENSG00000171992,11346,SYNPO,-1.3094159952402131
ENSG00000279333,,,-1.0702015189482237
ENSG00000100906,4792,NFKBIA,1.666646177522435
ENSG00000135437,5959,RDH5,-1.1668462926920804
ENSG00000151012,23657,SLC7A11,-1.5992389883772828
ENSG00000105516,1628,DBP,-1.0125729972324096
ENSG00000121775,55116,TMEM39B,-1.0494348652063628
ENSG00000146963,51631,LUC7L2,-1.0842895339647942
ENSG00000155465,9056,SLC7A7,-1.2985041508988204
ENSG00000246640,284080,PICART1,1.2021902784471932
ENSG00000105499,8605,PLA2G4C,1.1861774644572276
ENSG00000073737,10170,DHRS9,1.4251545929465077
ENSG00000149564,90952,ESAM,-1.291350245751384
ENSG00000150457,26524,LATS2,-1.426874922728247
ENSG00000105852,5446,PON3,-1.239710037723918
ENSG00000176845,284207,METRNL,2.1438511325423866
ENSG00000153956,781,CACNA2D1,-1.3459056340962636
ENSG00000070540,55062,WIPI1,1.4044054758928262
ENSG00000139514,6541,SLC7A1,-1.475422997187731
ENSG00000148344,9536,PTGES,2.3888066862412947
ENSG00000106804,727,C5,-2.0990392992448337
ENSG00000135636,8291,DYSF,1.0012249523702832
ENSG00000147437,2796,GNRH1,1.0623540127264737
ENSG00000175792,8607,RUVBL1,-1.154628676014184
ENSG00000149948,8091,HMGA2,1.1626397754007731
ENSG00000100918,9985,REC8,1.24412139870591
ENSG00000186577,221491,SMIM29,1.0640048184396087
ENSG00000183048,1468,SLC25A10,-1.2919628030222865
ENSG00000204584,,TAC4-AS1,-1.155953782663053
ENSG00000067167,23471,TRAM1,-1.7854662472777498
ENSG00000147010,30011,SH3KBP1,1.1265948351363386
ENSG00000285565,,,1.0942500935811164
ENSG00000143942,494143,CHAC2,-1.3880053938757813
ENSG00000289901,,,1.4022071947246442
ENSG00000108924,3131,HLF,-1.066818167625048
ENSG00000072310,6720,SREBF1,-1.2782781831294503
ENSG00000135002,55312,RFK,-1.5767245463916746
ENSG00000005187,6296,ACSM3,-1.0776025102435605
ENSG00000131459,9945,GFPT2,1.5389549158524876
ENSG00000120162,79817,MOB3B,-1.1812560118688171
ENSG00000007516,8938,BAIAP3,1.0702162261661692
ENSG00000115221,3694,ITGB6,-1.300450847488865
ENSG00000101361,10528,NOP56,-1.170194353493411
ENSG00000146674,3486,IGFBP3,-1.0160472742132391
ENSG00000171604,51523,CXXC5,-1.2345801218903465
ENSG00000151014,25819,NOCT,-1.0720330760209595
ENSG00000249196,283352,TMEM132D-AS1,1.0541932172788906
ENSG00000147592,51110,LACTB2,-1.6071337368388283
ENSG00000135245,29923,HILPDA,-1.100811034231767
ENSG00000137834,4091,SMAD6,-1.2387626462302204
ENSG00000101198,128414,NKAIN4,-1.457910759582599
ENSG00000234851,647099,RPL23AP42,1.0095992982837387
ENSG00000163131,1520,CTSS,1.731105074069612
ENSG00000090530,55214,P3H2,-1.2351095023925702
ENSG00000047457,1356,CP,-1.3341422451410367
ENSG00000165376,9075,CLDN2,-3.729308193315443
ENSG00000170099,866,SERPINA6,-1.0840980482120175
ENSG00000277918,124904616,RNVU1-28,1.329413034667591
ENSG00000134668,90853,SPOCD1,1.9453907109457031
ENSG00000267257,,,-1.5214948263316734
ENSG00000153721,154043,CNKSR3,-1.117529443763483
ENSG00000171408,27115,PDE7B,-1.4122198157109245
ENSG00000206588,26866,RNU1-28P,1.7560436167916984
ENSG00000172780,339122,RAB43,1.1752727301284875
ENSG00000159200,1827,RCAN1,-1.238507803057591
ENSG00000277511,,,1.3726337530197033
ENSG00000119514,79695,GALNT12,2.507440932904431
ENSG00000171566,5356,PLRG1,-1.0235608294996732
ENSG00000104760,2267,FGL1,-2.191732598437879
ENSG00000071282,29995,LMCD1,-1.0381439188376156
ENSG00000101333,5332,PLCB4,-1.007542419038869
ENSG00000167693,64359,NXN,-1.174401004968888
ENSG00000041353,5874,RAB27B,1.3582026512759282
ENSG00000182870,50614,GALNT9,1.2426109389103264
ENSG00000176974,6470,SHMT1,-1.014502490785834
ENSG00000143416,8991,SELENBP1,-1.144416425434923
ENSG00000267449,,,1.1733973348679898
ENSG00000260051,,,1.0309770712058626
ENSG00000283154,100505385,IQCJ-SCHIP1,-1.000996343165271
ENSG00000276850,653145,ANXA8,-1.5250041401616867
ENSG00000105854,5445,PON2,-1.1433231304170848
ENSG00000196782,55534,MAML3,-1.03255751840594
ENSG00000251503,100526739,CENPS-CORT,-1.2586160516723304
ENSG00000171680,57449,PLEKHG5,1.4545663170133718
ENSG00000139354,283431,GAS2L3,-1.0952797951834057
ENSG00000168140,114990,VASN,-1.1922137852953472
ENSG00000110047,10938,EHD1,1.1866807970432849
ENSG00000140678,3687,ITGAX,2.5066828046608274
ENSG00000130775,9473,THEMIS2,1.5977427452486286
ENSG00000140416,7168,TPM1,-1.3245160116177823
ENSG00000138061,1545,CYP1B1,1.78762625412523
ENSG00000136840,27090,ST6GALNAC4,1.0748296631298366
ENSG00000268942,,CKS1BP3,-1.0914998296782503
ENSG00000185630,5087,PBX1,-1.383798778094357
ENSG00000060339,55749,CCAR1,-1.0977696081031874
ENSG00000026950,11119,BTN3A1,1.0824117117710568
ENSG00000222041,112597,CYTOR,-1.5175082270829945
ENSG00000160886,54742,LY6K,1.1979767477154757
ENSG00000214262,84832,ANKRD36BP1,-1.0845020011506958
ENSG00000006062,9020,MAP3K14,-1.932508041154272
ENSG00000159167,6781,STC1,1.7399344663084642
ENSG00000285294,643650,LINC00842,-1.5737039221751998
ENSG00000125170,55715,DOK4,-1.0173864341435932
ENSG00000166250,79827,CLMP,1.7284748267303176
ENSG00000251169,101927934,LINC01843,-1.0720856836376618
ENSG00000289740,109136579,TALAM1,1.7952157765692869
ENSG00000125966,10893,MMP24,-2.178317607330672
ENSG00000169604,84168,ANTXR1,-1.773716866344457
ENSG00000260231,100134229,KDM7A-DT,1.04077855456915
ENSG00000115109,57669,EPB41L5,-1.0397790082513838
ENSG00000196136,12,SERPINA3,-1.2317050642856102
ENSG00000253671,,,-1.544343545430647
ENSG00000072682,8974,P4HA2,1.100038676792261
ENSG00000100867,10202,DHRS2,-1.4875158573486211
ENSG00000196950,57181,SLC39A10,-1.520689716427417
ENSG00000178343,152573,SHISA3,-1.0737735946267288
ENSG00000114638,7348,UPK1B,-3.0814576656341406
ENSG00000256802,100130111,LCIIAR,-1.545121867025021
ENSG00000161544,114757,CYGB,1.290595092962877
ENSG00000237596,644135,PDE7B-AS1,1.6267197207229995
ENSG00000105835,10135,NAMPT,1.1430913446533912
ENSG00000118523,1490,CCN2,-3.3144459532943578
ENSG00000187244,4059,BCAM,-1.4714791818400146
ENSG00000125257,10257,ABCC4,-1.3827538536945498
ENSG00000197019,29950,SERTAD1,1.129016641654438
ENSG00000154589,23643,LY96,1.394420403324513
ENSG00000117226,2635,GBP3,1.298865683404968
ENSG00000205362,4489,MT1A,1.2931556532300232
ENSG00000135617,84279,PRADC1,-1.2666179421424135
ENSG00000225138,,SLC9A3-AS1,1.34265505687884
ENSG00000255774,105379407,LINC02747,-1.1591991012299356
ENSG00000161011,8878,SQSTM1,1.0528822646480354
ENSG00000112414,57211,ADGRG6,-1.8473482331911504
ENSG00000185885,8519,IFITM1,1.5329422929929533
ENSG00000176697,627,BDNF,-1.2212346497839786
ENSG00000163659,25976,TIPARP,1.3350570261818926
ENSG00000077585,7107,GPR137B,1.2922435642510308
ENSG00000214517,51400,PPME1,-1.1413780840691103
ENSG00000161010,51149,MRNIP,1.0267224067248133
ENSG00000160570,162989,DEDD2,1.0740252949815874
ENSG00000266086,,,1.2361568521269897
ENSG00000291073,,,-1.07463081215327
ENSG00000267530,,LINC01836,-1.9964419664958373
ENSG00000198796,115701,ALPK2,-1.3059543635663229
ENSG00000277947,,SNORD3D,2.058804275530012
ENSG00000128578,57464,STRIP2,1.4252415180630162
ENSG00000146112,170954,PPP1R18,1.106634706782001
ENSG00000187288,63924,CIDEC,-1.300233251352788
ENSG00000168615,8754,ADAM9,-1.2216871218723098
ENSG00000100626,57452,GALNT16,-1.0608324805517149
ENSG00000148677,27063,ANKRD1,-3.752641534803191
ENSG00000197119,123096,SLC25A29,1.0400281762194905
ENSG00000102271,56062,KLHL4,-1.3439893530904947
ENSG00000171246,4884,NPTX1,-1.0753673320646475
ENSG00000133805,272,AMPD3,1.7763009786593231
ENSG00000102287,2564,GABRE,1.0829847005044462
ENSG00000227376,,FTH1P16,1.082767510068683
ENSG00000242265,23089,PEG10,-1.5604935197122545
ENSG00000167165,54578,UGT1A6,-1.267575751887967
ENSG00000072195,10290,SPEG,1.0141138296638652
ENSG00000114854,7134,TNNC1,-1.267145606566782
ENSG00000136999,4856,CCN3,1.0127361986093857
ENSG00000114019,51421,AMOTL2,-2.2725193833562307
ENSG00000100342,8542,APOL1,1.6799243244692672
ENSG00000221909,221786,FAM200A,-1.053608776054514
ENSG00000291117,440456,PLEKHM1P1,1.018165107065324
ENSG00000060718,1301,COL11A1,-1.2243200429541528
ENSG00000204262,1290,COL5A2,-1.1014312296653772
ENSG00000285155,,,-1.1663286837161375
ENSG00000144677,10217,CTDSPL,-1.0141196423732226
ENSG00000258181,,,-1.1743730664177343
ENSG00000167034,4824,NKX3-1,1.4144018838755372
ENSG00000213658,27040,LAT,1.0336728412527716
ENSG00000259627,,,-1.3947962486200811
ENSG00000126790,112849,L3HYPDH,-1.2078618398612635
ENSG00000273300,,,1.3336888854096949
ENSG00000073605,55876,GSDMB,1.3653571444666837
ENSG00000184178,152579,SCFD2,-1.0032051212885662
ENSG00000137825,3706,ITPKA,1.2793176455313997
ENSG00000189410,400745,SH2D5,-1.2787191437338234
ENSG00000160213,1476,CSTB,1.0253789780272804
ENSG00000154529,728577,CNTNAP3B,-1.2848807769892332
ENSG00000018236,1272,CNTN1,-1.620676643471953
ENSG00000103018,80777,CYB5B,-1.220804110680966
ENSG00000144824,90102,PHLDB2,-1.0787076129704936
ENSG00000134548,80763,SPX,-1.6320947648944517
ENSG00000011422,5329,PLAUR,1.6959100842432795
ENSG00000180340,2535,FZD2,-1.026401034904028
ENSG00000105281,6510,SLC1A5,-1.290862544552512
ENSG00000110888,65981,CAPRIN2,1.288079678110976
ENSG00000258457,,AJUBA-DT,-1.1697491132564126
ENSG00000137575,6386,SDCBP,1.194062947127537
ENSG00000170624,6444,SGCD,-1.225031920849333
ENSG00000168014,26005,C2CD3,-1.0644636899273363
ENSG00000164610,6100,RP9,-1.1026953699058817
ENSG00000169903,7104,TM4SF4,-2.954205106905058
ENSG00000152952,5352,PLOD2,-1.4713194090001522
ENSG00000092969,7042,TGFB2,-1.4402429154758565
ENSG00000144485,55502,HES6,1.2251623617484997
ENSG00000261373,100128881,VPS9D1-AS1,-1.0432742415697969
ENSG00000155438,84365,NIFK,-1.0407891652166974
ENSG00000100226,9567,GTPBP1,1.0289056119571969
ENSG00000179222,9500,MAGED1,1.0528790274403228
ENSG00000118785,6696,SPP1,1.1088134309586255
ENSG00000172380,55970,GNG12,-1.159519418929026
ENSG00000156804,114907,FBXO32,1.1426496714288037
ENSG00000164741,10395,DLC1,-1.0171084390373908
ENSG00000168955,79853,TM4SF20,-2.650066189326512
ENSG00000254338,104326051,MAFA-AS1,1.150502407066975
ENSG00000109046,26118,WSB1,1.2262091266439832
ENSG00000172965,541471,MIR4435-2HG,-1.027754169180893
ENSG00000108828,10493,VAT1,1.061740459737437
ENSG00000117266,5129,CDK18,1.1562658264430248
ENSG00000291120,,,-1.0443052843575678
ENSG00000287856,,,-1.2347245943313834
ENSG00000145287,51316,PLAC8,-1.765784347419484
ENSG00000189143,1364,CLDN4,1.088058276732857
ENSG00000152154,130733,TMEM178A,1.3557880638445967
ENSG00000109846,1410,CRYAB,1.38199384928495
ENSG00000241119,54600,UGT1A9,-1.3754609150850312
ENSG00000168079,286133,SCARA5,-1.5508877887941497
ENSG00000197948,89848,FCHSD1,1.0717896329571768
ENSG00000155850,1836,SLC26A2,-1.1710467213829006
ENSG00000221890,23467,NPTXR,1.01890856230942
ENSG00000108691,6347,CCL2,-1.9767425749332928
ENSG00000259185,,,-2.003022763944588
ENSG00000170290,6588,SLN,-1.460796992891661
ENSG00000108932,9120,SLC16A6,1.8233756848668567
ENSG00000148926,133,ADM,-1.5289072608128889
ENSG00000172059,8462,KLF11,1.04889898923214
ENSG00000259538,100421767,UBE2Q2P11,1.1244032065682783
ENSG00000269888,,,1.0636205593248207
ENSG00000108370,8787,RGS9,1.0021534544270567
ENSG00000173926,115123,MARCHF3,1.3454739558854374
ENSG00000130600,283120,H19,-1.6347569806810576
ENSG00000104524,65263,PYCR3,-1.0236760624336432
ENSG00000137801,7057,THBS1,-1.3125569839107225
ENSG00000166347,1528,CYB5A,-1.0855439909091178
ENSG00000149557,9638,FEZ1,1.1068828495836356
ENSG00000140830,54957,TXNL4B,-1.0395979416863406
ENSG00000134508,91768,CABLES1,-1.3663399595395105
ENSG00000106714,79937,CNTNAP3,-1.0897079204691535
ENSG00000091583,350,APOH,-1.709052298908979
ENSG00000163395,91156,IGFN1,1.6770611925630077
ENSG00000143479,8444,DYRK3,1.3647365361704171
ENSG00000184205,64061,TSPYL2,1.045732826218721
ENSG00000250349,,,1.19399641767258
ENSG00000258892,,,1.4154272621888304
ENSG00000238018,,SPTBN1-AS2,-1.29178168063582
ENSG00000272573,389125,MUSTN1,1.1500157199523502
ENSG00000074800,2023,ENO1,-1.044136326400464
ENSG00000213599,100526830,SLX1A-SULT1A3,1.0852623667074706
ENSG00000251562,378938,MALAT1,1.4978430294494864
ENSG00000108821,1277,COL1A1,-1.1202359153494568
ENSG00000023902,51177,PLEKHO1,1.1180806530741527
ENSG00000271581,,,1.0508565323625942
ENSG00000272647,,,1.0108703834206765
ENSG00000116514,127544,RNF19B,1.0312787922276634
ENSG00000157514,1831,TSC22D3,-1.117503399188097
ENSG00000111981,80329,ULBP1,-1.5106736979948665
ENSG00000183578,388121,TNFAIP8L3,1.0488765119043943
ENSG00000130402,81,ACTN4,-1.063601574778768
ENSG00000232187,,FTH1P7,1.041674446856113
ENSG00000163814,64866,CDCP1,1.6540498905635874
ENSG00000105974,857,CAV1,-1.023768514403281
ENSG00000120053,2805,GOT1,-1.0675283897779684
ENSG00000149380,283208,P4HA3,-1.0002477287766038
ENSG00000234975,2497,FTH1P2,1.1708586764870734
ENSG00000125148,4502,MT2A,2.409988357626661
ENSG00000286134,,,-1.044406481029509
ENSG00000167996,2495,FTH1,1.244558484780498
ENSG00000224505,,HEXIM2-AS1,-1.4949219239536302
ENSG00000100558,26499,PLEK2,1.2215232789803705
ENSG00000198829,56670,SUCNR1,-1.1670004661224092
ENSG00000173237,254439,C11orf86,-1.1896183063723873
ENSG00000027869,9047,SH2D2A,1.064878748418797
ENSG00000165092,216,ALDH1A1,-1.2645421758988835
