Ensembl_ID,Entrez_ID,Gene_Symbol,logFC
ENSG00000124098,116151,FAM210B,-1.3994585247652869
ENSG00000012048,672,BRCA1,1.2864417647812008
ENSG00000264785,,,-1.776310225125188
ENSG00000138678,84803,GPAT3,1.1850704922308912
ENSG00000128564,7425,VGF,1.4842039608529864
ENSG00000124762,1026,CDKN1A,-1.4401178279498348
ENSG00000128510,51200,CPA4,-2.673566695521561
ENSG00000276851,,,-1.79848394709358
ENSG00000276043,29128,UHRF1,1.0660825075529636
ENSG00000109674,55247,NEIL3,1.1025184145984963
ENSG00000197747,6281,S100A10,-1.0779525194319
ENSG00000250016,,SNX18P23,-1.0723827568168938
ENSG00000237973,107075141,MTCO1P12,12.825354572762002
ENSG00000205413,54809,SAMD9,-1.0264370854437277
ENSG00000188486,3014,H2AX,1.1978887271490786
ENSG00000278791,,,15.338994890662702
ENSG00000130669,10298,PAK4,1.0021304004654832
ENSG00000255150,493861,EID3,-1.1206551424852642
ENSG00000108439,55163,PNPO,-1.0629678691285704
ENSG00000235092,100506299,ID2-AS1,1.0622103865912431
ENSG00000084710,22979,EFR3B,-1.042477437574488
ENSG00000175643,116028,RMI2,1.3381116316814134
ENSG00000159388,7832,BTG2,-1.148757720352373
ENSG00000185885,8519,IFITM1,1.8680341789428137
ENSG00000120699,11340,EXOSC8,1.263251365511779
ENSG00000153822,3773,KCNJ16,-1.0882796803015742
ENSG00000164199,84059,ADGRV1,-1.026586104390902
ENSG00000198744,107075270,MTCO3P12,11.619483322548003
ENSG00000165828,118471,PRAP1,-1.3691195607064297
ENSG00000225630,100652939,MTND2P28,10.405992227990335
ENSG00000160957,9401,RECQL4,1.09590183261083
ENSG00000165490,220042,DDIAS,1.2080352511941377
ENSG00000248527,106480796,MTATP6P1,11.508883087007
ENSG00000285160,,THSD1P1,-1.11225566506337
ENSG00000168209,54541,DDIT4,1.2874274870477826
ENSG00000138356,316,AOX1,-1.5324382209854222
ENSG00000151640,10570,DPYSL4,-1.0818559683037705
ENSG00000160200,875,CBS,1.2982508891458933
ENSG00000188042,10123,ARL4C,-1.045517681983581
ENSG00000163513,7048,TGFBR2,-1.067252594419216
ENSG00000240409,106480795,MTATP8P1,11.118210666552272
ENSG00000274276,102724560,LOC102724560,1.251535048142764
ENSG00000167550,121268,RHEBL1,1.0230381525779515
ENSG00000264019,,,-1.225808455612833
ENSG00000078237,57103,TIGAR,-1.0141883491183674
ENSG00000225972,100887749,MTND1P23,9.873801959440286
ENSG00000268942,,CKS1BP3,1.1969217185738787
ENSG00000090861,16,AARS1,1.6939894816318557
ENSG00000279806,,,-1.2907477459077903
ENSG00000278224,29964,PRICKLE4,-1.0096010220342642
ENSG00000161243,126433,FBXO27,1.1682102179469838
ENSG00000142552,57333,RCN3,1.0347891563265157
ENSG00000140025,90141,EFCAB11,1.0764055982997096
ENSG00000185480,55010,PARPBP,1.053180164495447
ENSG00000132274,10346,TRIM22,-1.1044222169306772
ENSG00000148798,9118,INA,-1.0307334323217168
ENSG00000197019,29950,SERTAD1,-1.2171916701357066
ENSG00000126453,83596,BCL2L12,1.2101643777448237
ENSG00000185527,5148,PDE6G,-1.1273826542168852
ENSG00000264614,100847054,MIR5588,-10.207994791399596
ENSG00000215158,,GUSBP18,1.0591244922463858
ENSG00000263934,,SNORD3A,-1.534711183835784
ENSG00000186594,84981,MIR22HG,-1.1213240105704865
ENSG00000225976,,CKS1BP2,1.1052232202638963
ENSG00000105246,10148,EBI3,-1.192848785720757
ENSG00000135048,23670,CEMIP2,-1.0099886897563302
ENSG00000104147,11339,OIP5,1.3416989494331732
ENSG00000187840,1978,EIF4EBP1,1.4107148048761955
ENSG00000151743,196394,AMN1,1.0341894448977331
ENSG00000070669,440,ASNS,2.474410969927603
ENSG00000290162,,,-1.8578348095246864
ENSG00000270722,124904619,RNVU1-31,-1.6479085509631204
ENSG00000139278,11010,GLIPR1,-1.463865658538654
ENSG00000259316,,,1.0673208681707684
ENSG00000138166,1847,DUSP5,1.54776312203221
ENSG00000137309,3159,HMGA1,1.4987233318361248
ENSG00000224174,,,1.1952793876722445
ENSG00000258314,,,-1.6057531934154197
ENSG00000263968,106479362,RN7SL381P,1.085644888634793
ENSG00000157514,1831,TSC22D3,1.3000462709164844
ENSG00000184897,8971,H1-10,1.101103374074737
ENSG00000257698,100506844,GIHCG,1.0529979711736432
ENSG00000164949,2669,GEM,1.1307089825676933
ENSG00000266680,,,-1.113488634757697
ENSG00000121621,81930,KIF18A,1.0779912071614026
ENSG00000080031,5794,PTPRH,1.0174598013164036
ENSG00000206760,574040,SNORA6,2.402134803142052
ENSG00000214548,55384,MEG3,-1.2881967930705835
ENSG00000139514,6541,SLC7A1,1.194525705376004
ENSG00000265840,,,-1.0770985083750326
ENSG00000105281,6510,SLC1A5,1.2753401714315895
ENSG00000275625,,,-2.3350550743346137
ENSG00000115902,6509,SLC1A4,1.535524966885263
ENSG00000293413,,,-1.394039258073252
ENSG00000136881,570,BAAT,-1.3420572763725531
ENSG00000138207,5950,RBP4,-1.12701067006986
ENSG00000072041,55117,SLC6A15,1.3592975630030235
ENSG00000170373,1469,CST1,-1.0783544511207233
ENSG00000163050,56997,COQ8A,-1.071800384261746
ENSG00000269888,,,-1.1072053676117273
ENSG00000103089,79152,FA2H,1.402064474907437
ENSG00000003436,7035,TFPI,1.020510882205107
