GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
LCMT1	0.530294439705686	1.44422391718072	5.34830221557381	5.87859665527949	0.000251811292167399	0.00840325442557294	TRUE	Up
LIPA	0.552740051015403	1.46686901563269	4.57637189096938	5.12911194198478	0.00244311291008941	0.0406967956875996	TRUE	Up
LMF1	0.441341066588764	1.35786595413784	-0.578712763903359	-0.137371697314595	0.000623685038533835	0.0151783641816844	TRUE	Up
LYVE1	0.794112301673232	1.73401009987614	0.588773564822878	1.38288586649611	0.000142078617361741	0.00573951596775487	TRUE	Up
MAP4	0.63583656688779	1.553838503798	2.48202636567045	3.11786293255824	0.00179967342322794	0.0322711354093766	TRUE	Up
MGST2	0.546538014385403	1.46057659193455	5.19892641035355	5.74546442473896	0.000876801715522154	0.0194849165200001	TRUE	Up
MT1E	1.64021502598392	3.11712287452323	2.17351274867773	3.81372777466165	0.000149859122471034	0.00588698552762194	TRUE	Up
MT1F	1.47487760633649	2.77960061719665	2.80903491264146	4.28391251897795	0.00177363051796072	0.0319445583180723	TRUE	Up
MT1X	1.47687348624085	2.78344868495301	4.0478737288127	5.52474721505354	5.08544062687454e-05	0.00298485450440907	TRUE	Up
MTHFD2	1.23596684285512	2.35539144512098	4.49430913297823	5.73027597583335	0.000106721497541052	0.00484030501120283	TRUE	Up
MYL12B	0.391956039502299	1.31217127068729	6.66215416633063	7.05411020583293	0.000299948209315033	0.00917200540365579	TRUE	Up
MYLK	0.690737608956686	1.61410855533044	3.85224146445178	4.54297907340847	0.00327690875788667	0.0496160782795041	TRUE	Up
NACA	0.418032895536781	1.33610454316181	8.83408565955927	9.25211855509605	0.0023265993838964	0.0391480752993563	TRUE	Up
NPC2	0.555106150331482	1.46927673545547	7.62799133718923	8.18309748752071	8.705360230996e-06	0.00119394282408165	TRUE	Up
NQO1	0.903584221432609	1.87070778794935	2.34642425949237	3.25000848092497	0.00169642346984287	0.0308598261746033	TRUE	Up
NUPR1	0.912757551595707	1.8826405201863	2.88475487514971	3.79751242674542	0.000293670877228265	0.00915408562716448	TRUE	Up
OXA1L	0.487480177005749	1.40199400177735	5.8282818834048	6.31576206041055	0.00330690960448648	0.0499188260719609	TRUE	Up
PCK2	0.806849447264589	1.7493869626524	0.497406684064325	1.30425613132891	0.00164740835641803	0.0303841785218837	TRUE	Up
PI4K2B	0.498772721388848	1.4130110240832	-0.405964980569638	0.0928077408192102	0.00145101041677019	0.0282225768782319	TRUE	Up
PIR	0.668726793334461	1.58966943382838	3.55060316654254	4.21932995987701	0.000159345378856127	0.00611518534702477	TRUE	Up
PLAAT3	0.525359053883967	1.43929174232035	4.75978777723189	5.28514683111586	0.000754226137245013	0.0173402497636653	TRUE	Up
PLIN2	1.0666649446047	2.09458574545341	5.05337424022975	6.12003918483445	0.000132955662501962	0.00545938930224106	TRUE	Up
PNPLA8	0.692333991489179	1.61589560025039	2.37693967353801	3.06927366502719	0.00276112007156257	0.0437308826572244	TRUE	Up
POLR2H	0.397535552894817	1.31725581903602	4.21323765564711	4.61077320854193	0.000263668081377718	0.008586628746288	TRUE	Up
PPWD1	0.4353838562538	1.35227058228633	1.87678776546634	2.31217162172014	0.00216489953152236	0.0368624019206999	TRUE	Up
PSAT1	0.902896450443027	1.86981618447376	4.2582790525629	5.16117550300592	0.000144501542249078	0.00579019352364788	TRUE	Up
PTDSS1	0.6119460261315	1.52831934246488	2.64543039849233	3.25737642462383	0.000842386816414678	0.0188883947285071	TRUE	Up
PTPN2	0.654343762327696	1.57389987156821	3.05392778724331	3.708271549571	0.000349673317668207	0.00980067517891397	TRUE	Up
RAMP2	0.577522139328886	1.49228401551037	0.874860998278487	1.45238313760737	0.00285271569107909	0.0447553414553257	TRUE	Up
RNF13	0.474719018798458	1.38964754388399	4.39285307187892	4.86757209067738	0.00167398424237047	0.0305916021435394	TRUE	Up
RPGRIP1L	0.703781601361136	1.62876854058458	0.967112687291616	1.67089428865275	0.000297929472699055	0.00917200540365579	TRUE	Up
RPS14P3	0.665297937235422	1.5858957496425	2.53208356486062	3.19738150209604	0.00271800112750416	0.043253931818559	TRUE	Up
RSL24D1	0.514220447112112	1.42822219864107	6.46584224460258	6.98006269171469	0.000775082638316731	0.0177380150576246	TRUE	Up
SARS1	0.440579911688627	1.35714974336716	5.78547773493883	6.22605764662746	9.43482011874518e-05	0.00456993374489512	TRUE	Up
SAT1	0.398900310620299	1.31850250359621	6.67207932546755	7.07097963608785	0.000338143438272486	0.0096125220144811	TRUE	Up
SAT2	0.786111782110162	1.7244206954828	4.52695665100881	5.31306843311897	0.00187884901010658	0.0331445429787948	TRUE	Up
