GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
MRPS18B	0.676166416856745	1.59788814086223	4.99544408886783	5.67161050572458	9.7058416679483e-05	0.00425867874032357	TRUE	Up
MSL1	0.470025913418143	1.38513434741123	1.5572904282769	2.02731634169504	0.00107328219384829	0.0232154489061266	TRUE	Up
MTHFD2	0.823217196516227	1.76934722433864	4.47634449785474	5.29956169437097	0.000237415078810467	0.00810079932199404	TRUE	Up
NFXL1	0.528291840532462	1.44222058650976	-0.680876950198171	-0.15258510966571	0.00134818418466619	0.0270124132421671	TRUE	Up
NOP10	0.391482306020945	1.31174046764293	6.15624247899146	6.54772478501241	0.000108155415744727	0.00445870579034324	TRUE	Up
NXF1	0.466119324145145	1.38138869696588	1.56929687630916	2.03541620045431	0.00253873456324471	0.0413913292027054	TRUE	Up
PFDN4	0.495849691582137	1.41015103503799	4.24368193586907	4.73953162745121	0.000114597972920662	0.00466717785225454	TRUE	Up
PLIN2	0.81729982290828	1.76210491332044	4.99325799841956	5.81055782132784	0.000713789905105412	0.0175856683287452	TRUE	Up
POLE3	0.439186018106348	1.35583913461602	3.09597787706422	3.53516389517057	0.000917650137685804	0.0208098024405203	TRUE	Up
PPM1N	0.712990317879898	1.63919821435884	1.13896227717064	1.85195259505054	0.00293331622786491	0.0457114246329715	TRUE	Up
PPP1R11	0.604935609018462	1.52091086978228	2.2792136213313	2.88414923034976	0.00152955626985976	0.0296924366938924	TRUE	Up
PSAP	0.49181094185065	1.40620891101834	8.00234437145157	8.49415531330222	0.00027498293303054	0.00896660034568213	TRUE	Up
PSME3	0.515787985387334	1.42977485502526	1.76415841596174	2.27994640134908	3.43332619069408e-07	0.000244698062362468	TRUE	Up
RHEBL1	0.679452387298825	1.60153173646135	1.06527415355029	1.74472654084912	0.00166838284815409	0.0315286440509119	TRUE	Up
RPS14P3	0.873005725265986	1.83147464094099	2.35316154541497	3.22616727068095	0.00224032997663836	0.0382774186761945	TRUE	Up
RSL1D1	0.451103259402927	1.367085296154	5.35740487909871	5.80850813850164	0.00207598729325631	0.0363761408777747	TRUE	Up
RSL24D1	0.449865511078748	1.3659129195747	6.33777869124492	6.78764420232367	0.00270257293062901	0.0434239496003483	TRUE	Up
SERF2	0.480656267677054	1.39537826574792	8.5186833270839	8.99933959476095	2.51926759693976e-05	0.00189158428702238	TRUE	Up
SERPINA5	0.434206184820249	1.35116717472209	7.59366073149132	8.02786691631156	0.00233868077941637	0.0395080800548962	TRUE	Up
