GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
A2M	0.2931175578067	1.22528517003029	2.95551971101188	3.24863726881858	0.153390978077789	0.475173914703564	FALSE	NS
A2ML1	0.0503472094675046	1.03551410820162	-0.531775128360706	-0.481427918893202	0.635547066731613	0.863610054725321	FALSE	NS
AAAS	0.245438575697865	1.18545309095663	4.1082895764328	4.35372815213067	0.144197505097764	0.461466957686601	FALSE	NS
AACS	-0.156055199202767	0.897475711537982	1.38727267338008	1.23121747417731	0.426924612843918	0.743951646588358	FALSE	NS
AAGAB	-0.214612740410371	0.861777453773629	3.18761461584336	2.97300187543299	0.332303163927598	0.676025027549306	FALSE	NS
AAK1	0.00709607106715016	1.00493073792971	0.864559978190143	0.871656049257293	0.97411984833715	0.991880261702689	FALSE	NS
AAMDC	-0.0353510733055629	0.97579427676329	5.11762976132574	5.08227868802018	0.744908705826613	0.913556915774083	FALSE	NS
AAMP	0.530073226402269	1.44400248642634	2.31912316412362	2.84919639052589	0.0486831655859594	0.262715319749434	FALSE	NS
AAR2	-0.0882607187928812	0.940656100078137	3.3964291491586	3.30816843036571	0.687043621716875	0.891172719025494	FALSE	NS
AARD	0.198725904892662	1.147684346599	0.433548259612632	0.632274164505294	0.425598138540502	0.743951646588358	FALSE	NS
AARS1	0.213577006768857	1.1595596257604	3.55386896921667	3.76744597598552	0.193776226961167	0.53208835608756	FALSE	NS
AARS2	-0.154184057087433	0.898640471958101	-0.543076047396947	-0.69726010448438	0.186127524286804	0.522560618270604	FALSE	NS
AASDH	0.104800417587308	1.07534561686867	1.2609553309042	1.36575574849151	0.703033598301246	0.895553331271522	FALSE	NS
AASDHPPT	0.0119075082866535	1.00828781111748	4.04501573563837	4.05692324392503	0.938269597404109	0.98259039951088	FALSE	NS
AASS	0.291541706045351	1.22394752514918	0.828458897536227	1.12000060358158	0.204167002995186	0.546545526567988	FALSE	NS
AATF	0.0930605364731341	1.06663053644144	1.50669097542047	1.5997515118936	0.361732827206887	0.698407536739613	FALSE	NS
ABAT	-0.297878636013028	0.813447624994233	1.7516247477571	1.45374611174407	0.254311303108204	0.600880459960612	FALSE	NS
ABCA1	-1.91556243454766	0.26506857823221	5.37748774072857	3.46192530618092	3.29048326787857e-05	0.00236204619042391	FALSE	NS
ABCA11P	0.0689200987268951	1.04893123264884	-0.373571732284036	-0.304651633557141	0.521270285776781	0.8014229447582	FALSE	NS
ABCA5	0.227529759175012	1.17082849203402	2.69668208363173	2.92421184280674	0.476199394249086	0.773484869903529	FALSE	NS
ABCA8	0.10426857416443	1.07494926831732	0.37752366634772	0.48179224051215	0.759361844236132	0.920981218158274	FALSE	NS
ABCB6	0.204203146427201	1.15204985149832	1.34878191541892	1.55298506184612	0.304032687976144	0.651274830533697	FALSE	NS
ABCB7	0.181512945937464	1.13407255723568	3.26450714737447	3.44602009331193	0.480810180748791	0.777073624575578	FALSE	NS
ABCB8	0.0814986950988092	1.05811665864494	-0.264370251493514	-0.182871556394705	0.7378506509698	0.910046204620107	FALSE	NS
ABCC1	-0.295461416490047	0.814811689876999	1.0536012836375	0.758139867147458	0.213121359438768	0.555228439812017	FALSE	NS
ABCC4	-0.119346804641674	0.9206043695948	0.934233168942462	0.814886364300788	0.607739034907296	0.847877529405062	FALSE	NS
ABCC5	0.101790054744285	1.07310411374113	1.93756559452822	2.0393556492725	0.520874400074323	0.801061153505178	FALSE	NS
ABCD3	0.0494445863667812	1.03486644074701	2.48734672739929	2.53679131376607	0.849876950425126	0.955716466960657	FALSE	NS
ABCD4	-0.0174776312456222	0.98795851515951	0.963426390984369	0.945948759738746	0.892915075119077	0.967478186506477	FALSE	NS
ABCE1	-0.0795916049341852	0.946325492635397	3.92798231077563	3.84839070584144	0.661132943660564	0.87781563697207	FALSE	NS
ABCF1	0.536985001079127	1.45093712314642	2.07058256414361	2.60756756522274	0.00555380906386759	0.0687542268477305	FALSE	NS
ABCF2	-0.0223369858157585	0.984636423900414	3.31687142401039	3.29453443819463	0.917938129829625	0.976565510779833	FALSE	NS
ABCF3	0.190172624747233	1.14090022138373	3.07223407811389	3.26240670286113	0.388550921345641	0.720089356089674	FALSE	NS
ABCG1	-0.671856279591547	0.627698523474498	1.00941435963102	0.337558080039476	0.00538951188152389	0.0675584793390017	FALSE	NS
ABCG2	-0.0766609457537795	0.94824979138961	1.22460438506791	1.14794343931413	0.681972628292066	0.889120043180667	FALSE	NS
ABHD10	0.132490502229849	1.09618439509208	2.77555702274747	2.90804752497732	0.627753787112308	0.858843879899917	FALSE	NS
ABHD11	0.0670951084945881	1.04760518734144	0.102631120015029	0.169726228509617	0.763310413321764	0.921833252927655	FALSE	NS
ABHD12	0.371741513579971	1.29391380429845	0.407104168315024	0.778845681894994	0.124167799983587	0.430638271893025	FALSE	NS
ABHD13	-0.239094604235522	0.847276873232275	1.33883986533155	1.09974526109603	0.301822465161234	0.648768754282376	FALSE	NS
ABHD14A	0.263945195441072	1.20075781268071	0.853882527235465	1.11782772267654	0.236142379052487	0.581097567627575	FALSE	NS
ABHD14B	-0.234160635807795	0.850179492189827	0.897132722317557	0.662972086509762	0.267956125697443	0.6155866200451	FALSE	NS
ABHD16A	0.120278961927275	1.08694501571472	1.32738816642357	1.44766712835084	0.499663663875898	0.786725032533145	FALSE	NS
ABHD17B	-0.12530340758093	0.916811211929657	0.778809592915691	0.653506185334761	0.622549913929818	0.855502415809355	FALSE	NS
