GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
A2M	0.442655116088944	1.359103302207	2.23894011903713	2.68159523512607	0.0124797941583898	0.525628781549308	FALSE	NS
A2ML1	-0.148446574105001	0.902221409192222	-0.283117268351355	-0.431563842456356	0.528641501906753	0.936558640208898	FALSE	NS
AAAS	0.016121421148938	1.01123718574917	3.99710530708741	4.01322672823635	0.916831198804621	0.995118653693396	FALSE	NS
AACS	-0.449680088423827	0.732205193403977	1.68665964927388	1.23697956085006	0.0281764511807344	0.629824792158293	FALSE	NS
AAGAB	0.0404653071449288	1.02844547392077	3.02037783804908	3.06084314519401	0.832139221113326	0.98203254266928	FALSE	NS
AAK1	-0.0556309014704539	0.962173585288553	0.368179277050358	0.312548375579904	0.653794129414942	0.958294829744481	FALSE	NS
AAMDC	-0.0910989969869922	0.938807324632446	5.65295936553579	5.56186036854879	0.1479247397963	0.845136200781196	FALSE	NS
AAMP	-0.134272413172687	0.91112922276632	1.82388994297233	1.68961752979965	0.523720396522774	0.935663763026722	FALSE	NS
AAR2	0.1484551494652	1.10838197122781	1.93245378559813	2.08090893506333	0.138565124443245	0.84168449959494	FALSE	NS
AARD	0.0418017542806564	1.02939862048714	0.298831033795587	0.340632788076244	0.871345065337389	0.988916455146444	FALSE	NS
AARS1	0.265650399553222	1.20217789636407	3.16734201458665	3.43299241413988	0.200998872159496	0.87595779763829	FALSE	NS
AARS2	0.0778328805730087	1.05543145110852	-0.898214264503517	-0.820381383930509	0.593643775730013	0.949104259296825	FALSE	NS
AASDH	-0.0543862380856974	0.963004044217175	1.45480187989145	1.40041564180575	0.658633135712628	0.95848560200457	FALSE	NS
AASDHPPT	-0.183912940729199	0.880312134297587	4.19103632314628	4.00712338241708	0.089398277578314	0.791595944181069	FALSE	NS
AASS	-0.158013411623689	0.896258367707516	0.577548434828505	0.419535023204816	0.242399479694989	0.891470568681933	FALSE	NS
AATF	-0.185011236106301	0.879642224999853	1.57293663186867	1.38792539576236	0.328508168932288	0.906914219061238	FALSE	NS
ABAT	0.0547408076080707	1.03867248021942	1.64664986113722	1.70139066874529	0.821009315563864	0.981294681996351	FALSE	NS
ABCA1	0.0476544606879719	1.03358315351236	5.15999965386002	5.20765411454799	0.715374317156868	0.967883097108099	FALSE	NS
ABCA11P	0.00848323237449616	1.00589745049361	0.0405855164046658	0.0490687487791619	0.958165350987181	0.99626188219017	FALSE	NS
ABCA5	0.299166143413765	1.23043303552322	2.45906177678957	2.75822792020333	0.0423511683900367	0.676127933113258	FALSE	NS
ABCA8	-0.28065641095146	0.823216377319605	0.139979707215908	-0.140676703735552	0.0810427661509337	0.780608207569723	FALSE	NS
ABCB6	0.153961808947387	1.11262066687795	1.21533225970008	1.36929406864747	0.38894422436375	0.913864529239093	FALSE	NS
ABCB7	-0.187613937901927	0.87805673227206	3.5596161971841	3.37200225928217	0.232568885396706	0.884407472602403	FALSE	NS
ABCB8	0.103758188565518	1.07456904826012	-0.478969969326642	-0.375211780761124	0.398344868977313	0.913864529239093	FALSE	NS
ABCC1	0.188357953050428	1.13946605980213	0.638009117844152	0.82636707089458	0.38788367546626	0.913864529239093	FALSE	NS
ABCC4	-0.0434704448025547	0.970318009612701	0.804089325568894	0.760618880766339	0.804973978570035	0.979490884260598	FALSE	NS
ABCC5	0.223182051848728	1.16730539330505	1.9828882730754	2.20607032492412	0.201685297178767	0.87595779763829	FALSE	NS
ABCD3	-0.0832148681595397	0.943951820971578	2.29658181459837	2.21336694643883	0.534595325756742	0.93780126848657	FALSE	NS
ABCD4	-0.0858778914538556	0.942211018511641	1.01979610264548	0.933918211191627	0.759162215032123	0.972814841696039	FALSE	NS
ABCE1	-0.028993592181167	0.980103768523424	3.86122499718118	3.83223140500002	0.828526895912516	0.981656104083105	FALSE	NS
ABCF1	0.0231876799039157	1.01620233194961	1.73678469786947	1.75997237777339	0.902191355922381	0.991422573990389	FALSE	NS
ABCF2	-0.200349011927314	0.870339988106495	2.95611221842915	2.75576320650184	0.210195647817247	0.878595838117071	FALSE	NS
ABCF3	0.0664047284041633	1.04710399150874	1.59365312723028	1.66005785563445	0.682280814565748	0.962946542243321	FALSE	NS
ABCG1	-0.0919023129562113	0.938284727015109	0.88955236890904	0.797650055952828	0.738594117274824	0.970605442185488	FALSE	NS
ABCG2	0.00919363420366071	1.00639288947029	1.12913856913355	1.13833220333721	0.950958530637594	0.995959193848061	FALSE	NS
ABHD10	-0.21064962314549	0.864148031266611	2.7478016228391	2.53715199969361	0.172910729142725	0.859197442322394	FALSE	NS
ABHD11	0.136069821528349	1.09890739966689	-0.122350737361149	0.0137190841671995	0.542434373074065	0.939821188044973	FALSE	NS
ABHD12	0.276018089559299	1.21084826635125	0.195586774329027	0.471604863888326	0.173148076318312	0.859197442322394	FALSE	NS
ABHD13	-0.150294794718744	0.901066323394603	0.964332894087585	0.814038099368841	0.417105725362989	0.919838618382048	FALSE	NS
ABHD14A	-0.187462903106136	0.878148660266221	1.04439082482985	0.856927921723713	0.357309407854773	0.911125293016847	FALSE	NS
ABHD14B	0.0654019691159252	1.04637644451927	0.202093159730172	0.267495128846098	0.77398714740046	0.973380516814304	FALSE	NS
ABHD16A	-0.0646087352724038	0.956204608987404	1.53469233516168	1.47008359988928	0.637382434215442	0.956042687761117	FALSE	NS
ABHD17B	-0.0556584440386084	0.962155216556536	0.510352011083244	0.454693567044636	0.819036936671363	0.98091566638164	FALSE	NS
