probe_id	logFC	AveExpr	t	P.Value	adj.P.Val
7892501	0.22661772283602488	3.9407887746252284	NA	NA	NA
7892502	1.8757434369795147	5.492528515173131	NA	NA	NA
7892503	-0.5015586738170632	3.421417826434255	NA	NA	NA
7892504	0.3635569791233628	8.724933793460524	NA	NA	NA
7892505	0.5998695972809713	4.782618914309071	NA	NA	NA
7892506	1.572011752094947	5.191730364561067	NA	NA	NA
7892507	-0.4698287025243255	6.838801928821997	NA	NA	NA
7892508	2.253813949504522	7.258252577496146	NA	NA	NA
7892509	-0.023327406697388753	12.101950720850109	NA	NA	NA
7892510	2.381282773548249	4.682967079460433	NA	NA	NA
7892511	-0.13989216163807772	4.477463645759631	NA	NA	NA
7892512	0.28860758081024507	8.15835288126382	NA	NA	NA
7892513	0.028157456037618545	4.1991068253339145	NA	NA	NA
7892514	0.33124172681080033	11.199497486156556	NA	NA	NA
7892515	0.17582620815701766	9.535987383344722	NA	NA	NA
7892516	-0.12563380857691087	3.3641672244967995	NA	NA	NA
7892517	0.85544484555981	5.477011853129078	NA	NA	NA
7892518	-0.7183882666324806	3.1865673586194876	NA	NA	NA
7892519	0.32620321051227563	6.547518101075394	NA	NA	NA
7892520	0.22725355375101586	9.728147743106419	NA	NA	NA
7892521	0.5984903863167332	9.178892243390052	NA	NA	NA
7892522	-0.0641580881657271	7.782298387100026	NA	NA	NA
7892524	0.48562671078290176	6.408297461466139	NA	NA	NA
7892525	0.47883516796865955	7.7847303245854755	NA	NA	NA
7892526	-0.4889659462422733	5.956833958088033	NA	NA	NA
7892527	0.9273189315565418	9.621516534831702	NA	NA	NA
7892528	0.019823793197856432	2.0567312908599606	NA	NA	NA
7892529	0.14044537070793517	6.927957909728733	NA	NA	NA
7892530	0.8041075982438475	8.08591148633992	NA	NA	NA
7892531	0.9657247612229254	6.454082452073678	NA	NA	NA
7892532	1.1485263346150614	4.645141362336083	NA	NA	NA
7892533	0.0700724853621928	8.21291131334585	NA	NA	NA
7892534	1.0279561170961662	6.52260558501354	NA	NA	NA
7892535	-0.1857811721456839	7.6379175232383325	NA	NA	NA
7892536	0.22362466640253942	11.962140198736575	NA	NA	NA
7892537	-0.8392129432832571	4.202884647700339	NA	NA	NA
7892538	1.293422066441269	5.214629472926678	NA	NA	NA
7892539	1.590455511267037	5.175333354093313	NA	NA	NA
7892540	0.8731174853812451	6.533929256782107	NA	NA	NA
7892541	0.9452124670460442	10.175706003505946	NA	NA	NA
7892542	0.24140442922908534	10.828261874079708	NA	NA	NA
7892543	-0.04291975012885363	7.141523713941025	NA	NA	NA
7892544	0.032894116368366255	6.611579179842385	NA	NA	NA
7892545	0.3628036023825114	7.136505148752468	NA	NA	NA
7892547	0.31335415419315016	5.784762718639799	NA	NA	NA
7892548	0.5839593619613019	8.924100185081292	NA	NA	NA
7892549	-0.10123001142857913	7.252929946199494	NA	NA	NA
7892550	0.5893554784842969	7.290430683706614	NA	NA	NA
7892551	0.35794531681527886	11.172558021382265	NA	NA	NA
7892552	0.0991732015388509	4.3681090625968935	NA	NA	NA
7892553	1.7527163966121462	3.83762660379062	NA	NA	NA
7892554	-0.5130435155677602	4.2092586767560665	NA	NA	NA
7892555	0.17162761042983554	8.12483454044322	NA	NA	NA
7892556	-0.3008156470424712	12.964052324236743	NA	NA	NA
7892557	0.8964069055863724	3.376607441787078	NA	NA	NA
7892558	0.648425348117712	4.541649922556299	NA	NA	NA
7892559	-0.5103341035583906	8.732411110186849	NA	NA	NA
7892560	0.29366645866851915	6.6661320367929395	NA	NA	NA
7892561	0.2355082678645548	11.708831955280676	NA	NA	NA
7892562	0.38279978998141573	9.334016964468947	NA	NA	NA
7892563	0.14895382448241534	8.450940606479605	NA	NA	NA
7892564	0.3221123158486119	12.12901613999668	NA	NA	NA
7892565	-0.05364709839357307	7.115997367935167	NA	NA	NA
7892566	0.5736670177037628	3.8477146351634612	NA	NA	NA
7892567	0.4303208316800138	6.2198791122731345	NA	NA	NA
7892568	-0.28480292889094905	11.709019232679985	NA	NA	NA
7892569	0.5452703274593187	10.734675063771647	NA	NA	NA
7892570	0.8962107818190788	6.667945496547999	NA	NA	NA
7892571	0.1492342886059137	2.2439893203194545	NA	NA	NA
7892572	-0.5111136233547064	8.716728278173122	NA	NA	NA
7892573	0.3912586910910383	7.110971718581787	NA	NA	NA
7892574	-0.16554704901647455	12.065824905413862	NA	NA	NA
7892575	0.8740405518593155	7.459884668708423	NA	NA	NA
7892576	0.04183825977476463	7.708284902370385	NA	NA	NA
7892577	0.603255145423331	2.9295348743900433	NA	NA	NA
7892578	0.3712881769098928	5.679147888266639	NA	NA	NA
7892579	-0.08660131619670963	10.617693554213146	NA	NA	NA
7892580	-1.5473130402714346	4.4483196606351125	NA	NA	NA
7892581	1.0512427667920878	4.037823047511167	NA	NA	NA
7892582	-0.43410558632551544	3.318712205281889	NA	NA	NA
7892583	-0.49537691300975606	6.696584178963276	NA	NA	NA
7892584	0.3605468731643402	6.824981208633978	NA	NA	NA
7892585	0.7812661057921844	4.169219045665276	NA	NA	NA
7892586	1.0194076567950052	3.9357759617658665	NA	NA	NA
7892587	1.0055749372015734	5.551601887177085	NA	NA	NA
7892588	0.7115690609589298	2.365946951969395	NA	NA	NA
7892589	0.7383857527806832	5.9746629245465215	NA	NA	NA
7892590	0.14351413558279624	3.586133098611755	NA	NA	NA
7892591	-0.536619327977502	2.4775617408787394	NA	NA	NA
7892592	0.13258928708384143	6.303839113375739	NA	NA	NA
7892593	0.41448481588153196	5.801270041088303	NA	NA	NA
