logFC	AveExpr	t	P.Value	adj.P.Val	B	ENSEMBL	contrast	direction
-2.996342927575068	4.033855833174716	-15.42377678156668	9.03121330297032e-9	3.641663087243878e-6	10.774278799748952	ENSG00000088325	Merge_vs_Mock	Down
-3.1559233006308975	2.5796841626681033	-15.227629168617728	1.0329665642608426e-8	3.947195999411665e-6	10.645542532704315	ENSG00000138160	Merge_vs_Mock	Down
-2.73910320369475	3.9795526695719925	-15.226569071217831	1.0337212362654441e-8	3.947195999411665e-6	10.644841654324487	ENSG00000087586	Merge_vs_Mock	Down
-2.958750268420976	1.5660156184346172	-15.198130248162906	1.0541919876337908e-8	3.947195999411665e-6	10.626018783558447	ENSG00000109805	Merge_vs_Mock	Down
-2.0708311174054144	3.55696323166514	-15.15262590757258	1.0878696172627596e-8	3.978566883970734e-6	10.595817562188607	ENSG00000137807	Merge_vs_Mock	Down
-2.637896378305263	1.5349307723172372	-14.897130020584394	1.3000583687111202e-8	4.568502483748443e-6	10.424321732603929	ENSG00000171241	Merge_vs_Mock	Down
-2.4482614654729424	1.4373882489387135	-14.889252379901206	1.3072784673068799e-8	4.568502483748443e-6	10.418981577835378	ENSG00000169607	Merge_vs_Mock	Down
-3.322540474689474	1.8682613415718676	-14.725691999129786	1.4674786189592576e-8	5.016862774294192e-6	10.307385904020258	ENSG00000093009	Merge_vs_Mock	Down
-3.5559022214103138	2.8588866085306446	-14.614869323869033	1.5880996802871502e-8	5.313713951531005e-6	10.230983663746397	ENSG00000011426	Merge_vs_Mock	Down
-4.121559602251764	3.7466486627976257	-14.35049100598367	1.9216906303038705e-8	6.168899746837537e-6	10.04609349641279	ENSG00000175063	Merge_vs_Mock	Down
-1.9438303853769638	1.4146244331278262	-14.35016788773692	1.9221422332127643e-8	6.168899746837537e-6	10.045865232084282	ENSG00000142731	Merge_vs_Mock	Down
-2.976127287246494	2.6911534251029123	-14.089526408318324	2.326957415263431e-8	7.318746462486543e-6	9.85987607704946	ENSG00000111206	Merge_vs_Mock	Down
-1.557502875230381	1.3545796111750368	-13.958931897259731	2.563897254401441e-8	7.905852592689621e-6	9.76526755118724	ENSG00000136982	Merge_vs_Mock	Down
-3.523685586923359	3.4782730691879933	-13.706086947458738	3.100658464478309e-8	9.27254559865017e-6	9.579337480372615	ENSG00000117399	Merge_vs_Mock	Down
-1.833330033111503	3.1558289420367807	-13.588342828087608	3.391294452992605e-8	9.745852285260844e-6	9.491489043737229	ENSG00000146918	Merge_vs_Mock	Down
-3.505333631585512	1.9036121961252885	-13.581716743037909	3.408507412497433e-8	9.745852285260844e-6	9.486521109765615	ENSG00000186185	Merge_vs_Mock	Down
-2.8222317241403996	2.1582234318687936	-13.479033871779258	3.6877472783053324e-8	1.0174300648882397e-5	9.409201212297361	ENSG00000129195	Merge_vs_Mock	Down
-1.926823075529144	1.066292639286193	-13.419834282113921	3.8599602098661114e-8	1.0465816251785252e-5	9.364337925146437	ENSG00000163808	Merge_vs_Mock	Down
-2.2538492991070753	1.778972073868566	-13.377430412906069	3.988677954658635e-8	1.0472237348011671e-5	9.33207328603567	ENSG00000152253	Merge_vs_Mock	Down
-3.5341950213043956	1.9659340329339048	-13.356086536105462	4.055225556721598e-8	1.0472237348011671e-5	9.315791818183445	ENSG00000148773	Merge_vs_Mock	Down
-2.342341205546492	2.2775609200272764	-13.343947814954848	4.093609872818704e-8	1.0472237348011671e-5	9.306519870735954	ENSG00000121152	Merge_vs_Mock	Down
-2.3022632044338645	2.2035133578490274	-13.329593497927776	4.1395102493717486e-8	1.0472237348011671e-5	9.295544024186409	ENSG00000188610	Merge_vs_Mock	Down
-2.116117482921648	1.4951213059950008	-13.31238125881785	4.1952877586464155e-8	1.0472237348011671e-5	9.282366366223176	ENSG00000122966	Merge_vs_Mock	Down
-2.0790077139432217	3.83062708733183	-13.261804776579599	4.3639622960619236e-8	1.0723073604354657e-5	9.243540418332902	ENSG00000137804	Merge_vs_Mock	Down
-2.2708682919681937	2.8578069169925766	-13.239469190137381	4.4407849160227913e-08	1.0743966706057603e-5	9.22634420205139	ENSG00000123219	Merge_vs_Mock	Down
-2.098941583274553	2.0319041064807357	-13.194196696059468	4.601043260540999e-8	1.0963031259889052e-5	9.19139459132959	ENSG00000144554	Merge_vs_Mock	Down
-1.9643555763085665	3.576596395208095	-13.121320539056466	4.872363670572409e-8	1.1375706299216164e-5	9.134868909634807	ENSG00000161800	Merge_vs_Mock	Down
-2.8258541396753016	2.64165453893508	-13.109261713343344	4.918911537242142e-8	1.1375706299216164e-5	9.125483735796692	ENSG00000076382	Merge_vs_Mock	Down
-2.182499703744802	5.6776680271755335	-13.072056200490085	5.065597369973285e-8	1.1545157136260852e-5	9.096470039556799	ENSG00000108106	Merge_vs_Mock	Down
-3.000164603079558	4.25130654796015	-13.046530239764246	5.1689803635301883e-8	1.1577510343771022e-5	9.076514120086902	ENSG00000134057	Merge_vs_Mock	Down
-2.110488484948946	1.3119909476213056	-13.006689174568622	5.3349489422548425e-8	1.1577510343771022e-5	9.045284832237371	ENSG00000139734	Merge_vs_Mock	Down
-2.607628508364472	2.189407375897519	-12.99744641699982	5.374273528521459e-8	1.1577510343771022e-5	9.038025605144714	ENSG00000156970	Merge_vs_Mock	Down
-2.836733213471507	2.1301541930481482	-12.959477321351708	5.5391527594769015e-8	1.1614495506071168e-5	9.008148035285892	ENSG00000127564	Merge_vs_Mock	Down
-2.632271395950964	1.5565008095371606	-12.870292756536646	5.948447425113458e-8	1.2308590027280822e-5	8.937608269283508	ENSG00000066279	Merge_vs_Mock	Down
-1.8154556074049544	2.6379646724068393	-12.632233859713747	7.210828351815629e-8	1.472694631956527e-5	8.746800377884943	ENSG00000073111	Merge_vs_Mock	Down
-2.01818134420419	2.820830296485761	-12.604322700555285	7.376928533309423e-8	1.4873022835233844e-5	8.724185873463394	ENSG00000113368	Merge_vs_Mock	Down
-2.1552914424362917	1.6792869429982247	-12.563667650868437	7.626344704712564e-8	1.5049129928657412e-5	8.691153392239302	ENSG00000231864	Merge_vs_Mock	Down
-1.520696269988714	0.8997231288223455	-12.558982934987009	7.655668283686843e-8	1.5049129928657412e-5	8.68733996452279	ENSG00000231304	Merge_vs_Mock	Down
-1.777258464755111	1.3334570189396282	-12.520896047902182	7.898663118370117e-8	1.526676157714529e-5	8.656282296643802	ENSG00000102384	Merge_vs_Mock	Down
-1.8323507455231072	3.345548422887929	-12.511400612586597	7.96053954804727e-8	1.526676157714529e-5	8.648524200541516	ENSG00000140525	Merge_vs_Mock	Down
-1.3202701716361582	1.5807459703720168	-12.355621824085011	9.05451287689461e-8	1.6951341607386266e-5	8.520379249063161	ENSG00000285600	Merge_vs_Mock	Down
-2.3845792069735987	1.2262087369209256	-12.326807059072731	9.274211363846244e-8	1.7158382106805416e-5	8.496495177034747	ENSG00000165480	Merge_vs_Mock	Down
-2.380311674578547	3.4517846191125643	-12.152000409577308	1.073747383925568e-7	1.931772240949196e-5	8.350373281920229	ENSG00000079616	Merge_vs_Mock	Down
-1.5180502364575532	2.8912622655973577	-12.147000202383474	1.0782856073496081e-7	1.931772240949196e-5	8.346162308107308	ENSG00000100749	Merge_vs_Mock	Down
-1.8871481771456966	3.101126256373159	-12.144035050720005	1.080986628535732e-7	1.931772240949196e-5	8.343664348770432	ENSG00000203760	Merge_vs_Mock	Down
-1.5667696333730117	0.8678471345902297	-12.108868182692438	1.1135869245625961e-7	1.946951193036157e-5	8.31399133647293	ENSG00000140451	Merge_vs_Mock	Down
-3.5381448678721803	2.637177200078729	-12.108173635469834	1.1142414305815474e-7	1.946951193036157e-5	8.313404417448716	ENSG00000101057	Merge_vs_Mock	Down
-2.0447566011897833	2.682530574964302	-12.045154254162647	1.1754013728984802e-7	2.031248570351813e-5	8.260008886842597	ENSG00000198826	Merge_vs_Mock	Down
-1.6284115469140767	1.381755026811826	-11.996916633388567	1.224676200095256e-7	2.0933976002932605e-5	8.21894743933293	ENSG00000183763	Merge_vs_Mock	Down
-3.7468218270946267	4.119868088118659	-11.894061187719913	1.3373949183927493e-7	2.239534109335674e-5	8.130837544953165	ENSG00000167900	Merge_vs_Mock	Down
-2.5261352474221006	3.0553866436829034	-11.892968959126502	1.3386506821668153e-7	2.239534109335674e-5	8.129897813273702	ENSG00000013810	Merge_vs_Mock	Down
-2.7887020929792374	3.036691181179732	-11.866605367487788	1.3693530291217527e-7	2.266783761680914e-5	8.107188908797923	ENSG00000122952	Merge_vs_Mock	Down
-1.7938488845728502	2.1585772984045715	-11.82423914251533	1.4203037173769836e-7	2.3067186619846114e-5	8.070590070920058	ENSG00000164087	Merge_vs_Mock	Down
-1.9854487069885873	2.4569926149750123	-11.822194710402288	1.4228138764625925e-7	2.3067186619846114e-5	8.068820645823717	ENSG00000075702	Merge_vs_Mock	Down
-3.072506322685347	2.7130722451629206	-11.773104994066014	1.4845549362647695e-7	2.3346110927699765e-5	8.02624251215701	ENSG00000135451	Merge_vs_Mock	Down
-1.7700074322234798	1.9763708294677624	-11.737267693312992	1.531461980445754e-7	2.384531792523755e-5	7.995047289217785	ENSG00000163507	Merge_vs_Mock	Down
-1.450625396979803	1.1250707669852635	-11.687590325511241	1.599162894655515e-7	2.4443494586232707e-5	7.951648068498816	ENSG00000140534	Merge_vs_Mock	Down
-3.13025740523135	1.6447914738618508	-11.676294889371935	1.6150051914674326e-7	2.4443494586232707e-5	7.941754631461674	ENSG00000154839	Merge_vs_Mock	Down
-2.969682406279337	2.684861747642075	-11.675228313216284	1.6165098797966436e-7	2.4443494586232707e-5	7.940819950200078	ENSG00000146670	Merge_vs_Mock	Down
-1.5358304466491133	1.8709700822057775	-11.613883115048411	1.705666027730681e-7	2.55460037638978e-5	7.886918260171507	ENSG00000138182	Merge_vs_Mock	Down
-1.8319768751602639	3.6147872366230667	-11.59047075427635	1.7410867384130832e-7	2.5830500045551083e-5	7.866272558927559	ENSG00000123485	Merge_vs_Mock	Down
-2.230753620514162	1.6953286508925174	-11.486327760519794	1.908604768409079e-7	2.8051138867290818e-5	7.773935931024372	ENSG00000111247	Merge_vs_Mock	Down
-2.690907764563977	3.29648243876665	-11.411925663617051	2.038962086669133e-7	2.923724817330329e-5	7.707464029068861	ENSG00000100297	Merge_vs_Mock	Down
-1.4247260485652733	0.9776048686695504	-11.300191443679891	2.253212462473388e-7	3.163751712933616e-5	7.60683952496791	ENSG00000165244	Merge_vs_Mock	Down
-2.2197936179538376	1.9080278464784164	-11.284965367776016	2.2842504806181305e-7	3.178948943203604e-5	7.5930524304593465	ENSG00000109674	Merge_vs_Mock	Down
-1.892551318662314	1.7735976702601512	-11.252111443204653	2.3528134156768018e-7	3.2186034191619405e-5	7.563241802660205	ENSG00000163535	Merge_vs_Mock	Down
-3.2906483073631616	2.9492323824932716	-11.22435394585049	2.41248075235627e-7	3.258162475537472e-5	7.537989640101912	ENSG00000171848	Merge_vs_Mock	Down
-1.896228484368716	1.4109963603810696	-11.219061248939719	2.424043047423911e-7	3.258162475537472e-5	7.5331677831071335	ENSG00000138778	Merge_vs_Mock	Down
-1.5035622803021478	0.8134917664589423	-11.195162038109208	2.4770060329732576e-7	3.301135328350632e-5	7.511367195267354	ENSG00000267374	Merge_vs_Mock	Down
-2.234853807590574	1.4356490198788687	-11.148716256037648	2.583558042039451e-7	3.3577713858770585e-5	7.468870882969661	ENSG00000171320	Merge_vs_Mock	Down
-1.8697858265000338	2.2877211849770243	-11.099865753824277	2.7010121267379673e-7	3.453342821551323e-5	7.423989604754109	ENSG00000091651	Merge_vs_Mock	Down
-1.5590234950934172	4.152872540492167	-11.06621432000413	2.7852837154576235e-7	3.532368686232789e-5	7.392961663663613	ENSG00000010292	Merge_vs_Mock	Down
-2.4739085438848982	1.4023720137867135	-10.816898949277151	3.5059798157220973e-7	4.37579671286077e-5	7.16022850416117	ENSG00000174371	Merge_vs_Mock	Down
-1.2682683583454972	3.6473170535346493	-10.78913538649439	3.5979798992426884e-7	4.4204556168351966e-5	7.133996119967458	ENSG00000165501	Merge_vs_Mock	Down
-2.0764214870601	3.699133129945343	-10.774453020832814	3.6476875992724226e-7	4.4467856733455907e-5	7.120097626497758	ENSG00000077942	Merge_vs_Mock	Down
-1.4116460214724469	0.8002304324864244	-10.69875701727248	3.916048275898594e-7	4.737213475906253e-5	7.048157511149725	ENSG00000057593	Merge_vs_Mock	Down
-1.7158189200300016	1.8370586828116913	-10.68340548009152	3.973040076429947e-7	4.769467804728041e-5	7.033509110126854	ENSG00000183856	Merge_vs_Mock	Down
-1.146592191189404	1.80796665904012	-10.6093318629422	4.2609564950167107e-7	5.076348624290363e-5	6.962548664808811	ENSG00000205208	Merge_vs_Mock	Down
-1.3910149238896405	6.904257728921891	-10.581496547164846	4.374926695519013e-7	5.1369645621373206e-5	6.935762888568446	ENSG00000182481	Merge_vs_Mock	Down
-2.001493570760576	3.345076505329141	-10.58095733905457	4.3771668022790343e-7	5.1369645621373206e-5	6.9352433596414365	ENSG00000233966	Merge_vs_Mock	Down
-1.8970722164495146	1.6511918272451316	-10.552017470430597	4.499237971435638e-7	5.2411123213923585e-5	6.907323257880824	ENSG00000143476	Merge_vs_Mock	Down
-3.8676380232173693	3.1328888099740384	-10.530988095884114	4.5902539116827915e-7	5.307818604053204e-5	6.886989928167978	ENSG00000171564	Merge_vs_Mock	Down
-1.118496482029764	3.8784904636944675	-10.481646106708585	4.811734017431769e-7	5.4562580193404304e-5	6.8391318431961015	ENSG00000143815	Merge_vs_Mock	Down
-2.4202892805374976	1.2992210559551665	-10.477141855090714	4.832521328032236e-7	5.4562580193404304e-5	6.834752593128552	ENSG00000065328	Merge_vs_Mock	Down
-2.2022863761070406	3.0061990251393307	-10.465681463601214	4.885851397146473e-7	5.4562580193404304e-5	6.823602337518915	ENSG00000133119	Merge_vs_Mock	Down
-1.2612243516985338	5.735542847736197	-10.444945013721986	4.983974180152161e-7	5.519575912469922e-5	6.803398131345677	ENSG00000140859	Merge_vs_Mock	Down
-1.1648595909974568	1.6923423521372458	-10.398981424732566	5.209162995802561e-7	5.688840088332713e-5	6.758481063758818	ENSG00000138346	Merge_vs_Mock	Down
-2.3674134105236346	3.590473660743799	-10.37919473645027	5.309475652008317e-7	5.7584009726539855e-5	6.739088141507622	ENSG00000077684	Merge_vs_Mock	Down
-1.7728426089162168	3.3095467115092965	-10.360801609100594	5.404601541261225e-7	5.781820669243131e-5	6.7210303056111425	ENSG00000107249	Merge_vs_Mock	Down
-1.9326537607689338	4.4769626097112845	-10.339667424831866	5.516188134917694e-7	5.861322608764572e-5	6.70024471661039	ENSG00000168393	Merge_vs_Mock	Down
-2.2162739114787158	1.484251361192825	-10.28094813565095	5.839527138553086e-7	6.131593890554472e-5	6.6422873035315835	ENSG00000080986	Merge_vs_Mock	Down
-1.5759281946797197	2.7851973290401033	-10.279364784640363	5.848525267602511e-7	6.131593890554472e-5	6.64072027331115	ENSG00000213186	Merge_vs_Mock	Down
-1.4282351186702167	4.810569842237443	-10.262624870945535	5.944581449582479e-7	6.156798774114135e-5	6.624139299038431	ENSG00000143401	Merge_vs_Mock	Down
-1.4204826764285565	5.597057735622548	-10.261539626470515	5.950867440323975e-7	6.156798774114135e-5	6.623063499409355	ENSG00000148498	Merge_vs_Mock	Down
-1.3478871312534864	4.4168428421042645	-10.223869585703586	6.173584660387317e-7	6.301734546140411e-5	6.5856563050839245	ENSG00000106268	Merge_vs_Mock	Down
-2.3044916980618275	2.9564228711768443	-10.222631929487674	6.181053556458791e-7	6.301734546140411e-5	6.5844251372293705	ENSG00000071539	Merge_vs_Mock	Down
-1.5776130049908468	2.065296109875071	-10.217657495133885	6.211171656185704e-7	6.301734546140411e-5	6.579475400433285	ENSG00000092470	Merge_vs_Mock	Down
-1.362806583592321	1.0127479062696563	-10.189074496482915	6.387338205894729e-7	6.438928245250032e-5	6.550991392564306	ENSG00000196584	Merge_vs_Mock	Down
-1.984103850869055	3.5717196959490325	-10.168622050219357	6.516711154214455e-7	6.527503159947548e-5	6.530564796691715	ENSG00000113810	Merge_vs_Mock	Down
-1.2607495284730486	0.6963711561171053	-10.127690434092568	6.784227656338048e-7	6.752453425542541e-5	6.489571783426406	ENSG00000007968	Merge_vs_Mock	Down
-1.8696281156514996	6.443340626816259	-10.079655028648883	7.113427859523842e-7	7.035582799929052e-5	6.441270989518507	ENSG00000173207	Merge_vs_Mock	Down
-1.4133856946871948	1.349779092586404	-10.056317141795097	7.279575593127636e-7	7.154912861095324e-5	6.417728441886107	ENSG00000285948	Merge_vs_Mock	Down
-1.4209622310399033	1.451952478483845	-10.010320727219831	7.619464764670123e-7	7.44246601796288e-5	6.371182949275651	ENSG00000154920	Merge_vs_Mock	Down
-1.3943003865630375	1.8708604422739883	-9.990494264322564	7.771235854652644e-7	7.510802531269257e-5	6.351059951377234	ENSG00000289194	Merge_vs_Mock	Down
-1.4583784282436962	3.6080639807674943	-9.98872376114058	7.784947301264713e-7	7.510802531269257e-5	6.349261208639026	ENSG00000104889	Merge_vs_Mock	Down
-2.376097461154584	1.7558342779523837	-9.978438786585446	7.865117654375725e-7	7.541880501994674e-5	6.338806476963562	ENSG00000105011	Merge_vs_Mock	Down
-2.11605103222205	2.335379004840636	-9.951624038577044	8.078368271335058e-7	7.698380280083859e-5	6.311503238730008	ENSG00000185480	Merge_vs_Mock	Down
-1.4765544365715288	1.2267182152407259	-9.945710872683415	8.126231250756204e-7	7.698380280083859e-5	6.305473405014096	ENSG00000186193	Merge_vs_Mock	Down
-1.8831978762725987	1.1578873037352606	-9.903379496215717	8.4779695832298905e-07	7.983505968016363e-5	6.262212105633752	ENSG00000285542	Merge_vs_Mock	Down
-1.4943255738961385	5.766940350703255	-9.87951851889411	8.683468226281237e-7	8.128346507529686e-5	6.237753477438277	ENSG00000147408	Merge_vs_Mock	Down
-2.1174159765075133	2.3865431812564024	-9.870474732502755	8.762759592320809e-7	8.144168101676877e-5	6.228469279631998	ENSG00000101412	Merge_vs_Mock	Down
-1.5265971561049634	1.230159772881564	-9.865811966263786	8.803946186475067e-7	8.144168101676877e-5	6.2236795749567335	ENSG00000197299	Merge_vs_Mock	Down
-1.315453047825729	1.3410110181379769	-9.855808548910208	8.893015711036696e-7	8.178454097763923e-5	6.213396960085106	ENSG00000138376	Merge_vs_Mock	Down
-1.528779274851605	0.8452251308867832	-9.838317031411108	9.051110525187809e-7	8.275451402273459e-5	6.195394712153352	ENSG00000137812	Merge_vs_Mock	Down
-1.4138816456530998	1.323849024807383	-9.779776016991297	9.602740862683525e-7	8.495897464566075e-5	6.134934999781901	ENSG00000258725	Merge_vs_Mock	Down
-1.049648847988105	4.753205288561813	-9.777308991671108	9.62677262100526e-7	8.495897464566075e-5	6.13238001309375	ENSG00000157399	Merge_vs_Mock	Down
-1.0771778265769205	5.263511012475618	-9.774138285578646	9.657754667597452e-7	8.495897464566075e-5	6.129095409948441	ENSG00000184990	Merge_vs_Mock	Down
-1.2587206655525969	0.7592850161902377	-9.767353385027521	9.72441525894629e-7	8.495897464566075e-5	6.122063585634777	ENSG00000051341	Merge_vs_Mock	Down
-1.006557941360894	6.376651070346883	-9.735956213157056	1.0039436190651177e-6	8.722661521225437e-5	6.089466899459678	ENSG00000183207	Merge_vs_Mock	Down
-1.8358750573767169	2.5151480608337784	-9.695314865725223	1.046370650217823e-6	8.933820213878594e-5	6.04713349746412	ENSG00000276043	Merge_vs_Mock	Down
-2.1886386625082173	2.399404745868589	-9.691015763739701	1.0509708378275084e-6	8.933820213878594e-5	6.042646179817627	ENSG00000012048	Merge_vs_Mock	Down
-1.0393254718027232	1.1593251715294959	-9.667837670014562	1.076152097381196e-6	9.073311310543645e-5	6.018422836441468	ENSG00000172167	Merge_vs_Mock	Down
-2.365316545363931	2.6797391288515726	-9.630856751144794	1.1176905763671094e-6	9.250228878842872e-5	5.9796673417018535	ENSG00000175643	Merge_vs_Mock	Down
-1.9338045052560382	5.035602669932698	-9.630484415554546	1.118117516446325e-6	9.250228878842872e-5	5.979276469281805	ENSG00000114346	Merge_vs_Mock	Down
-1.450342274281741	2.243661784155349	-9.624889214010103	1.1245545637800947e-6	9.250228878842872e-5	5.973401097977341	ENSG00000101868	Merge_vs_Mock	Down
-1.3040968424588102	3.1082741904152718	-9.606166645932008	1.1463872370886135e-6	9.250228878842872e-5	5.953719038430325	ENSG00000142856	Merge_vs_Mock	Down
-1.8325727855859433	1.633871838203737	-9.605634651992467	1.1470142638778837e-6	9.250228878842872e-5	5.953159285620671	ENSG00000146410	Merge_vs_Mock	Down
-1.7019518812122265	2.712626987910142	-9.574031816804824	1.1849363411200492e-6	9.427713384818437e-5	5.9198582326478135	ENSG00000149929	Merge_vs_Mock	Down
-1.301759524944151	3.3108294967711935	-9.572337799151377	1.1870070267035804e-6	9.427713384818437e-5	5.918070447298204	ENSG00000231742	Merge_vs_Mock	Down
-1.5984174863085272	3.1947063548825727	-9.545534464043376	1.2202963006152436e-6	9.544878329355744e-5	5.889746319636371	ENSG00000166451	Merge_vs_Mock	Down
-1.4363073692146187	1.5673525133076418	-9.520267037934756	1.2526040615188897e-6	9.544878329355744e-5	5.862981076109897	ENSG00000100479	Merge_vs_Mock	Down
-1.930892661025754	2.227238165906511	-9.51725130820066	1.256521442056833e-6	9.544878329355744e-5	5.859782408148833	ENSG00000112029	Merge_vs_Mock	Down
-1.4958730977504655	1.1611953488925144	-9.490492321542742	1.2918669441824467e-6	9.685564587701598e-5	5.831361139911586	ENSG00000137310	Merge_vs_Mock	Down
-1.016515021435385	6.991468018029214	-9.459558377691435	1.334072267319261e-6	9.942948092825924e-5	5.798417873571715	ENSG00000164032	Merge_vs_Mock	Down
-1.9940822478488367	1.3635558321816472	-9.432744129640556	1.3718643061345684e-6	1.0176385885977464e-4	5.76978553517727	ENSG00000131153	Merge_vs_Mock	Down
-1.868393600277018	2.204252994448181	-9.42587205294218	1.3817350902717649e-6	1.0201486398879707e-4	5.762436061807662	ENSG00000035499	Merge_vs_Mock	Down
-1.5460711709168597	1.4847645601367632	-9.413418401458204	1.399819263176454e-6	1.0286709220893885e-4	5.749105340855046	ENSG00000123473	Merge_vs_Mock	Down
-1.1412089468157642	6.425826409694802	-9.397648026071412	1.423087806259959e-6	1.0313123889974248e-4	5.732202220626103	ENSG00000149136	Merge_vs_Mock	Down
-1.6295333822210027	1.4819610199491164	-9.322002888733309	1.540665102455686e-6	1.1113990551017485e-4	5.6507789614348365	ENSG00000051180	Merge_vs_Mock	Down
-1.5559004631325437	2.012852311006932	-9.292481639998163	1.589364280884057e-6	1.1309657321802117e-4	5.618847162099016	ENSG00000167670	Merge_vs_Mock	Down
-1.2394941794245202	2.3919809011237567	-9.24461162922394	1.671904811743631e-6	1.1790302721740063e-4	5.566881451067864	ENSG00000129534	Merge_vs_Mock	Down
-1.2705352648846522	0.887044492488088	-9.20564244469742	1.7425206080707802e-6	1.2187466265778232e-4	5.524406540341724	ENSG00000186871	Merge_vs_Mock	Down
-2.0595167240271	2.8065388543155407	-9.204993387938806	1.7437237121964278e-6	1.2187466265778232e-4	5.523697784821458	ENSG00000156802	Merge_vs_Mock	Down
-1.2441790373798174	4.661540991131402	-9.180720926256027	1.7893664902576636e-6	1.2400739997841845e-4	5.497161927960859	ENSG00000167325	Merge_vs_Mock	Down
-2.4412123244988324	2.3432519155851113	-9.17791676120497	1.7947221741424412e-6	1.2400739997841845e-4	5.494092396546186	ENSG00000172572	Merge_vs_Mock	Down
-1.3889351364704758	4.146711971092724	-9.17626009164503	1.7978943911407483e-6	1.2400739997841845e-4	5.492278573435678	ENSG00000120802	Merge_vs_Mock	Down
-1.1058316291754047	1.2472413337191037	-9.150451086630534	1.8481043458879907e-6	1.2636212584101974e-4	5.463984986922451	ENSG00000164626	Merge_vs_Mock	Down
-2.65959801078471	3.3930656124711382	-9.132523294808752	1.8838727737887618e-6	1.2784726460891106e-4	5.444291079399122	ENSG00000171557	Merge_vs_Mock	Down
-1.4302936215652702	3.7969078546951742	-9.068972189316973	2.016817488862421e-6	1.3612219669463703e-4	5.374212392781043	ENSG00000079819	Merge_vs_Mock	Down
-2.3441429566854537	1.7743821773572075	-9.051579213134122	2.0549449248424547e-6	1.381028371285147e-4	5.354960015672001	ENSG00000285588	Merge_vs_Mock	Down
-1.982199638098061	5.906977824255017	-9.041877994122936	2.07654886491275e-6	1.3896088276433153e-4	5.3442080214599255	ENSG00000115875	Merge_vs_Mock	Down
-1.4568943099237912	2.7728306337084017	-8.996114740939372	2.181822670193749e-6	1.453870479299445e-4	5.293355619219957	ENSG00000136824	Merge_vs_Mock	Down
-3.305017160819974	3.623111400802881	-8.992073724378741	2.1913919197214263e-6	1.4540856257189513e-4	5.288854695407462	ENSG00000088002	Merge_vs_Mock	Down
-2.190106223454978	5.1718804600038935	-8.983817323196062	2.211084572374107e-6	1.46098806660316e-4	5.279653313548451	ENSG00000113645	Merge_vs_Mock	Down
-1.7488591014131862	2.417365777545796	-8.97413242060614	2.234428354836885e-6	1.4639790116457684e-4	5.268850816681772	ENSG00000224126	Merge_vs_Mock	Down
-1.8492825642331807	3.925737821456946	-8.958224922328851	2.273350375244877e-6	1.4773019835165676e-4	5.251086276370049	ENSG00000160867	Merge_vs_Mock	Down
-1.6234950760309879	5.393101222366658	-8.945186963246128	2.3057974867344042e-6	1.489765586760163e-4	5.236506405796407	ENSG00000136527	Merge_vs_Mock	Down
-1.3688159385402083	1.2716306886083888	-8.939166143083995	2.3209498204008647e-6	1.489765586760163e-4	5.2297674962524034	ENSG00000136492	Merge_vs_Mock	Down
-1.6064272034066471	2.3633561593569476	-8.930089493640217	2.34399627552323e-6	1.4984424971088746e-4	5.219601064915951	ENSG00000136943	Merge_vs_Mock	Down
-1.257245997533037	2.48604498920674	-8.891306074915892	2.445292920683338e-6	1.546121885163572e-4	5.176062971021286	ENSG00000119969	Merge_vs_Mock	Down
-1.8270278213758697	2.6717986600973624	-8.890265344858248	2.4480754763177503e-6	1.546121885163572e-4	5.174892455466356	ENSG00000198056	Merge_vs_Mock	Down
-1.2096464345798439	4.067108531362234	-8.878677986027785	2.479288147860763e-6	1.5595714165303343e-4	5.161852308850635	ENSG00000144283	Merge_vs_Mock	Down
-1.0301363542776079	7.0616564255817575	-8.869873517056252	2.5032918983515223e-6	1.5636639749144106e-4	5.151934417247148	ENSG00000189403	Merge_vs_Mock	Down
-1.5300419916250865	0.7055579442626345	-8.869002365970347	2.5056805397331263e-6	1.5636639749144106e-4	5.150952650929167	ENSG00000156509	Merge_vs_Mock	Down
-1.3730250082864466	2.611509690489951	-8.859106765170212	2.5329871109509535e-6	1.5705914921039873e-4	5.13979487264068	ENSG00000184445	Merge_vs_Mock	Down
-2.023277021521151	1.495727127839908	-8.85775003651223	2.536755939173425e-6	1.5705914921039873e-4	5.138264280650878	ENSG00000165490	Merge_vs_Mock	Down
-1.0977296239571261	7.6025160363167155	-8.810986415569966	2.670433903533234e-6	1.646872296743672e-4	5.085387747463155	ENSG00000189159	Merge_vs_Mock	Down
-1.3724037834760912	2.3520298048414756	-8.802085606277966	2.6967290065166633e-6	1.656592201425041e-4	5.075296899162112	ENSG00000198554	Merge_vs_Mock	Down
-1.03419104282009	1.1640762656866297	-8.735677044149512	2.901967723484962e-6	1.757087776882915e-4	4.9997403065007635	ENSG00000233611	Merge_vs_Mock	Down
-1.6675560494207509	1.5803802066758645	-8.729539460983245	2.9217705614710833e-6	1.757087776882915e-4	4.992733197777211	ENSG00000151725	Merge_vs_Mock	Down
-1.2598199992115386	1.3709663612447875	-8.70589389433721	2.9994374193936784e-6	1.7867103355070072e-4	4.965699514308925	ENSG00000085840	Merge_vs_Mock	Down
