probe_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
7906370	0.10057070212251477	4.490801061054477	0.6501858797733672	0.5372477913858826	0.9999081143775554	-4.646176614990786
8155770	0.15661570022020072	10.116302485886285	0.6501577145351598	0.5372648982882718	0.9999081143775554	-4.646179655252152
8115997	0.1356780539432518	9.730463442501271	0.6500952114788199	0.5373028623824725	0.9999081143775554	-4.646186401699093
8090529	0.18432518306482107	7.617698010261101	0.650046356164036	0.5373325380570433	0.9999081143775554	-4.6461916746853005
8091071	0.13788609814790692	6.292239902946382	0.6500166556579288	0.537350579223883	0.9999081143775554	-4.646194880129233
7924495	0.11381561562348823	3.415356288942737	0.6500138513488186	0.5373522826826129	0.9999081143775554	-4.646195182779973
8026895	0.10761603388581509	10.913248488589733	0.6499830743987303	0.5373709781547932	0.9999081143775554	-4.64619850426792
8136177	0.15237762292898557	9.801066689321058	0.6498854505123274	0.537430282504032	0.9999081143775554	-4.646209039150615
8140129	0.11642130190246719	9.790472833215883	0.6498540708860191	0.5374493457961617	0.9999081143775554	-4.646212425156647
8056963	0.11449131168473939	6.878132271197122	0.6498061913365083	0.5374784336905141	0.9999081143775554	-4.646217591334315
7975779	0.3657170017330987	9.772669242885197	0.6497985577711619	0.5374830713421814	0.9999081143775554	-4.646218414964445
8120602	-0.11966737711061388	9.396023110619122	-0.6497967561639907	0.5374841658836982	0.9999081143775554	-4.646218609349306
7896754	0.19763721969295084	6.965355990980737	0.6496728250199343	0.5375594618615307	0.9999081143775554	-4.646231979921287
8101061	-0.16365674389269683	6.707722457444969	-0.649666109954881	0.5375635418738314	0.9999081143775554	-4.646232704333321
7895561	-0.1981591151239526	6.750957026708859	-0.6496018101790655	0.5376026108057876	0.9999081143775554	-4.646239640609148
7993546	0.25749333665447294	11.01282327718698	0.6495469821893182	0.5376359260171395	0.9999081143775554	-4.646245554701774
8118319	0.14725463293771848	9.04581709088827	0.649544120289065	0.537637665032994	0.9999081143775554	-4.6462458633936725
8102050	0.10738097512427887	9.431302435370798	0.6495168412888208	0.5376542411229482	0.9999081143775554	-4.646248805723259
7925662	-0.3049980046833305	6.743199622910712	-0.6493581840948988	0.537750655493171	0.9999081143775554	-4.64626591667187
8055348	0.12050058587416	6.127165967902265	0.649348108863574	0.5377567784719548	0.9999081143775554	-4.6462670031607285
8061986	0.09989300949430888	10.400928305627476	0.6493339694673163	0.5377653714219823	0.9999081143775554	-4.646268527897212
7905854	0.16265894652780016	8.292380130514195	0.6493307928704842	0.5377673019502226	0.9999081143775554	-4.646268870445264
8052934	0.18537476265961597	7.16346369444758	0.649179281944914	0.5378593854029445	0.9999081143775554	-4.646285207093018
8171119	0.11537443397004148	8.267482902962263	0.6491560555631076	0.5378735025143543	0.9999081143775554	-4.6462877112116505
8083794	0.19251914084616797	8.328342406434889	0.6490978065947549	0.5379089075420387	0.9999081143775554	-4.646293990931731
8171311	0.1575019234322745	4.744028211789466	0.6490723616874579	0.5379243739809272	0.9999081143775554	-4.646296733964826
8000636	0.4182791462378063	9.857092622472708	0.6490569256829225	0.5379337567404421	0.9999081143775554	-4.646298397968907
8020354	0.21294805546102213	4.494480932204591	0.6490123491317115	0.537960853122	0.9999081143775554	-4.6463032031556315
7900009	0.17338122071915035	8.919782785017173	0.6490050766531897	0.5379652738641396	0.9999081143775554	-4.646303987077351
8019924	0.13857589673256204	8.112301378810434	0.6489970443110115	0.5379701565329773	0.9999081143775554	-4.64630485289902
7893122	0.13484134743799234	9.6916023185949	0.6489923418402077	0.5379730150653643	0.9999081143775554	-4.64630535978354
7946323	0.14075898418130067	4.595677092272168	0.6489576313627908	0.537994115121111	0.9999081143775554	-4.646309101175461
7977445	0.11894297414620716	6.317158174588715	0.648933746257048	0.5380086348702583	0.9999081143775554	-4.64631167562549
8170963	-0.1328148633267836	5.058944182384304	-0.6489237654129332	0.5380147022947217	0.9999081143775554	-4.646312751386294
8115464	0.133739061973634	5.487336253751332	0.6489135543274765	0.5380209097284743	0.9999081143775554	-4.646313851949717
8130803	-0.1127680884836679	5.922487923536313	-0.6488511554405786	0.5380588436803754	0.9999081143775554	-4.646320577084945
8130976	-0.1127680884836679	5.922487923536313	-0.6488511554405786	0.5380588436803754	0.9999081143775554	-4.646320577084945
8085749	-0.11101102379448789	3.545490362959112	-0.6488224256195099	0.5380763098652603	0.9999081143775554	-4.646323673315344
7980955	-0.18526792168285675	7.993186763625981	-0.6487705515989076	0.5381078473695622	0.9999081143775554	-4.646329263538943
8149148	0.1585694673233889	7.589472871348047	0.6487589764339879	0.5381148848024571	0.9999081143775554	-4.646330510893339
8076219	-0.1152038672268183	7.5697799765060365	-0.6487394851455787	0.5381267351847216	0.9999081143775554	-4.646332611259903
7896081	-0.35663176058120843	3.7784478794164427	-0.6486323102906095	0.5381918986262215	0.9999081143775554	-4.6463441594604875
8163491	0.1971594306231109	7.349556424985137	0.6486254815302438	0.5381960507505282	0.9999081143775554	-4.6463448952158934
8142977	0.10360277321632924	2.485363133246176	0.6485804206868302	0.5382234498124704	0.9999081143775554	-4.646349750082794
8051812	-0.23827913356066507	3.4300645262298892	-0.6485769403335796	0.5382255660630881	0.9999081143775554	-4.646350125045985
8007208	0.11559496388052004	6.290978963720684	0.6485651961596477	0.5382327072198179	0.9999081143775554	-4.6463513903177045
8047485	-0.10169854575415242	3.3467331515674412	-0.6485650698718259	0.5382327840106496	0.9999081143775554	-4.646351403923367
7976012	0.2800263674703818	6.207205242427293	0.6485643512606419	0.5382332209709677	0.9999081143775554	-4.646351481343154
7953715	0.22715828176404138	10.819468509240448	0.6485601502208295	0.5382357754690059	0.9999081143775554	-4.64635193394207
