"","GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz","GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz","GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz","GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz","GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz","GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
"8166408",6.5337936887947,7.08437864135721,6.2487683078536,6.68074350284485,6.0101904449795,6.44074647563089
"8166433",4.80166660949577,5.01591512430241,4.9026771511075,4.69549454364602,4.38705751015966,4.38080497717897
"8166438",4.44367620056607,4.28197743725213,4.72088963269653,4.6861133681317,4.46184521570633,4.96544484761324
"8166440",5.20760925758592,5.12280519761764,5.88036193173388,5.29845972312425,5.10591651622735,5.07103678088712
"8166442",11.1965580658825,11.2436390524692,11.2462874070349,10.7008961459226,11.3698017009149,11.4633415424051
"8166447",6.46113829371883,6.97952905590324,6.56795236785071,6.74883177210208,7.38720098113579,8.95066115524935
"8166455",10.3728271891226,10.2506740648127,9.47645584841753,9.1142763436299,9.42074347062405,9.90200994020186
"8166469",11.3072397619799,11.1524944836908,11.5398398203511,11.680596350774,11.9259384282067,11.7369786567882
"8166481",4.48270093808572,4.45773540650521,4.2383196928312,4.38631271171368,4.28479128392517,4.37200035489187
"8166493",11.9346463075597,12.0740109894356,11.9926496772979,11.8630938095964,11.2975432883319,11.2284451465876
"8166498",3.6256577832517,3.66841286098175,3.86253616058186,3.72163099193997,3.57352362214895,3.51512944574295
"8166500",9.42099273066877,9.39326658294149,9.17441754598403,9.13486145593494,9.1970126087143,8.9926460557544
"8166509",6.37304409096911,6.0108002819147,6.52292764609061,6.02923637925924,4.90684694120693,5.27874363972299
"8166511",9.09047786945243,9.18021401600725,9.13188293436051,8.58480296900359,9.68946222304272,9.39407535199927
"8166525",9.57785684480537,9.4204411403482,9.13332388744421,8.22476207095425,8.84252697637453,8.2878106778603
"8166563",5.00732227776209,4.99083849324251,4.50632018318664,4.41822699545246,4.67112392957889,4.52183036222044
"8166565",5.10589457051593,5.01225297045189,5.36154939630657,5.16649843397005,5.14561925062349,5.29164212710307
"8166569",7.11947355065023,7.26151409546219,7.26504692133923,7.32516860006316,6.86325406988091,6.86789426266744
"8166571",6.64657232180393,6.60127197015508,6.70208496915054,6.87538379703658,6.31340677981255,6.60868247509578
"8166576",4.91402274986916,4.62508491596663,5.2585757021944,4.88584580327017,4.71052344234639,4.56371481839141
"8166580",9.04651909923244,9.33051901322542,8.86342121055995,9.24549715493655,8.43674820339882,9.0609409580164
"8166583",3.56717881649412,3.43304258547473,3.73243105688886,3.45425954436737,3.38645005048306,3.47622967558803
"8166585",5.15980991861092,5.20213411946851,5.95632214808353,5.8889403691721,5.4714870790793,4.57928968862792
"8166587",5.45563409161505,5.58158221330256,5.40381555998806,5.89176396528218,5.33572031361619,5.29184806241815
