gene_id,log2FoldChange
COPRS,0.5411122526379466
NRAS,0.3095469901767414
SLC25A38,0.447910790886422
SRP72,0.2093199499270297
STK4,-0.4332217934238267
TGDS,-0.8053677767535213
TPP1,0.4548658934581833
ZNF280B,-0.3434436926287695
HIPK3,-0.3791614316452552
ADAT1,0.5363428953849696
UFSP2,-0.3271864290454271
ZNF512,0.407545137475517
GTF2E1,-0.4276225051772359
FECH,-0.5012721177424971
NPRL2,0.2934797625612014
NR2C2AP,0.3890959132090527
OXCT1,0.5891164574569541
TAGLN,-0.7602246926084557
GMCL1,0.6464031209101802
HAUS5,-0.8298839779985568
SNCG,-0.4871503346915591
CASD1,-0.7279880312425526
HSDL2,-0.3168797958452057
ZFAND3,-0.9674792063581328
CPSF3,0.2439875785620701
PJA2,0.2430477111036873
SLC31A1,0.41673053196068
RPUSD4,0.3790816844802194
SHISA5,-0.3487946935668682
SPART,0.3747361654055967
ZNF518B,-0.4589539067197615
CLSPN,-0.795582253195721
RBM42,0.6064068090012987
TMSB4X,-0.1107703120588264
NAXE,-0.2782831000970747
RAB10,-0.3225949903162811
OGFOD1,-0.3514322800460827
ACTR6,0.4158743533040629
ANG,0.32663524046906
ETFRF1,0.2843723668160681
IFI44L,0.9622352343557556
MSH3,0.8128188237567556
ZNF740,-0.9226979040720064
RP9,-0.6123733513548081
ANXA7,-0.2504669271250427
PXDC1,-0.6169052159993069
MRPS15,-0.3516676771222171
ITPR1,-0.7152943868070141
PCOLCE,-0.607841138524392
SNRNP70,-0.6674805096272156
TBC1D23,0.4279900196649385
TRIP6,0.6813769820485109
CRKL,-0.4488919943008432
TMEM87A,0.259577053464288
NOB1,0.2270679061143531
SAMD8,-0.819329596790329
FNDC3A,0.3349186851356999
MARK4,0.9081940340651188
TMEM218,-0.8137043358965625
EIF3H,0.1333905966557081
PARP14,-0.5247755750591478
CIBAR1,0.3915403785109748
UQCC2,0.1648164122426786
MCTP2,-0.6126550867770705
C1orf43,0.2917974143890801
NFS1,0.8751995369779121
SEMA6D,0.8753159090935332
GLO1,-0.1768435403300571
RBM3,0.1555208752291095
RCSD1,-0.8542115089448741
SLC7A3,0.8688333129040433
CLDN12,0.5263057773820168
TRANK1,0.8525731827360787
STK16,0.4168312216320908
CCNH,0.3684621812420505
SCAMP3,0.4491967818759679
NCL,-0.3302803831188163
ZFAS1,0.208974482894699
GSPT1,0.3511705673986108
SSBP3,-0.4103568911610833
CRMP1,0.9451412460795576
AR,-0.7792336365494256
MX1,0.925306823809473
CYBRD1,0.5772223124562655
CHST15,0.8988108098668405
OTULIN,0.8669268007465528
CABYR,0.7305708165753709
COQ5,0.400543075581383
SRGAP2C,0.7815523533385466
ARHGAP18,0.3227254390969015
DDX21,0.322411399965555
SNHG18,0.6793814938620885
STING1,-0.5487663489281404
TAP1,0.9141608818789816
AP1B1,0.7974682528830628
PHPT1,-0.1583539919673214
NKAPD1,-0.4292664417787858
NR2F1-AS1,0.8139821880519584
PSMB1,0.0981933550353412
PFKFB2,-0.6647347119503977
ACOX2,0.7596363373991348
SRSF7,-0.1720460172500925
CWF19L1,-0.4623620733235077
FAM120AOS,0.5359703296442394
FAT4,-0.8582683202571576
NDUFAF4,0.2392734069205781
PRCP,-0.2378701435640783
SNRNP200,0.3246810652272273
TRAPPC6A,-0.4311663038757545
ZNF160,0.6704700327994346
MRPL32,0.2021246062471284
MRPL45,0.2184855992263115
PLEKHO1,0.7953142186695166
COG4,-0.464557729092768
FAM133B,-0.7606905887255293
PSMC1,0.2693836612486726
BTN3A1,-0.3682417059604208
PCBP1,0.3135873387048589
NAALAD2,-0.6681269011142666
SDAD1,-0.3340557889607327
ZBTB4,0.5775018503569336
PRR13,0.3503050569883699
RYK,0.6193490923517876
SMUG1,-0.3668006866754356
VOPP1,-0.6697163446078173
PHYKPL,0.933350822579982
DHX9,-0.2324790226134652
STK10,0.5245065293609776
ZNF780A,-0.7529971198650574
MYOZ2,0.3556743587633293
PYM1,0.3321696954203815
TMEM101,0.1905885244607248
GRSF1,-0.3355360039557027
TATDN1,0.2467979222609949
PLAT,0.4869808378361998
ZC3H13,0.3767001536819666
RAB15,0.7710872263556923
ME2,-0.5611946258918242
RIC8B,-0.7687184122892445
TIMM8B,0.1849585124830116
ZNF786,-0.972141120291751
ARHGAP28,-0.5156170746874196
MRPL47,-0.2083885915974738
MTAP,0.4312577931159043
UBE2D2,-0.2758627583324149
NAP1L1,-0.2170011611482531
S100A16,-0.2151897938080376
EVI5,-0.4134415695252023
MALSU1,0.4117835877506057
NUP85,0.316441637903801
OXSR1,-0.5661132431682161
PVR,0.8234160754226368
POLR3F,0.4478617950916558
SSRP1,0.3050152614641889
TMEM87B,0.7449221262365577
PTN,-0.4249413480354925
HINT2,-0.4136364473953984
MFAP2,-0.281725976775623
HEBP2,0.6260605266579923
DNAJC15,0.1955818683872564
CHRNB1,0.5952923958419841
MPRIP,-0.4857345720321221
SNX27,-0.3248560530278621
STK36,0.8868222481435895
IARS2,0.3862121946195556
SERINC3,0.1620252988151876
PPP1R14A,-0.2738395317073836
NDUFV1,-0.4175809933165413
MCFD2,0.255743172712094
TRIM23,-0.3974984928122163
MYNN,0.4173340554760952
RDH11,-0.2368600948718194
ABI2,0.2899331598774619
FAM104B,0.3055710091714201
P3H2,0.5275091877520586
SLC27A5,0.3723909049617443
TENT5B,-0.9345740572349128
SNX7,0.3645640846297636
DTNBP1,0.481610209470445
EDIL3,-0.673077174320109
HEATR5B,0.745185186461852
SLC7A5,0.4732647080574085
UGGT1,-0.5202150536719565
DUT,-0.4176725747970018
GFUS,-0.3345916288358064
INO80D,-0.545093728403473
MPV17L,-0.6325452048585694
TMEM248,0.4371768896423825
ZC3HC1,0.3190291766742977
BRCA1,0.820094858768893
PHF8,0.8111242782113981
FMNL2,0.4945922125289151
SFRP1,0.268464769054344
CEP350,0.5260908182399191
CTSL,-0.2953602197630051
H2AC12,-1.0691347685152282
TMEM167A,0.1628535355116266
TNFRSF12A,0.7724977043950556
BAD,-0.4672038914586205
YME1L1,0.3198200560762377
ZNF770,-0.428168439403805
PI4K2A,0.5719887217106813
TRIM54,0.6334892596886436
MTMR14,0.5986369046571413
ANXA4,0.3311284782697336
BZW2,-0.2189344951584969
CEP89,0.6145449659482067
GPAM,0.76621697103861
TSPAN31,-0.4870937644080704
MBD4,0.585552622914322
SEC24A,0.6491408344908227
NKG7,0.9328424284131996
SEMA6A,-0.3414211599957049
METTL22,0.7083007242494483
OLMALINC,-0.6156802993671692
RAB29,0.5917414201081838
C19orf25,-0.6427002263036901
SKA1,-0.4799740485806678
PIN4,0.199762460911649
ZNF436,0.5814823119730279
UBE2O,-0.8516001665605523
HSP90B1,-0.2346163337156358
ZNF483,-0.4462068582860786
COP1,-0.7019869270599464
MB21D2,0.4832433916918016
PFDN1,0.1561133945621816
WDR73,0.6802580043788337
POLR3A,0.5499813547455487
MED28,0.1621702317049853
POGZ,-0.4243942886500313
ASNSD1,0.3126503023404523
EBNA1BP2,-0.3835809370295476
ACTR10,-0.202784008762593
C1S,0.3607265512185456
CD38,-0.8069754418802759
CHD4,0.3863062607993057
CWC27,0.3392905503800922
FAM216A,-0.6936027155047423
MIDN,-0.7396597114240613
PTP4A2,-0.2798212126050638
PXN,-0.7103165147303788
RPN2,0.1957150868070941
SALL2,-0.8144214120450602
SETD7,0.5884074733689698
SLC40A1,0.2330085572268147
ZNF22,0.2068718173050076
TBC1D7,-0.4937177384097119
NEMF,0.3239940904823161
ARHGAP29,-0.781239173708287
GTPBP8,0.3403940903712572
TMEM254,-0.2723502182300938
TUBB4B,-0.2664696943313562
KTN1,0.3197871321045563
AGK,0.4646742383944827
KANSL3,0.5179566759349797
NAT14,-0.991432677594739
HEXA,0.3336185595072332
MYBL2,-0.7806529077676128
NUDT21,0.2016349942095913
OAT,0.1722836902477842
TMEM245,0.3043272182616858
NGRN,0.2489343717398474
NADK,-0.850589908042101
BAX,0.7781188376709391
FCER1G,0.2858683252537687
LPAR1,0.4931093802264841
MUL1,0.4510964180824184
OTUD4,0.4638416185540319
RPP25L,-0.3678006975262106
SNF8,-0.3699840401617248
TBCB,-0.2642997673669496
TNFSF13B,1.0300202590031988
TNKS,0.4459085580206903
EPHX2,-0.5683693084902317
UGGT2,-0.7440010094393867
STX4,0.7521538866298694
PAGR1,-0.3797206989165209
THOC2,-0.3524773695482927
GAN,-0.923473246420516
POMGNT2,0.7603886940985245
FAM222B,0.8352731435383923
PEA15,0.3342669291147419
SNHG1,0.350880691520557
TAF7,0.2443219063060502
USP18,1.0112162194956766
DNAJC1,0.5474192841918333
OAS1,1.0265169421494234
ZFP42,0.6059707688858323
DIPK1B,-0.9597940332081808
H2BC5,0.7460203437852824
VPS41,-0.312021821318977
CREG1,0.5919090936036424
DSTN,-0.2072746987521591
TMEM167B,0.3150728129162918
JOSD1,0.5026211501106618
IFNAR1,0.3093387061036777
KCNE3,-0.968478472124549
MTDH,-0.2915721238107506
RBM47,-0.7467651837666958
GFPT1,0.3671639124741745
ABCC5,0.4384825582708027
MRPS10,0.2244632617907424
FAM221A,0.5537201390893989
NUP205,0.5746667968112523
FASN,-0.7960404682701413
GALK1,-0.6863153985475741
M6PR,0.660351663248886
EIF4EBP1,0.3401132560065278
STK35,-0.6790687515826295
MMP9,-0.8143776201126174
ZSCAN9,0.5930555137504747
ATPSCKMT,-0.4653694765310376
CLIP1,0.8085156921978757
UBE2D3,0.1256678989522194
INO80C,0.3757478899217314
LZTR1,-0.5585637654500988
NOTCH2,0.2559087933322787
ADIPOR2,0.4230096274616676
SNRPD1,-0.105128731551286
ODR4,0.516141020263925
CTH,0.800752538014245
MOSPD1,0.3822405021719704
NT5DC2,-0.5073628714222574
RCN2,0.3611453488254219
TIMM23B,-0.7457124353946396
MYH9,-0.3321644695371163
LPAR6,0.4346694645923349
MME,-0.8383970982238734
GORASP2,0.3571107569291264
AP3M2,0.462623587032578
ARIH1,0.3691139522177113
PRUNE2,0.6894453261209094
ZNF720,0.594170790168021
AFF4,0.3729936995348452
APOO,0.3032704893131895
FAM43A,-0.945792830484063
MACIR,0.8058200097355869
SLC25A36,0.3552285466029358
SPNS1,-0.5553663543265465
SCD5,-0.3510310381836143
STARD4,-0.4813908781072839
ABL2,0.5995149054879625
IFNAR2,0.4989287341927931
LOC105376805,-0.3936962748221355
CPNE5,0.817380851892592
HERC1,0.5529918008262389
BLVRB,0.2989205709711878
ABL1,0.7498749373247143
EVA1B,0.5329565182369321
ZNF486,-0.8534410072388982
ZNF568,-0.7010589111589403
GPN3,-0.5218399890138329
HELLS,-0.6529828127536607
NLE1,0.7695951237224437
PIK3IP1,0.7113376880762631
PSMD13,0.1515441773738048
TM9SF3,0.2642115944631556
TMEM268,-0.6602500777184952
BEX5,0.391696673781941
POC5,0.6722369063636292
ZNF641,-0.5114580458704127
ILDR2,-0.3060848452535333
NUDC,-0.3882808142586622
ATPAF1,0.498163571869852
TACSTD2,0.7675203936909363
CTSA,0.3227767424016868
HINFP,0.4884339968017328
MIR4458HG,0.3191396648105407
POLR2I,0.145288302064481
PRPSAP1,0.388860025158896
SLC30A4,-0.4554398005444251
TCAIM,0.3972321396945091
TMEM138,0.3022381067079961
ILF2,0.1963582533495451
LATS1,-0.441361726453982
PTPA,-0.4056452091961888
IMMT,-0.2404852354232562
TASP1,-0.7509092706714036
RASL12,0.5078948193267986
SGO2,-0.6894755868662018
DCUN1D3,-0.5988706320739156
HLA-A,-0.3520315302059195
EDEM1,-0.6261106442702408
USP27X,-0.879986778359199
TTPAL,-0.5716681357903584
THBS1,-0.6244789430184403
NASP,-0.286215450023725
EXOC6B,-0.5767063968070888
MRPL40,-0.1685604830432644
SLC37A3,0.545591580470848
TYRO3,-0.3776503252947647
FOXO3,0.2815458037476213
CC2D2A,0.4903394966820096
DRG1,0.1830806181447797
PRKAG1,0.1975782420664307
RPS14,0.1476621234041155
MR1,0.7207985763507846
ZNF551,0.6758557941500913
AGBL5,-0.6305767724275135
MAPK1,0.29219283161797
PAPOLA,-0.2301567520084036
ZNF317,0.5702071674385367
ERP44,0.3029216838447469
TXLNG,-0.7036160082864222
ARPIN,-0.7379083665779537
CSNK1G1,0.561929318960766
GATAD2B,-0.3912720956541504
HELZ,-0.3600390116492964
MRPL17,0.162287667787364
NHP2,-0.2364353126826606
OST4,0.083586832026033
RBM17,0.3931599912948086
SHQ1,0.6444400690427707
TRIR,-0.4558056085099566
USP15,0.3962526481960786
ZNF285,0.6312811229033023
TMEM35B,0.2296131142598571
ZPR1,-0.4834147194914762
STK17A,0.4686719007918134
SPPL2A,-0.3438975826069469
MIS18BP1,-0.5983242786972592
PPM1K,-0.3199603930646867
SNW1,0.2570970186590351
NDUFC1,0.1466945097774323
PTTG1IP,0.2252166315607911
MYLIP,-0.553005082786987
NACA,0.1436578917666849
LRRC58,0.3153071258374356
VPS33A,-0.3514096350564371
CD74,-0.3666319669475781
DYNLT1,0.1204974736367117
SUZ12P1,-0.9508204319877802
TAX1BP1,0.1730965761432219
ZNF766,-0.4893536992423266
COL9A1,0.7043136263705079
MEST,-0.2984309600813684
RALGAPB,-0.5532100253417032
MAML2,0.690252678895743
ZNF546,0.6429925441385118
RAB4A,-0.4394277245987011
SHC1,-0.6566006187183324
PLP1,0.3384933692573978
NAGK,0.255170781915481
QKI,-0.2360905447712288
LYRM4,-0.1371161279918445
OSR2,-0.6673885718508438
H1-10,-0.7170616350640144
ETV1,0.7254157323960444
KHDC1,0.9322302477778194
KIF9,0.4875417693625966
COPS7B,0.7402226014080643
CYP27A1,0.3586719492149344
TLE5,-0.3542863555997096
SLC30A6,0.4251225098920009
CXXC1,-0.5828260658892913
MKRN1,0.2469982883219866
H1-1,-0.7158013910783535
LASP1,0.3373710559648785
ELF4,0.6233293265002318
H4C3,-0.2496724784875094
TMEM120B,-0.8393040834094073
ZNF618,0.7303887763113219
ELOF1,-0.3478615244736798
PHC3,-0.4989929050649065
SHPRH,-0.6689761971900776
CCDC127,0.2815575458039103
SRR,0.82912744418379
TCEA3,0.3156284899751088
LINC00672,-0.4369031025271149
FAM136A,0.263033023360238
ZNF415,0.5015975728907274
ZMPSTE24,0.340147769121138
WIPF2,0.4351755890991115
GNG12,0.2309180436408698
KLHL5,0.6123035017987944
LRRC23,0.6805263732223701
RERE,-0.4440133151202857
SLC27A3,0.4342536034184189
COL6A3,0.5483481220119221
MOSMO,0.6035014913811869
SOX9-AS1,-0.6973835983922742
COA5,-0.2976359085636371
PPM1D,-0.5338302393852
TEX264,-0.4297832500338181
ETV3,-0.4529790343088136
AMD1,0.2572202009622415
CSE1L,0.2030611037351607
IFT122,0.5762715281190574
MRPL48,0.1876165500203838
USP39,0.3995214350268739
ZSCAN2,0.6409837259069457
RFTN2,-0.5527790797654852
ATXN10,0.2450460808363428
TRAPPC1,-0.2815502403987892
ATP5MD,0.106152042412751
TBC1D9,0.6900437160067056
ZSWIM5,0.5743467862650525
RAP1B,0.2510216063871528
DPH3,0.2148042575661143
RBMS1,0.3568353261669814
RHBDD1,0.5765235154507989
SNHG5,0.1748359352686521
EPRS1,0.3101995236998003
CFAP20,0.3356028720450947
KDM1A,0.3773934011129157
MAP7D1,0.5468773219321377
NDUFA12,0.2096554428369963
RPL27,-0.1893385788701242
OARD1,0.3235913365703496
RRAS2,0.6604447713803465
ZBTB10,-0.3796961427475255
APOOL,-0.4534910738037732
ATP5IF1,-0.3614852616299762
DCLRE1B,-0.5734076258060204
FAAP24,0.6191190762564042
IFTAP,0.1871157846803446
PLEKHA2,-0.3274315003550719
PROS1,0.5226865939250019
SEMA7A,-0.6924875118486262
CDK16,0.5939553399693153
MZT1,-0.4693918807602944
PDXP,0.476698371716891
ODF2L,0.6057633807925635
TPM1,-0.3221419147300549
ZNF337,0.5721899320568473
AGPAT5,-0.432189414150196
NIP7,0.2910210938336495
NTHL1,-0.5386544527783221
ORC1,-0.6417347915130452
PDGFRB,-0.6824060539289046
CLCC1,-0.7520217282005683
TCIM,-0.5706578740345197
SMPDL3B,0.5375365414093647
APP,0.3008185051158269
NDUFB10,0.2336167167395381
MANSC1,-0.6215657712981538
PTPRZ1,0.5493052592094966
AKAP7,0.5258986827508085
TBC1D5,-0.4253070814491379
TCERG1,-0.510027816732549
TMEM14C,0.1563073488150494
ZRANB2,0.2271413523761985
AHCYL2,-0.6648371603752623
APIP,0.3383629030534933
ATXN1,-0.4358843568137099
C2orf76,0.4145567061017788
COX7A1,0.2607199900397885
CTSS,0.2788200635397537
DNAJB6,-0.2366639896315021
ESF1,0.25437764006881
FCGBP,0.770398017052155
FMO1,0.8861087199422523
HMGXB4,-0.3014449755818816
KDM2B,-0.750103314868324
SNX16,0.7640464876809799
TMEM181,0.3124346789877587
POLR1A,-0.5960867694241057
FAM172A,-0.4463805023605577
LAMB2,-0.5320048955590635
AP1M1,-0.5396326385374298
CREBZF,-0.6543492421599955
CCDC167,0.1880082512477825
AAAS,0.1949909765374244
PHF20,0.2955321256225078
MXI1,-0.6088227392930534
NDUFC2,0.1032483753958879
NSUN4,0.3450425644863496
RP2,0.7462146021093603
COPS9,-0.2530030585709832
STIM2,0.7009169193513974
YTHDF3,0.3152174687170705
ZKSCAN4,0.8643507308223779
ZMYM3,0.460583402911554
GTSF1,0.3447403930208425
NCOA1,0.4569801831785172
CCDC115,0.4600751300466081
CD22,0.7858807761934766
H4C5,-0.7866134728809876
HCFC1,0.7040709295681074
LOC100506100,-0.4362486019033681
LOC101927752,-0.5543223724446859
RCAN3,-0.5618308447608943
RPL6,0.0877523241930339
TIMMDC1,0.2203648826568407
YIPF6,0.3016473188577668
ZNF141,-0.4312059316232032
FAR1,0.4962727584789816
YTHDF2,0.2180182686605251
FLOT2,0.4850768529369152
LONRF2,0.506810146446897
HBB,0.2542416456503266
ATP5F1E,0.1060170826940435
NDFIP2,0.3483219560247395
PIGN,-0.656654735006249
BORCS8,-0.5297913902619675
PSMD5,0.4525196467140312
TMED8,-0.3673444930543639
ABCB8,0.918301499907228
C1QBP,0.4790795859464531
NOL7,0.3654230893951929
NRIP3,-0.653899789028868
ABHD4,0.2701878046660126
NSMCE2,0.221005681162571
UBLCP1,0.2386125617124453
HLA-DMA,0.3882764406620944
COPS6,-0.2138487549453182
ITM2B,0.2016935204761089
MFSD1,0.4564259987619731
PYGO2,-0.5739037636358814
REEP6,-0.3078920443991236
XKR8,0.73912516467404
GINS4,0.7398670678265405
KIDINS220,0.4040831262025621
RND2,-0.3620562759510154
TERF1,0.3712050073747826
WDR41,0.3259273152211653
SLC12A4,0.5284544596637321
ATP5F1B,0.1150641970044216
KLF10,0.343855286710103
RCC1,0.4885171974735845
SNHG14,0.7041924024781115
CDIPT,-0.4454464141315685
CDKN1C,-0.2992460552370695
HINT1,0.0978876182686706
SNX21,-0.64853744406294
AGO2,-0.4414878614872198
HELQ,0.3677038590906917
HOOK3,0.4302022256894523
EIF2S2,0.2334980031089734
TMEM131,0.7221940555356623
WDR12,0.3437860753889657
GTF3A,0.3513055131879752
WASHC3,0.1820173251743222
GRPEL1,-0.2324175486091126
NET1,0.4018827498756265
PURB,0.3723212623613936
NFKBIA,0.2941025587613843
PAFAH1B3,-0.2989054659340877
BRMS1,0.795381129225167
ARL2,-0.2943850177471235
CTDSP2,0.2903558660140334
TARDBP,0.2363058420131371
CAPN5,0.8945483486366559
ZBED4,-0.6843859204105897
GABARAPL1,0.4764501668686088
POLR2B,-0.4183710007466274
CEP97,-0.5195362671957787
COLGALT2,0.6823534850122936
METTL6,0.3546990014458069
PAFAH1B1,-0.2591985276431291
PRKAR2B,0.2513937694943526
PSMD2,0.2755992558556102
SEPHS2,0.4104499148564581
THADA,0.4586767191598458
RNF24,-0.4817908670256058
GOLGA3,-0.5021594716356395
VPS35,0.1368961320697246
NR3C1,0.3622299585522803
MICOS13,-0.223054927189622
COL4A2,0.4436321997804405
DERL1,0.3429387903057995
HIBADH,-0.645458161695116
EFCAB2,0.5234472422812526
PWAR6,0.6619277338311853
TBCA,0.141377341485293
VPS26A,0.2250676575753702
OTUB1,0.1718757694964579
SATB1,-0.5094096091583552
SETDB1,0.3621328365392762
PLS3,-0.2317033248343291
CCT4,0.2004453692947981
MMP19,0.8504113994490646
RAD21,0.2360338865178839
TRAF4,0.728999966755743
TMEM198B,0.7718571441965079
MOCS3,-0.5147863845545084
RNF4,0.2527958705086991
CSRP1,0.2752054893554561
B3GALT6,-0.5423393010045985
CDK10,-0.7084729107850835
DYNLT3,0.3132582263718668
FAP,0.5545343902962353
GCDH,-0.7280471217788275
ID2-AS1,0.8362425664745904
VKORC1,-0.2602798880772453
TOX,0.326738042823342
EXOC1,0.4856540866782869
UBE2V2,0.1844538876702751
SH3BGRL,0.1376258239936844
GARRE1,-0.6069737472215367
LOC102724532,-0.4531080735170671
PTGES2,-0.8043747874104089
ACTR3,0.264448271774032
SNX11,0.4695414885649787
PRDX3,0.154825795027517
SPIRE1,0.7009199492898243
SNHG6,-0.3092212704746432
DSTYK,0.3910098641294015
FARSB,0.1910030429641928
MORN4,0.4909250019160641
RGS16,-0.4105619399741899
APPL2,-0.488471670313243
VASH1,0.4172850009481919
SLC35A1,0.3388135991258983
ZNF461,0.7053306977792558
NME7,-0.2733711120274794
MCMBP,0.4528227514760183
HENMT1,0.3023940560610134
BNIP3L,-0.1354059104253495
EHBP1,0.4996091657106879
ERICH1,0.711745877749495
TLK2,-0.5034467060191313
HEATR5A,0.3885053558117371
NES,-0.4853316451205114
EEF2,-0.2138838542444648
UBA52,-0.1748694430486106
VIRMA,0.307291755829595
SART3,0.6309919248934387
LOC646762,-0.5425031508036042
MMAA,-0.6035336819782298
PRKAB2,-0.5221682601271285
RPS4X,0.0861292450805446
RRP9,-0.5900798769350065
CXorf56,-0.4681926633394088
RTL6,-0.4192085382202858
GABARAPL2,-0.1317757695378959
SEC62,0.1370322313688231
PGAP2,0.4450879786994315
RAPGEF6,-0.857376103630559
TRAPPC2B,0.2611889875974795
GPR176,0.6748794314146197
DCAF7,0.2271045215433282
BMF,0.552694974412257
ZYX,0.5367828037739929
MTMR4,-0.3818032227212433
MEIS3P1,0.6382617340693106
CHMP6,-0.5511603593908139
STAT3,0.3094301763596216
OSBPL9,0.2412941274337166
ABHD2,-0.5213650076774627
IMPA1,0.340270024644656
ADAR,0.2751124935839754
ATP5PF,0.0888411637700644
C1orf21,0.4346434180812752
ECI2,0.1594479856256437
FABP4,-0.5506231821637462
FAM91A1,-0.481858497005775
KRBA2,-0.7959825144192181
OAZ1,-0.266702138973411
RAB3GAP2,0.3481563325064675
TMEM41A,-0.2100072901009334
TRMT5,-0.4523036850156947
SCMH1,0.6232435966894159
C10orf82,-0.6484536199969729
FYCO1,-0.6614547569401784
NME1,0.0998482774242696
DR1,-0.3175927884171033
ERLIN2,0.4581799690231081
RNF144A,0.5334144030048427
FKBPL,0.4479596231909172
NINJ2,0.5747658514025137
SNX12,0.3823626917941986
CPEB4,-0.4624698622782431
DMAC1,-0.1816224490872621
IL17RD,-0.7445750352027231
ANKH,0.4028892723674193
TBL3,-0.7203317455927831
CBWD5,0.2178802098110471
PHKA2,0.4266319975268179
GALNT18,0.6131339118339759
AQP2,-0.641497429879731
GORAB,0.4080442131467631
RABL6,-0.7325622266692727
TMUB2,0.483513363623975
ERC1,0.4240985135202119
ZNF827,0.2693898733546131
ERGIC2,0.2318962018571417
FRMD6,0.5886877435934402
KIF20A,-0.4620832756945597
UQCRFS1,0.2196357858784819
H2BC21,-0.711855125759801
LINC02246,-0.7717306516576867
PKIG,0.3818030984488479
TMCC1-AS1,-0.4973219671164665
CKLF,0.198380633844552
CHST11,0.8070992169433637
GGNBP2,0.3525075633687241
SLC22A17,-0.5939570843773149
C1orf198,-0.3826498926360009
CNPY4,-0.3361569886600776
PPP2R2A,-0.3201359599005252
SMARCAL1,0.4710282976232127
TFCP2L1,-0.5862218116489961
FOXRED2,-0.6224388197025154
IDH2,-0.5338233241384333
BAZ2A,0.5099008479941182
EBF1,-0.8279015494446397
HCG11,-0.5050182769295264
SIMC1,0.5582044014747722
NAA10,0.3734655033860443
BCL2,-0.4845580640676419
RPL23AP53,-0.3912814635843291
SBNO1,-0.2556336643774411
L3MBTL3,-0.7295820378112041
MPP1,-0.3862580334964403
CHRND,0.1563547926130493
SYF2,-0.2271301393600375
TES,-0.4923273067662723
TENT5A,0.4719378202822036
UBE3D,0.6902849656694828
KDSR,0.3059394725717706
ARFGEF2,0.5607961092993601
AHSA1,-0.2854254383784413
KIF1C,-0.7164358966901391
TIMP1,0.1564404147103252
RHNO1,0.2487829075717595
APTX,0.2574433438698539
BCAT1,0.3386676144879469
LYSMD3,0.5008831386633982
RUSF1,0.4188995285414096
C2orf74,0.2582217183442726
STX12,0.2267599747990681
USP12,0.5728882986844221
RNF34,0.3203174353494332
DUSP16,-0.3793205387586714
CEP290,0.5505631190707878
HMMR,-0.4853197810295541
HSPA1A,-0.6162942738951164
KCTD21,0.5552472690447119
GCSH,-0.4023689204316267
POP5,0.2024464397642059
PLEKHA3,-0.3932489509230785
ICA1L,-0.6610120763751924
ZFAND2B,0.5188484803814196
NUDT7,-0.4823946048709178
TRNP1,0.6956593193869816
SND1,0.2552120747147997
NECTIN3,-0.513695942077103
ZBTB5,0.44708506156294
NIFK-AS1,0.4755202444932123
PPP1R2,-0.3405722785480806
SRSF8,0.383319261555758
C9orf116,0.5792343576305823
CELF1,0.3070085125595372
MTIF2,0.4071532258220618
AACS,-0.4518770318361179
POC1B,-0.7435041058173006
DNAJC21,-0.5241131525537444
USP48,0.4389429988366685
ARL17A,0.5699628444200685
IER5,0.5601340013542366
ZNF133,0.4062873978086623
DEPDC1,-0.6838364486853062
UGP2,0.2138676806205399
ZSWIM6,0.6117571212067584
EIF5A2,-0.4521365074338189
SEC14L1,0.2685391134969955
SMIM29,0.3574734637720721
MRPL41,-0.2860843511517862
RAB18,0.2165888808768278
MED25,0.5371872760582115
NSMCE1,0.1410891761774075
APRT,-0.291657579216556
CDR1,-0.9955618976349238
PCYOX1L,-0.6689294196794846
SMPD1,0.6415929638919194
YY1,0.26027536503957
DENND5B,0.421536045155004
NUP160,0.5032378733343997
ESM1,-0.3039073948240799
DSTNP2,-0.7738908684735911
NDUFA11,-0.1222954968323875
DLGAP1-AS2,0.7065091912835819
PLK1,-0.7198699644497635
RPP25,0.4772641371490769
CNOT11,-0.4455458790630386
MINDY2,0.3753351817501745
PABPC5,-0.4878568418964996
ATAD1,0.2243900135886083
LPIN2,0.324326002273008
MRPL18,0.1476394063023277
THSD7A,0.7542332916325091
TOMM34,0.3271881041130485
MALAT1,0.315327511391249
PSMD6,-0.1698989659873834
UBXN2A,0.4820668466976515
CDK1,-0.2356045696802712
NAPA,0.4372679829082389
PDCD6IP,0.3578913854323071
SEC23B,0.2876298985479274
PLAG1,0.370922319008113
PRDX4,-0.1543896072739541
NAPRT,-0.6610276681770935
MPLKIP,-0.3402114226899625
CREB5,0.6787489699332545
RAB7A,0.2310122120963835
VPS72,-0.4846025680723242
COL5A2,0.3460552496034317
TMEM185A,0.3868230476574585
DENND4C,0.3763446622732409
ERI1,-0.5368138617549626
TSEN15,0.4186122724114255
RBMS3,-0.3175902242889544
CFAP298,0.526098230729361
DNTTIP1,-0.3674762597718093
JADE2,0.75534625576443
LRRC17,-0.232898585756007
NSRP1,0.2619866773189114
TRAPPC5,0.2362705699532568
ZKSCAN1,0.245684354390759
PGM2,-0.5024713176045705
ZC3H6,-0.4747935227194456
ATRX,0.2979378671563155
ELOC,-0.1422106502061562
HTRA3,0.8198327518320891
ZNF429,-0.3232977483113798
ZNF559,-0.4630637941322144
ADK,0.3343000751759205
ANAPC7,-0.3483537524333045
CDKN3,-0.2740248801257531
DMAC2,-0.3628926873567678
