gene_id,log2FoldChange
TMEM159,-0.8171931795070425
LONP2,-0.7113460301199211
ZNF578,-0.8967572634906278
ENPP1,-0.9167612569583984
IFNGR1,-0.6993471572740042
NDUFB7,-0.5327286467539822
NONO,-0.3268575274787409
POLR2D,-0.7581818100116535
TCF7L2,-1.0228994378869567
ROCK2,-0.9359310609557898
SPRR2F,0.5660417722264536
PFDN4,0.3149689981698398
GLTP,-0.8248957600405219
MFN1,-0.9677019088595376
SKIL,-0.7028809922173892
NUDT19,-0.8305083913970441
SOX9,-0.5818325745292895
CPE,0.5945288545898
CD164,0.2747958669118579
SYAP1,-0.6506609474102591
DTX3L,-0.8966275995988068
EAF1,-1.0494665795947369
BRICD5,-0.829911876057634
MTHFD1,0.62302472009549
PDZD8,-0.9992632066426324
PPP4C,-0.8454821042629103
WNT5A,-0.7619910317909595
CPEB1,-1.1291252097317623
AUTS2,-1.1395941333744253
ARNT,-0.8181120396456084
DMRT1,-0.886863458452073
PSIP1,-1.0024796300111822
TP53INP1,-0.586491779578719
TRAPPC2,-0.7394205963766527
PTEN,-0.6801282544907364
CNOT6L,-0.8097910959709156
USP2,-1.126123338031733
MRPL53,-0.429425522237268
TMSB4X,0.1884653951718703
SSNA1,-0.7175225825751297
ALDH6A1,-0.7454343794117185
G3BP2,-0.4574033471749427
MAGED2,0.3521774290893633
ITM2B,0.3910355991705254
NUP43,-0.9183021524636964
LIMCH1,-0.7717256151855517
C19orf48,-0.7878941768996941
TMX1,-0.5068120282050292
TIMM23,0.3516691797201874
ZBTB43,-0.762647539299251
SMURF2,-0.7572174522348589
EIF1AD,-0.8023577290318712
MGA,-0.8506315436624317
PPP1R14C,-0.9361634622082348
SEC22B,-0.8814984715714931
CLN3,-0.9708921519274498
RAB5A,-0.5942453056023792
NEIL2,-0.7479004202970456
DUSP9,-0.7749216884942611
NOP10,0.2436428159867286
TCTN2,-0.9634359145040704
COQ10B,-0.6764130881451969
BRWD1,-0.5919502702935776
SLC16A4,-0.8171546704152448
CYB5R3,-0.9000532820183839
MPC2,-0.4046830901554207
UBB,-0.1450238292694129
PPM1A,-0.5942635973535589
BSG,-0.5609389952200236
CPT1A,-0.9645293528256392
OSBPL11,-0.8540772741687404
PTPRS,-1.100426841650317
BIRC5,-0.7770612743705535
NORAD,-0.6095787958535328
TWIST1,-1.4539655084874823
TBCCD1,-0.7451544798195046
C6orf62,-0.6685830479114766
DOCK5,-0.9535565296273284
F3,-1.11004787995307
FUS,-0.7550206508805622
SGCB,-0.5476742136025771
MYL12A,0.2007039043710574
RIOX1,-1.0595879301984126
SUMO2,-0.2955676790856984
EIF3G,-0.4975267953546876
SEC24D,0.7883841415304057
SPP1,0.6475333757825603
KPNA6,-0.4303845698080546
METTL1,0.7205332673334216
RSRC1,-0.7515853892551565
TXLNA,-0.5299236503515855
THAP5,-0.733352815687426
FANCD2,-0.8965573112324118
LSM7,-0.489924487748288
LIX1L,-0.6991945073919363
CKAP5,-0.6142469340781281
SRP9,0.1935892997029976
ARAP2,-0.584803441618742
TOMM5,0.2674444557979464
WEE1,-0.6276385810793691
KDM5B,0.546724424476837
GDPGP1,-1.0041566989677395
PRDX2,0.2214311103523371
RTCB,0.3562295415561491
RN7SK,-0.9754780689823196
CCT5,0.2123254640841046
GOT2,0.5460413485776056
HMGCL,0.4246377132404477
CDR2L,-1.0025773964421552
MIR1915HG,-1.0009249773030553
THUMPD1,-0.6665449716337772
MOB1A,-0.5054061912882218
PHACTR2,-0.579181320934604
CANX,0.3451049036218073
LMO4,-0.7805071993629457
TXNDC12,0.3903903015779669
RNF19B,-0.9184806519195146
MARCHF2,-0.9191260197767226
ARL2,-0.5521274265358104
COL1A2,0.4126626439030314
FAM118B,0.4892956324329838
LOC105376805,-0.6859273658701259
SENP2,-0.5806335167139789
MTMR11,-0.8963895386187488
NME1,0.1870920143746433
IRF2BP2,-0.5317820696266112
ZCCHC7,-0.5423693220476313
MMD,-0.7553909336837124
CSE1L,0.3502419679423715
CUL3,0.6955111315810607
GHITM,0.2499983012048505
IQCG,0.3406027323705821
PSMC3,0.3490858849981213
MICOS10,-0.2872208480190292
SHISA2,-0.7362062926470844
ZNF835,-1.0797705040842012
KPNA1,-0.6954503276096992
NDUFV1,-0.6788611379911079
IDH1,0.3563437672009406
B3GALNT2,-0.907131922188318
NCBP2AS2,-0.7774781780357265
SLC39A11,-0.8876328420388385
CAMTA1,-0.3378965000223753
DAXX,0.5673489427220948
MARCHF6,-0.5178609103515299
CNEP1R1,-0.8257798606834276
NUP93,0.505760434586901
PNKD,-0.3667065412072293
RPL28,-0.4692937945853681
XRCC6,0.2586451015204996
SVIL,-0.8601487944161672
NHSL1,-1.0984506838076329
ARID2,-0.6942141862974472
A2M,0.6804854688016256
TGFBI,0.5064431987350178
ZNF595,-0.7641803066059244
RUNX1T1,-0.6072916889397088
CYTH2,-0.6914491060205036
NDUFV3,-0.4112386887235628
RHOB,-0.6881541769204818
SRPK1,-0.4685365396996213
TRIM2,-0.5938667502859153
FGF13,-0.8487922565334054
RALY,-0.7941693120759448
TEX10,0.5172668815065607
SCCPDH,-0.592916543599812
LRRC47,-0.7235064540825943
PRND,-0.6797590874540077
SEH1L,-0.5397249283523305
AHCYL1,0.4924634027652178
INPP5B,-0.9708514143434254
MRPL34,-0.5943949719815422
FEM1A,-0.7053400434427669
S100A11,0.3462515966643172
EVI5,-0.6386148218224018
MRPS25,-0.5473895846820714
RUFY3,-0.6228349469782699
UXT,-0.4460832971097612
ISCA2,-0.5643362641296994
MAF,-0.5096431246147949
GIPC2,-0.902679362391566
C12orf66,-0.9903225205286392
TAF9,0.2760849638952994
ERO1A,-0.7293006347434524
RIC8A,0.7055792969023148
ENO1,0.1788859692875003
CCND1,-0.876656040487475
MAPKAPK3,0.6388656954844105
PFDN2,-0.6656085950546089
PRELID3B,-0.5372263104146279
SLAIN1,0.6218872945957346
TMBIM6,0.1864671184163282
ACADM,0.4021875935247667
CSTF1,-0.419988503534734
DCAF4L1,-0.8862822029748009
POGLUT1,-0.5813761054175445
ANXA1,0.5609455579209486
UBA52,-0.3106286704582429
TBC1D24,-1.005216642183106
GNG2,0.3938644249946917
IGFBP5,-0.6446585395042901
PHGDH,-0.5201526799416318
HIPK1,-0.6505573040187744
ABI1,0.5017050866450612
EFNA5,-0.7899850505822824
ARL3,0.2630283721070932
HIGD1A,0.2994613324428137
COX7A2L,0.1853445189766608
TNS3,0.629790943381361
ARFGAP2,0.571452945955999
NDUFA6,0.2663276546558487
CAVIN1,-0.8088256957314035
MRPS18B,0.2654233442561887
DSEL,-0.629763778275426
CENPC,-0.699130715249202
HNRNPC,0.1857694873270991
ZNF662,-0.860083519303539
ACAA2,-0.3322240452487903
COL1A1,-0.6475134838801918
DCAF8,0.7012752510690929
CUEDC2,-0.5765981260088475
MT2A,-0.4590384503069492
TULP4,-0.6632276033792532
EIF4G2,0.3526679649321717
FBLN1,-0.7065064674295913
PLS3,0.3679269143505673
SAP18,0.2285460353700437
CCNG1,0.2615514632154754
ITPRIPL2,-0.5898244439252522
TMBIM4,0.1821858054690217
ATG101,-0.5876287625783169
DYNC1H1,0.5381193652814512
KIAA1217,-0.8472785627153887
SUSD6,-0.7103152490638062
DGCR8,-0.9076317959529204
NUP155,-0.6365252156211342
CLIC4,0.4041327843014491
H2AZ1,0.2199102593982812
EIF2AK1,0.6044812887222376
ZNF805,-0.7273832529915244
PSAP,0.2581056757264046
ISOC1,-0.5874181782093515
TCF25,-0.7018226382927133
CDH2,-0.5322647315316459
COLGALT1,-0.6097567164057132
ATP5MC1,0.2596276700661398
PSMC1,0.3773705247685743
RCN2,0.5254294572831623
UGP2,0.3684184474080623
CTCF,0.7485780339402476
C1QTNF4,-0.8853769019822771
ERCC1,-0.520295941118507
NFIC,-0.7273815415293011
STXBP2,-0.8655439242017343
MED8,0.3690479208911477
PER2,-0.9057128744065258
TMEM263,-0.5931460744192286
FAM204A,-0.4132195836795357
IP6K2,-0.4540148460599806
DSTYK,0.6301851559779362
SMU1,-0.5150147215740529
RAB21,-0.5469775249825265
B2M,0.1828062578730945
API5,0.4979879621754749
HSPA5,0.2813616855124065
FN1,0.6855590441605804
RPL3,0.1554924306549222
SERPINF1,-0.2942144478505621
SPCS3,-0.4024599285525419
SSRP1,0.4182538750258775
ITM2A,0.5486377636925934
