gene_id,log2FoldChange
CCDC90B,0.2415647184980388
LSM7,-0.3210265012573726
ZNF595,-0.5325337719719143
ECHS1,0.2767408497402634
RABGAP1L,0.7573448534928129
GEMIN5,0.8676627631499726
BMERB1,0.8320330363252698
RMI1,-0.4572603330695962
PUS7L,0.5101645115344128
ENTPD3,1.0005245653669257
CPD,0.4863933716543165
HSPA1B,-0.9062793645719248
PARD3,-0.4637505604135795
TMEM101,0.206599480966567
TRIB3,1.0845403489741312
UBE4B,-0.5999803223086924
NDUFA10,-0.3944146327181432
SLC38A7,-0.8997945394473498
ADAT1,0.560410847329417
CMC4,0.2317301478744859
ECRG4,-0.971417480253058
PARP12,0.867200535917492
ZNF697,-0.6149357946127834
MATR3,0.1650910989500525
ETFBKMT,-0.6320624298128747
TXNDC9,0.2199555600153702
NADK,-0.9676098639087148
PIK3IP1,0.8083912748387981
RPSAP9,-0.6760068229386945
SPOP,0.2867908159583709
SYNJ2,0.9759339373263628
DRG1,0.2116154968393807
EIF3L,0.1234077926766069
EXOSC9,0.3885960772189095
PKM,0.2255723605754672
TRAF3IP2-AS1,-0.6178524746468327
CLSPN,-0.8408975774109427
SNHG29,-0.2047145215086544
SPRED1,-0.4724271097312391
SLC30A5,-0.6167030075407818
CEMIP2,-0.4639169921323807
ATP5MD,0.1257899730063397
MLLT3,-0.8227851361574525
GALNT1,0.356899475590309
ARL4A,-0.3973874653637329
ARHGAP26,-0.8015291354302245
GCFC2,-0.5471158652674868
GULP1,0.753661222192054
POGK,0.6136509058452531
KEAP1,-0.6489666857561668
PRKCA,-0.8403369246300206
STAM2,-0.4423178655580201
DPP8,0.4526393191524281
ZSCAN5A,-1.1439828876953029
LYRM2,0.2220843271282217
UBE2D1,-0.5742827787563338
COX7A2,0.1339905755278911
TMEM120A,0.4767069501443517
MYH9,-0.3756102586931157
TRANK1,0.8986646915238177
HSD17B12,-0.3687973837349526
ARMC8,0.4510946796772663
POLR2K,0.1641623617177478
ALKBH7,-0.4250331719640086
DLD,0.3206886560185619
PDZD11,0.2027916763943603
UGGT2,-0.860395034164035
UMPS,0.2980882654907071
EEF1AKMT2,-0.7518110220493099
SNRNP200,0.3435867206267299
CYB5R2,0.372675430798896
INTS4,0.4678984372016769
XPO5,0.5764316792309996
C1orf131,0.3978830338949755
POLR2H,0.2198274737837084
ADD3,0.3608410898144703
DCAF8,0.5200929885513609
ST20,-0.5886286872233453
RRM1,0.2956254103804041
ERBB3,0.4312396052635653
ZNF326,0.5592819215899335
FITM2,0.8978253830753989
LOC730101,-0.6463277605355296
ERP44,0.3484787071486516
TAF1A-AS1,-1.0223402132680603
WDR73,0.7418665497765091
TUSC1,-1.0169173511533625
FATE1,0.2125592443179926
AGPAT2,-1.0064068835955504
FBL,-0.2144027179407871
TKT,0.1860441722094934
DPCD,0.2957799644593517
MT1E,0.7025923986989285
ZFP42,0.6671608461713416
C19orf48,-0.4685578389777183
CEP131,0.964413276482854
COMMD5,0.5230990471946364
NRBF2,0.3548876090639797
TRMT6,-0.633412073286935
FXYD5,0.6475035559723256
TRIAP1,0.2822080719028408
ZNF708,-0.7375112656220355
COMMD3,0.1693429499017365
VHL,-0.5837030119172173
ACTR1A,0.2255670147137245
NAA38,0.176552043505259
SSX2IP,0.8713979559119649
SEC24B,-0.6670143411629724
ZNF461,0.8599426352041585
KAT8,0.5628813729129601
APEX1,0.1281032623264603
PHYHD1,0.4154631661967938
PLCD3,-1.0026359151816266
SCRG1,0.4465414600404625
TRMT10C,-0.2457974865507914
TTC9C,0.2666288507972708
PCCA-DT,1.130588257792975
SEPTIN9,-0.5339663165566418
CDK13,-0.6195199759409904
ANTXR1,0.4850714660285561
CANX,0.2273336444966883
FAM210B,0.4492116033659169
CLEC4M,0.2627637201661166
EIF1,0.1435436832801465
SELENOT,0.1823945277852416
TCF7,1.0897051813525858
STK3,0.4836104829573781
C4orf48,0.6837495572712535
DNTTIP1,-0.4875373599521127
MAN2A1,-0.45971956981655
AKAP7,0.6112915286501855
FDPS,0.2333122895705444
NSUN6,-0.6043536253484161
SAMM50,0.2547726477140925
SETD4,0.4992540237670861
TENT4B,-0.539723546713379
APOOL,-0.5306242345010871
EMX2,-1.026342567639417
SRR,0.9321062101525674
EMC1,0.3547067594100676
CALU,0.1829481762780464
MRPL32,0.2092950941780702
NMD3,0.3594580171047496
MAPK13,-0.486582186142361
CCNH,0.3768037650553303
SLC51A,0.6281216535621469
TCL1B,0.5685576469908173
ASPN,-0.5443036742461446
PCK2,0.9179206213353316
GNPDA1,0.2229565529604785
NEDD4L,-0.4853639707612388
RDH11,0.2377134035818942
NSF,0.4023620481174146
SMARCD3,0.4791203710082733
CRKL,-0.4543998467234669
RBM26,-0.4642682285696561
RPS18,0.1127179761750521
CNIH4,0.2302436135164409
APOL4,0.9173515463314096
LEMD1,0.6103181590437902
MBOAT7,-0.5117013734212706
TADA1,0.4235007365179748
SFR1,-0.3296620834946986
IFITM1,0.3151722526112479
MRPL47,-0.2167510876616686
COX10,-0.8216727231637644
CENPF,0.5740226850255976
JMJD4,-0.8670743035548801
USP12,0.7067996218201901
PEX26,-0.78116266188663
YPEL3,-0.9205255406688064
ICA1L,0.7268884064554387
DAG1,-0.4992102427081838
FXYD6,0.1558606585093575
GTF2E2,0.5869062239008744
RAD21,0.2805131132512226
YTHDC1,-0.4199264588390303
PHF13,-0.5299523878376674
SKA1,-0.5102274551607119
USP37,-0.8393096867097892
ALKBH5,-0.4375372831372845
CKS1B,0.1721573054053354
PDXK,-0.4204788938381333
PGAP2,0.5345006523947315
STAM,0.3498692880181201
MCAT,0.7773923054256359
LANCL1,-0.4004054072285315
NOLC1,0.3626496386971619
CIAO2B,-0.2408998060404645
CDCA8,0.5017557542027772
GPNMB,0.4329271257330763
RIOK2,0.388078166245506
ZNF285,0.6992825196473145
ATP11A,-0.809936580903265
FAM120AOS,0.5477893653321476
NUP85,0.3264050646419503
ACTR2,0.2842942489572025
PLEK,0.7862833996711904
PRRX1,0.9561385412655728
UBXN1,-0.375264232259703
GOLGA3,-0.614332967731884
VPS8,0.56493857990032
WDR92,-0.5053214864597241
MTHFD1,0.3663298807146669
CBL,0.5822025578543271
NANP,0.7461145549415227
RAF1,0.6436375687448078
TYW3,0.3356663648424587
SSBP3,-0.4119382492295541
TSPAN6,0.1607832930438053
CLIC4,0.2887290764997032
HADHA,0.1572635720427273
CXCL12,0.3730434430057621
RRBP1,0.6662944876767735
ZNF622,-0.6917590644559293
PPT2,0.6096202522250304
DOLK,0.5287190197332647
NPC2,0.1033788656307843
TPMT,0.4375613692339209
ANTXR2,0.6932114554368958
CNTFR,-1.0628670482427178
EDNRA,0.5355972583480056
SCOC,0.1784802325814513
ADCK2,0.6924123034296702
TMCC1-AS1,-0.6110505618824726
LILRA5,-1.0319597266528997
VCPIP1,-0.4833308390489128
CD38,-0.8651963155719209
NAP1L3,0.8856874153520414
KIAA1958,0.4839028731916713
LAMC1,-0.4023554913814003
FGD4,-0.4991425610525843
FUS,-0.4490897722117489
HYAL2,-0.6407315688546807
MAP3K21,-0.4648352567394343
OSER1,-0.234418102192854
CILP,0.5501285911947358
PELI1,0.7451412386064298
PAFAH2,0.4607539280630467
CENPN,0.3649671441608974
LAMTOR5,0.1464741234063621
MGST1,-0.3017459122741572
SNAPC5,0.3415638613247254
VPS35,0.1588105741093939
NMT1,0.3389063511215746
CIBAR1,0.3850316352936076
MKS1,0.6084392477898436
PHF14,-0.4119360272555692
CDCA2,-0.8796341280703165
SALL2,-0.8735395631807219
ZNF528,-0.757684115764004
FHL2,0.3191983743411039
INTS9,0.5567550803279089
DPY30,0.1449263581496401
STXBP4,-0.615385310142468
KPNB1,-0.3108092549421919
MRPS11,0.3191081847523406
AQP2,-0.772398041385277
METTL22,0.7365714894635457
STX12,0.2739062024207988
TP53RK,0.4711822151049356
PTAR1,0.4056856073500856
PRPF38A,0.2119256410818515
RPS25,-0.117028215148214
HAUS3,0.8569745822980632
CDC25C,0.6685640429792706
COL1A2,0.2559758432107116
CNN2,-0.5726936868683608
EFCAB2,0.5996960832395899
MIR4458HG,0.3379317248294563
URGCP,0.7876487229838233
LAMTOR4,0.1881819555314264
MRPL14,0.1674037902214976
ZNF25,1.0110282284105836
SLC39A1,0.4010889718420657
TCP11L2,-1.09884723766914
DHX15,0.2562339088541632
DYNC1H1,0.3783769653711096
PARP11,0.6172360647364753
ELF1,0.7020774947900098
PLAGL2,0.7365091355921017
ARPIN,-0.8089394771544067
ELK1,0.5184464192094222
SLFN5,0.9838712785368562
RPS27L,0.133210165474394
RAB11B,0.9298669867132489
NFIC,-0.491891120900536
CFL2,-0.2774194561083414
TSKU,0.5241324443401079
ZNF395,0.5098611253271931
C9orf64,-0.7009849623679444
DPAGT1,0.3816532607254686
TIMM17A,0.2399421397766324
TM2D3,0.3636754032947489
CTBS,-0.7654002460907144
XRN1,-0.5655527859032397
BLCAP,-0.4740664530236029
CFDP1,0.1650891538458347
ID3,-0.3734537781760298
POP7,-0.5430768487808285
SNHG16,-0.150651953584132
VAMP8,0.2498803411116025
VMP1,0.213923320115957
CLTC,0.253180304200279
SF3B3,0.2312249102013723
REXO2,-0.3432076159562291
SNX6,0.1471421834756714
RPL23A,0.0942615809251708
INHBA,-0.4710893095762031
SYNPO,-0.567221428684153
AFTPH,-0.6473681597728473
NRK,0.3594243894964918
MRPL38,0.4359140265948132
EXPH5,-0.7796073276422222
SNRPD3,0.1288096949262594
MOCOS,-0.792953075254944
MRPL41,-0.3433431384506663
MYO9B,-0.882326971408743
ZNF184,0.6109111840248267
MAD2L2,-0.5620060181814033
MRPL28,-0.4082511029932997
TCOF1,-0.9778577081266548
LRRN1,-0.8066233462156287
PATJ,-0.8595154388415454
TOPBP1,-0.7771842130064825
FOLR2,0.4313941460561311
OXCT1,0.5652760885131187
RFT1,-0.4684983904759716
FAF1,-0.6895107955236027
ALG2,0.5577856838249463
MBTPS2,0.5157148666806308
TAGLN2,0.1731688605121073
TMSB15A,0.2465943762532977
PRSS35,0.7772451722953133
RAB1A,-0.2670634573436302
SLC1A4,0.748127265024506
CHD8,0.4515311773708364
PLEKHA4,0.7275124186534487
RRAGD,-1.094615882721071
DNPH1,-0.3010488561594853
SPNS1,-0.5748324272869875
FDXR,-0.4028079757717034
LINC00908,0.5976093254972862
GSTO1,-0.2884457202551599
ANXA1,0.3665824382786559
NEK7,-0.5441075454028516
MPI,0.3830192584881617
MPHOSPH8,-0.351727587635944
TMEM127,-0.6134329799860155
PRICKLE1,-0.5413985936328614
UBE2L3,0.1513292691213739
CCT8,0.1175342418035887
RAB4A,-0.4706832010438836
CCDC73,0.7546699499770855
ITPKB,-0.6566703079187326
SPOUT1,-0.7766655059204403
DNASE2,-0.7562137066950639
ARL2,-0.3279371809508574
TSG101,-0.277268297753498
ADTRP,-0.76492284930727
FMOD,0.603710813759719
SLC17A5,-0.7256393990622845
ARMCX5,0.5696494552737854
AATF,0.5452924315220838
CCAR1,0.3926624695172794
DDX21,0.3085948387059624
IBA57,-0.900160989160341
TXLNGY,0.7402546593902565
RBMS3,-0.3834154816965205
SERP2,0.8629680112905709
NAA40,0.6207104872542052
PAPOLG,-0.4933679549561733
CHRNA6,-0.9989433803493994
ACTG2,0.500360290127712
CGRRF1,0.2680654682742358
DHX33,-0.5289902885591787
GIN1,0.5997326300379303
MIA3,0.4532348737838458
PSMC2,0.1991729956114394
ENOPH1,0.4848454652245032
VEGFB,0.8522609888743757
IP6K2,-0.3050886871571385
RPS14,0.1515915683655998
TMEM185A,0.4577182038425196
NUDCD1,-0.4413417984028487
ARFRP1,-0.815412223336837
MRAS,0.3531817025020646
NOL10,0.565491243692269
HIGD2A,0.1430969362708757
CYC1,-0.2816023578180963
NR2C2AP,0.3613704898314167
TSC1,-0.6475187901766299
CENPX,-0.3117378554289309
RNPEP,0.411810347733176
CD151,0.4212627836733713
SIKE1,-0.5026572349746047
PLXDC2,-0.372059824140852
CORO1C,-0.3958120536501219
MARK4,0.8515307904275508
MOSMO,0.6340731804519344
ZNF431,-0.4269319267316326
AIDA,0.3662983615769627
ETFRF1,0.2650977611129775
GATC,-0.4947878572598109
MTLN,-0.3973828534543013
SEC23IP,0.4411578773276592
TAOK1,-0.3201828199199294
CDK5RAP1,0.3865116291893987
SUPT4H1,0.1169930386079378
SERP1,-0.2991624889833143
SP4,-0.6331137012049024
GTDC1,-0.5246445840461951
POLR3A,0.5383654475747974
CENPQ,0.4773450758053233
F10,0.9024499621496932
FAP,0.6079752202094181
GLS,-0.4598464382047842
LOC93622,-0.7821252837642821
MTERF1,0.5853109488771151
SARM1,0.6641072420811157
SERTAD3,0.651443275054534
TMEM80,-0.6137710176742164
GLA,0.3120940490512605
LGALS2,0.7685516253064133
SHROOM4,-0.9070673727198186
FAT3,-0.7490309869620891
LGR4,0.3489764073215519
COMT,-0.4874713722665062
DDIT4,-0.6952163777949595
CCT4,0.2190861666625376
SRP68,-0.3924348335278607
NSMCE4A,0.7328231542023713
ANAPC15,0.3147474161718435
CLCN5,0.4745022141531243
TAGLN,0.623238339712343
PRKD1,-0.5004949338994589
LRATD1,-0.69744000708309
SLC12A7,-0.9286134122150396
DCTN1,0.4266634355243497
MICA,-0.4737185767326846
SNRPA,0.8384309758295798
UBE2K,-0.3909807493285704
LATS1,-0.449499342002985
CCND3,0.4379220310627029
THG1L,0.2369394660621645
PJA1,0.3426035952599081
NECAP1,0.5043642890183577
VRK1,0.3702800025592709
NPHP3,0.8519274226140766
RHOG,0.4874590258544979
STING1,-0.5126091416554566
CHD9,-0.3292217113020851
GPR37,-1.045847114894145
RFX7,0.8602218397087541
PPDPF,1.10093525141405
KIFAP3,0.3122458115206875
DCAF4L2,-0.7400866426093934
BIN1,-0.9466731464114472
MCRIP1,-0.4595055306029116
SAFB2,-0.9972068193525948
U2SURP,0.2980068236666434
SLC25A37,-0.5903331498135906
CD36,0.3503210908681237
CST3,0.3020740017448934
ZNF770,-0.4130203416685798
AURKB,0.3916843806854143
GPAT4,-0.5091750727228541
HDAC3,0.3901001268724482
HELQ,0.3956991545882799
INTS13,0.4592652353062927
LY6E,-0.3939448477993043
PRR3,0.5376042025283946
ZYG11B,-0.3634862538063481
NPRL2,0.2673679368635764
RAB5A,-0.3177400984122792
RIC8B,-0.7302332456010164
CYP20A1,-0.3174432012535098
CMTR2,-0.6082962364860293
IFITM3,0.1507046847168243
ZC2HC1A,-0.370992119503461
PXDN,0.3300064135316317
SNUPN,0.3085609859006678
CNTNAP2,-1.0075498720184914
CDC45,0.4775809277650049
DTX4,-0.6438165338173597
NSMCE1,0.1609977110522518
MMP2,-0.3515893213364408
CEP350,0.4991854817775371
CPPED1,0.3609845930700683
DDX24,0.1552820016180237
HERC1,0.5447383900828858
GAPVD1,0.4573656392215072
TRNAU1AP,0.3757305582085563
ANKRD28,-0.579416045813199
CREBBP,-0.4838185541180541
GON4L,0.4568986257798594
MAPKAPK2,0.9475218322825346
MEG3,0.8223709326983711
NOL11,0.2882125856953733
PGM3,0.2923479881532075
RPP40,0.460523306050668
SEPTIN10,0.4719152123650595
PRC1,0.451402360638211
RIOK1,0.3773230277582138
MRPL2,0.398743253210722
SMPD1,0.7383769598301707
CAPNS1,-0.2703882551731489
LPIN3,-1.0975709958513151
VPS25,0.1382186780608694
MKRN2,0.3798978536867363
CSRNP3,0.4699360346818839
PDSS2,0.5303425732453497
TPRKB,0.1548084789848059
ABI1,0.3164650191905137
HDLBP,-0.3139382281754058
KAT6B,0.4490309425383263
C19orf25,-0.6036031312164343
PUM1,0.2807430876967969
TCEAL9,0.1174877029677122
INMT,-0.8831612013024559
TRAPPC12,0.6846065248044552
ASCC3,0.5747504515570271
BRIX1,0.2947704215062709
TSACC,0.6084501943826565
ERLIN1,0.5396479504368841
RPS20,-0.1837655554008919
SMUG1,-0.3355956055627221
COA7,0.3167551904653258
RAD51AP1,0.5665210290876687
EOLA2,0.623143483792143
ZNF549,-0.6985660519570102
AOPEP,0.7660469039338689
ZNF429,-0.3739413804021228
ZNF669,-0.9316067854519864
EXOSC7,0.1993826995230058
ITGB5,0.5272335245881562
NUP153,-0.5341035977073706
HLA-E,-0.3663391115013656
LCORL,-0.523866706907865
SUCO,-0.3912434157635839
UBL3,0.3437124448819842
KRBOX4,-0.4074740900458464
MAP4K3,0.4714985217223867
USP9Y,-0.531215113447021
MRM2,0.365877158331215
CREBZF,-0.6789246345918997
SETD9,-0.6054841668759864
SEC24A,0.6072846637932084
GUF1,0.6219915307005347
NRM,0.4735644727824131
SRGN,-0.3240613662288633
TRAPPC3,-0.3121900376621784
ABR,-0.8567904189626184
DDX42,0.4547373127001255
TOP1,0.4777651888910414
EMC4,-0.4223041032658075
PRDX1,-0.1842077643270114
MBOAT2,-0.655450757516421
EDEM1,-0.6085807157868602
ARL6IP6,-0.5078980459884482
VAMP7,-0.4939277217091179
PAFAH1B1,-0.2714299368204201
NFRKB,0.7202510876715398
NQO2,0.4507536209876529
DDHD2,0.6403151355843129
ADGRL2,-0.4137788477708058
ALS2,0.948337006262318
C7orf50,-0.4282636692693937
NUDT5,0.1540287348715064
SERPINF1,-0.188518161508904
CENPU,-0.5653119317752897
SMG8,0.6675382303451617
ABCG2,0.4950416033976849
DPH3,0.2149960459195269
ECH1,0.1406972616157707
CLOCK,-0.4909135704897739
RBMS2,-0.517277047749814
GPD2,-0.5510074063515342
GPN1,0.3040839276296739
SNTB2,-0.4868558163552213
PEX16,-0.7480765023010222
TCERG1,-0.5185300713901011
FAM216A,-0.642818820878914
ID2-AS1,0.8706439971742206
NHEJ1,0.3424340558979487
WDFY3,0.6345297573042341
NDUFB7,-0.2606807512500477
BCDIN3D,0.5574860056288176
CLGN,0.5262091780153269
MLF1,0.2469531648519913
PRRC2C,-0.3365929806427987
MAGI2-AS3,0.5194510970057695
RAB18,0.2378630701148224
THOC7,0.204857189102526
TXN,0.1240326185394504
CDK11B,0.9243840799422632
CISD2,0.2308342061012172
TSR2,-0.3738249303601119
DLC1,-0.4577608150782688
GKAP1,0.811076446809439
OAZ1,-0.2827369012881707
CALM3,-0.2893498437229978
SEC31A,0.2439208927805591
GID4,-0.7939765296925687
GMFG,0.3299111302523455
HDHD2,0.3324519301350949
IFT88,-0.5181230322301442
NSUN4,0.3492369714255805
RSU1,0.213312334519013
EIF3I,0.1149763637191557
TRPC4AP,-0.3077818288009438
ZNF445,-0.6653328319697737
AGPAT1,0.4262733213793889
MGARP,-0.3601879940639071
OIT3,0.6684533640601129
RNASET2,-0.5356900944604162
WEE2,0.7023834679549453
SLC27A3,0.4269922917198883
IFT74,0.4387120774695149
CBWD5,0.2309296069367214
IDS,0.6695758116000735
RPAIN,0.1611735814275239
SNN,-0.7921869011792916
UGP2,0.2331796387991159
HLA-DPA1,0.3702059996960328
PSENEN,0.1773545552999927
FIGNL1,0.5068347511354045
LRR1,0.4390094136329474
ATP1A1,0.2275481455490337
AURKA,0.3778456545869323
USP20,0.9246013956445724
PTGDS,0.6045918589958112
GTF2F2,-0.3375754109446275
ZMYM4,0.3910507006269889
PMAIP1,-0.6807992583837371
COQ3,0.3895354293217401
CTR9,0.4127036682302025
KTN1,0.2941854141683473
MPHOSPH10,0.3366510154737449
PAX8,0.8326907480359463
PLEKHA3,-0.4261384262573797
PRELP,0.9045484537573848
RALY,-0.4401334453848456
BTBD3,0.3204423754267144
CYBA,-0.3483745218405935
BNIP3,0.3681041580175595
MSRB1,-0.3588869977190267
LUC7L,-0.8035311746689785
MLLT10,-0.6617318102001314
DIP2A,-0.8010355183304799
RBM6,-0.6941629884921382
CPSF3,0.209773727847115
EXOSC10,0.3253054481520285
CDC42BPA,0.6240055430791325
TCN2,0.5588866330934777
GMPS,-0.3398575372785503
NFX1,0.420526715473058
USP45,0.6933657297004033
IFT46,0.2398532399373719
ARMCX6,0.2772814615499717
TMEM251,0.4399791795000193
NUP133,0.3973371922801358
PLAAT3,0.1720957233927705
FILIP1L,0.5666653108497501
GPR137B,-0.894517527523179
PSMD5,0.4537495300942469
RSPRY1,-0.2650966332388662
LSM3,0.1449149045499876
PEA15,0.3084038880224314
WDR61,0.1465824904255231
TGOLN2,0.4090318243802107
IMPACT,0.4182174876962133
SDK2,0.4493442141944012
NLE1,0.724528264602811
NUBP1,-0.4297413601717944
SH3PXD2A,-0.5672422130830144
ATG13,0.2977500232334424
HERPUD1,-0.4204748968024754
DERL1,0.3470393043769906
NDUFS6,-0.2800494289907406
SYF2,-0.2415062297301161
TGIF1,0.2639996994896781
C1QB,-0.4262044007714053
APPBP2,-0.2812575020225479
BID,0.468076678450717
LTN1,0.4684798251918279
PPP1R9A,-0.4297622574651205
RNFT2,-0.6231623530301319
PXN,-0.6423291308880403
SLC25A3,-0.2199508741067981
TADA2B,-0.6053908941345879
RCOR1,0.507638745990858
SDAD1,-0.2909457220036644
RPL10A,0.0846888445358659
RMDN3,-0.6353334231543916
SELENOW,0.1508688294925391
GOLGA2,0.6719514259152215
PHF20,0.2908199163847725
ADAMTS4,-0.9976834600884906
BNC2,-0.3255738509685267
C3,-0.8866332645035023
EEF2K,-0.7198696855154323
FRA10AC1,-0.4324851289140782
ITGAE,-0.2617021200957997
ZNF7,-0.3828297931472227
BUB1,0.4021450477557207
STX17,-0.325180323158487
UBR2,-0.394449615258917
ZNF559,-0.5140606506869595
CLU,0.2128027423952321
ENO2,0.6516360130598546
BTN2A1,-0.5862748929831966
MCM7,0.1788391946726031
ALG8,0.2197656694012828
GYPE,0.5542196138333731
MAFIP,1.0556289869776545
ZFAND5,0.2003682075499341
DNAJC15,0.1709888187342331
SFRP1,0.2374386306331888
TEX264,-0.4085139685404902
UBL7,-0.3655226949761662
RPL18,-0.2193624993160208
LRIG2,-0.4881001805928348
FAM133B,-0.6540480334584077
MORN2,0.261404717158664
UTP6,0.3091587820747133
EIF4ENIF1,-0.5837505477524735
C12orf76,-0.7471946609401303
COMMD2,0.2629738674727458
JAG1,-0.4702387294621268
NARS2,0.4997271789240475
PAIP1,-0.3340358348706105
PLCD1,-0.3734935094215784
PRPF38B,0.387813300479269
SLC39A13,-0.695339134235984
SRSF11,-0.2500012122685202
STEAP2,-0.4869230316883902
TM2D1,0.2503020819577303
PTPA,-0.37389418408284
INO80C,0.3433045673813085
PNKD,-0.1992589922325041
SELENON,0.9856237710319858
SQLE,-0.2757886922428145
ZBED8,-0.8631300702230292
ZFAND2B,-0.6210657239813935
TMEM147,-0.2324594563488088
SPECC1,-0.6056050335895488
COL4A5,-0.7238509682403448
TMEM126A,0.2144779955561116
TMEM45A,0.2250050361605589
FKBPL,0.4587282229656595
ARL4D,0.5900099368881778
H2BC14,-0.8949932568053762
HSF1,0.7465528824317026
PCLAF,0.1732619744132008
BRICD5,-0.3878330531576895
PCYOX1L,-0.7171144352857112
PITRM1,0.4160918726595622
PPP4R2,-0.3287375929506785
RPS15A,-0.1595687316604334
LINC00662,-0.7310657567621357
MAPRE1,0.2259969147596413
SMOX,0.7555796146632439
ZNF10,0.5747523544777758
CHST3,0.357330268702199
ANKH,0.4123950750725604
C3orf14,0.2702798764851356
PCNT,-0.7821105337021967
PRKAG1,0.1826346780693078
IVD,-0.4076640389458589
IRGQ,-0.3694151574390173
PPP2R5C,-0.2458410627277109
LTBP1,0.3896152115519846
PAICS,-0.1741201833505373
SOCS7,-0.5362849991082965
TNFRSF1B,0.8016728812214129
TOX4,-0.2650112622632458
ANK2,-0.8299680249867043
PTS,0.1781640504100405
LIG3,0.5924851202523072
THNSL1,0.4783158329735504
REL,-0.4870062261111853
DCAF17,-0.8389838475346131
MYOM2,0.5974249972993576
TRIM37,-0.4600519906455753
MBNL2,-0.2726927409499406
SCD5,-0.316426990951646
ADIPOR2,0.3838541727900096
RANBP1,-0.309307063588285
PIEZO2,0.8884666631861583
PPARG,-0.8097066932966678
SMIM1,0.3251932622721934
ABCC1,-0.7786946784097426
CDC25B,-0.7596781681647036
LSM2,0.1468179429008509
MIOS,0.6298034864656441
NARS1,0.2056183306593106
CERS1,0.6604381553952553
CNTN4,0.7164102565402685
COPS9,-0.2419134600269308
ATP10D,-0.6036332310209389
DUSP19,-0.71824430376718
DLGAP1-AS1,0.5742932787445932
EEF1A1,-0.1722308386849506
EMC9,-0.5325173241941838
ENG,0.6357902223705437
FADS2,-0.4346414345639464
RUSC1,-0.7209608771078795
SCCPDH,-0.3177417876128373
TDP1,0.4171254565979887
TSPAN31,-0.4193324790736566
UQCC1,0.3652048151217866
ZFC3H1,-0.7530338356124302
ZNF420,0.4628369867050103
FAF2,0.2850685944546252
NUDC,-0.3502926469348826
ZNF691,0.3128277210525761
ETV3,-0.4229693439867003
PDXP,0.4493315216071304
CARS2,0.8201973228484705
HBG2,0.2211708671905226
RNF141,-0.2520523187130105
SLC50A1,-0.2391981675024672
GSTA3,0.2662308292713162
AMHR2,0.1861859645253122
KCTD20,0.3876168760928158
ACP2,-0.4792605477413966
CENPC,-0.3944030731073005
C2orf42,0.6203909184962269
PDE4D,-0.686534017980438
GSTM5,0.3540224808397527
SOD2,-0.3239827425606491
JAK2,-0.9038962785919992
WDR25,-0.8365511325292518
ATP5IF1,-0.3357199621942736
BBS10,0.6481384835531983
CYB5B,0.2176349578491817
DDX10,0.3126691066047811
MGP,0.2820750882991945
NOL8,0.4413327330064685
OBI1,0.2808020447573742
SEC61G,0.1102787248870428
WRN,-0.5374371805801372
TRO,0.4495442686044503
QTRT1,-0.5362668418421077
HDAC2,0.2490904066671392
RN7SK,-0.4877522903001062
C2orf74,0.2621284576955922
CEP85,0.455053726345412
HPGD,-0.4108939049000883
LINC02550,-0.7265169264473259
PEBP1,-0.3603246492099888
SNX13,0.4473680364941165
TUBB6,0.3938601461940771
MYC,0.535643353948367
AMT,0.7528480584139745
API5,0.3051598913592257
NAA16,-0.6135650151485676
UQCRC1,0.1470562939613993
ATF6B,0.7332155058347711
GABPB1,-0.4620737856361757
UTP4,0.2886159607897015
AZI2,0.3747187582108216
CDKN1A,0.4512696168774679
EARS2,0.6263646985622097
NMT2,-0.3879076144327371
TAPT1,0.6998414107475118
TNRC6C,-0.637680143953246
CLTA,-0.2822709170037859
DCAF11,0.4114307177884657
KLHL5,0.5639921031735233
CCP110,0.7320376735801278
ATG7,0.4603119154482243
SDF2L1,-0.325968895084365
ZNF141,-0.4042439883948541
LSM6,0.1633890731785992
EEF1D,-0.1799871555284222
TLR5,-0.8078943609741355
KIAA1210,-0.4168073225454481
BGN,0.5243463130841121
FOCAD,0.5555920099710179
HLA-DRA,-0.2674790343158308
KIAA1671,-0.703923689359172
SLC35A5,0.2635877672013027
TRIM44,0.3116840829372927
ST6GAL1,-0.5126490230118611
GPR180,0.7872601732285195
ODR4,0.4570260868505996
TIMM17B,-0.276424871477278
ZNF667-AS1,-0.3106890836958295
SPAG7,-0.2192350377023379
AAMP,0.3584361166903141
FSTL1,0.2683927441438065
GTF2E1,-0.340175798381067
USP5,0.6572584533578676
MACROH2A1,-0.2545991201317935
ZFYVE21,-0.6970045429921785
AAR2,0.2888051513651657
ETNK1,0.2436019110999768
MAP4,0.3692566621369138
RPL9,-0.1909535981361895
AKR7A2,-0.613897568539473
RPS2,-0.1843453348842685
FXN,-0.5290714366687637
NUBP2,-0.3960160352332135
RTN4,0.2725284243261008
CLTB,0.5831423950804568
REEP1,-0.2873050102929823
PMF1,-0.3501002243571904
LHPP,0.6400115891695656
MPDZ,0.4155397964620094
POLR3D,0.4226292056432438
TPCN1,-0.8252780603611278
HMGB2,0.2310082483409464
LOC101927752,-0.5150555098879497
VBP1,0.1848367325730518
ZBTB20,-0.2305565309406222
LMAN2L,0.3131314684818245
ZNF548,0.3758203945083847
ANXA6,0.1527948383841772
ARL2BP,0.1815997307583766
FAAP24,0.5757479416664374
