GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
A2M	0.313090667147593	1.24236635668675	2.95551971101188	3.26861037815947	0.273238767337106	0.675179896109371	FALSE	NS
A2ML1	0.0362315961638784	1.02543183748333	-0.531775128360706	-0.495543532196828	0.824965902600624	0.961568091979402	FALSE	NS
AAAS	0.185750773619642	1.13740872290273	4.1082895764328	4.29404035005245	0.449029298713801	0.797039274145297	FALSE	NS
AACS	0.139583696810486	1.10158719668876	1.38727267338008	1.52685637019057	0.516116617096743	0.834788718656396	FALSE	NS
AAGAB	-0.0934402703365618	0.937285019530459	3.18761461584336	3.0941743455068	0.613381782830461	0.881538380982348	FALSE	NS
AAK1	-0.422319980627528	0.746223665607551	0.864559978190143	0.442239997562615	0.0338562607002389	0.248059385762074	FALSE	NS
AAMDC	0.133100710863194	1.0966481401271	5.11762976132574	5.25073047218894	0.391955112531998	0.767300002519967	FALSE	NS
AAMP	0.560106839103951	1.47437839867042	2.31912316412362	2.87923000322757	0.0960248458551942	0.425994237201036	FALSE	NS
AAR2	0.112434459414644	1.08105090536313	3.3964291491586	3.50886360857324	0.559306546330146	0.856996424951197	FALSE	NS
AARD	0.0751526764087163	1.053472516126	0.433548259612632	0.508700936021348	0.706480590275294	0.917876827021908	FALSE	NS
AARS1	0.172536313777294	1.12703812072242	3.55386896921667	3.72640528299396	0.448744913497073	0.797020357277875	FALSE	NS
AARS2	-0.0499994530889867	0.965936695101551	-0.543076047396947	-0.593075500485934	0.739556948661185	0.931612073442912	FALSE	NS
AASDH	0.172317495141627	1.12686719184609	1.2609553309042	1.43327282604583	0.445738409135729	0.796096102198662	FALSE	NS
AASDHPPT	-0.156571773030544	0.897154417390929	4.04501573563837	3.88844396260783	0.345003992056745	0.732962001124599	FALSE	NS
AASS	0.0928704573233533	1.06649001411047	0.828458897536227	0.92132935485958	0.649436711000348	0.898292394295012	FALSE	NS
AATF	0.246800272357246	1.18657251641184	1.50669097542047	1.75349124777772	0.376822993321074	0.758358174134263	FALSE	NS
ABAT	-0.223333105909397	0.856584154000882	1.7516247477571	1.5282916418477	0.341111587480219	0.730859226943876	FALSE	NS
ABCA1	-2.02208052428982	0.24620286848186	5.37748774072857	3.35540721643875	2.1104123945134e-05	0.00327517998054852	FALSE	NS
ABCA11P	0.00580638732164734	1.0040327909061	-0.373571732284036	-0.367765344962389	0.958113050232563	0.989448562949753	FALSE	NS
ABCA5	0.00266616054432589	1.00184975034563	2.69668208363173	2.69934824417605	0.987750571634838	0.99747078546171	FALSE	NS
ABCA8	0.0286712442947193	1.02007218270082	0.37752366634772	0.406194910642439	0.912458393285925	0.978969950312831	FALSE	NS
ABCB6	0.077118892632305	1.05490924865515	1.34878191541892	1.42590080805122	0.752432325839805	0.935897500277933	FALSE	NS
ABCB7	0.025961352043919	1.01815792424991	3.26450714737447	3.29046849941838	0.894787571171116	0.975541861125638	FALSE	NS
ABCB8	0.272280039478197	1.20771499657244	-0.264370251493514	0.00790978798468216	0.240491177972993	0.638210030068627	FALSE	NS
ABCC1	-0.480047781586533	0.71695387833741	1.0536012836375	0.573553502050971	0.136917721115307	0.500060403107075	FALSE	NS
ABCC4	-0.151246388662343	0.90047218082842	0.934233168942462	0.78298678028012	0.332171777893882	0.721779181146592	FALSE	NS
ABCC5	0.0215854866168135	1.01507440902345	1.93756559452822	1.95915108114503	0.936082704835795	0.983700182080206	FALSE	NS
ABCD3	-0.222618667374418	0.857008448993627	2.48734672739929	2.26472806002487	0.358108368336904	0.742749184582733	FALSE	NS
ABCD4	0.0661417364349924	1.04691313007609	0.963426390984369	1.02956812741936	0.726842956328567	0.928261541469901	FALSE	NS
ABCE1	-0.212425787048268	0.863084796097289	3.92798231077563	3.71555652372736	0.33765166190736	0.727625937639206	FALSE	NS
ABCF1	0.140400713959637	1.10221121666451	2.07058256414361	2.21098327810325	0.279596494810853	0.682272884622815	FALSE	NS
ABCF2	0.400131765611539	1.31962843084259	3.31687142401039	3.71700318962193	0.208166141017584	0.59914878787514	FALSE	NS
ABCF3	0.320971256093182	1.24917123722005	3.07223407811389	3.39320533420708	0.295880994151361	0.698446043331633	FALSE	NS
