GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
A2M	0.0994520153836325	1.07136644384835	2.09863499500291	2.19808701038655	0.616995615761411	0.929861751488185	FALSE	NS
A2ML1	-0.404264526690856	0.755621403790387	-0.149134488075202	-0.553399014766057	0.0638586338867881	0.646231113595163	FALSE	NS
AAAS	0.139765907687047	1.10172633478725	3.915330404865	4.05509631255205	0.402843929791416	0.857162490691473	FALSE	NS
AACS	-0.143517328903233	0.905309294409718	1.52700512874656	1.38348779984333	0.584872323890667	0.921120176427331	FALSE	NS
AAGAB	0.106914009502262	1.07692218533359	3.05090076618547	3.15781477568773	0.652727458766558	0.937544030608147	FALSE	NS
AAK1	0.0386976327133027	1.02718613397832	0.239568439181963	0.278266071895266	0.677829885872022	0.943828819143589	FALSE	NS
AAMDC	-0.0374830282846501	0.974353353326431	5.58632763099217	5.54884460270752	0.622238950086912	0.931148718680105	FALSE	NS
AAMP	-0.0862392942132668	0.94197501921504	1.77981849519148	1.69357920097822	0.750237799150272	0.962441856508282	FALSE	NS
AAR2	0.143205023038313	1.1043557772716	1.90682779891469	2.050032821953	0.42285288927909	0.867617957891582	FALSE	NS
AARD	-0.0190863074115836	0.986857506613978	0.275807969855808	0.256721662444225	0.935808287174806	0.993040653007134	FALSE	NS
AARS1	0.231976067161794	1.1744424882499	3.17354476588303	3.40552083304482	0.248677555334008	0.793907829106352	FALSE	NS
AARS2	0.233213416020799	1.17545019839444	-0.920788952770009	-0.68757553674921	0.0104342043179823	0.57395660875818	FALSE	NS
AASDH	-0.155348315509698	0.897915559444426	1.45240518738851	1.29705687187881	0.463167457983116	0.877546513391788	FALSE	NS
AASDHPPT	-0.214755925414298	0.861691928086283	4.13698072683848	3.92222480142418	0.269956659265225	0.804308016168533	FALSE	NS
AASS	0.192771816924025	1.14295754585897	0.413223239915024	0.605995056839049	0.487162289222698	0.884874009205949	FALSE	NS
AATF	-0.0695919271921006	0.952907494116337	1.57315133411259	1.50355940692049	0.727060369128875	0.954181705891728	FALSE	NS
