GeneID	log2FC	FC	Control_Mean	Treat_Mean	PValue	AdjPValue	Significant	Direction
A2M	0.395301669350409	1.31521774514151	2.09863499500291	2.49393666435332	0.0844330846833196	0.72669406546105	FALSE	NS
A2ML1	-0.403334958886339	0.756108428176165	-0.149134488075202	-0.552469446961541	0.14782554023966	0.764758922357174	FALSE	NS
AAAS	0.0883368843885637	1.06314390060136	3.915330404865	4.00366728925356	0.55127507717461	0.909523107363316	FALSE	NS
AACS	-0.139545443193333	0.907805136755738	1.52700512874656	1.38745968555323	0.610451810625357	0.9300239412372	FALSE	NS
AAGAB	0.248811203127423	1.18822759864191	3.05090076618547	3.29971196931289	0.470497774672017	0.888514924922216	FALSE	NS
AAK1	0.0222409915080175	1.01553572441373	0.239568439181963	0.261809430689981	0.852722674789316	0.978088145769978	FALSE	NS
AAMDC	-0.0261587015129416	0.982031562406395	5.58632763099217	5.56016892947922	0.769735529098666	0.961856118891232	FALSE	NS
AAMP	0.0178902172891537	1.01247775934024	1.77981849519148	1.79770871248064	0.938820004094914	0.989181039863859	FALSE	NS
AAR2	0.0507535471261353	1.03580580369299	1.90682779891469	1.95758134604083	0.648303286243037	0.93760036944951	FALSE	NS
AARD	0.0447101389712446	1.03147591809941	0.275807969855808	0.320518108827053	0.894918808911592	0.984521116331746	FALSE	NS
AARS1	0.0476137788582141	1.03355400843328	3.17354476588303	3.22115854474124	0.820150901430587	0.972485525190065	FALSE	NS
AARS2	0.121084135738192	1.08755181334125	-0.920788952770009	-0.799704817031817	0.21964294030722	0.793891179308841	FALSE	NS
AASDH	-0.214503482907796	0.861842719969929	1.45240518738851	1.23790170448071	0.370515275344128	0.857931469873076	FALSE	NS
AASDHPPT	-0.0249784943056319	0.982835249179202	4.13698072683848	4.11200223253285	0.896855308208593	0.984521116331746	FALSE	NS
AASS	0.199742837968813	1.14849361645732	0.413223239915024	0.612966077883837	0.343498372049312	0.851099144882238	FALSE	NS
AATF	-0.138780904563654	0.908286344502561	1.57315133411259	1.43437042954894	0.547095972976017	0.907971996507785	FALSE	NS
ABAT	-0.216643885816546	0.860565025873623	1.71757524584397	1.50093136002742	0.159686598778768	0.770784049331186	FALSE	NS
ABCA1	0.176495181052955	1.13013504804693	5.01904535443609	5.19554053548904	0.42779254060061	0.880342607849777	FALSE	NS
ABCA11P	-0.218685052449734	0.859348334515405	-0.00998473775878885	-0.228669790208523	0.250233358783989	0.812505191652016	FALSE	NS
ABCA5	0.180149123185696	1.13300099111557	2.43683014673955	2.61697926992525	0.215375054918319	0.793891179308841	FALSE	NS
ABCA8	-0.206409843945012	0.866691316984874	0.211814811917351	0.00540496797233877	0.281170820876979	0.82563933216907	FALSE	NS
ABCB6	-0.196974397608789	0.872378187053231	1.22978273505299	1.0328083374442	0.27323152685859	0.824824424577894	FALSE	NS
ABCB7	-0.00684623351439484	0.99526579438827	3.55141288689894	3.54456665338455	0.96370483616018	0.994894954703029	FALSE	NS
ABCB8	0.418828588026906	1.33684165083144	-0.563612624343075	-0.144784036316169	0.036830362275482	0.681805853032949	FALSE	NS
ABCC1	0.282064575826373	1.21593370782899	0.415673706273907	0.69773828210028	0.217591023380746	0.793891179308841	FALSE	NS
ABCC4	-0.191669165241795	0.875592094983867	0.835893072048824	0.644223906807029	0.325367508769138	0.843470252662629	FALSE	NS
ABCC5	0.171145189136356	1.12595189335188	1.92820812516551	2.09935331430187	0.516501787616111	0.899825556974234	FALSE	NS
ABCD3	0.00684002895862168	1.00475240380741	2.33051545230918	2.3373554812678	0.963065423877394	0.9947688198187	FALSE	NS
ABCD4	-0.114522873720011	0.923687741062792	1.12958635890715	1.01506348518714	0.481586358926986	0.890611866411342	FALSE	NS
ABCE1	0.0787125969822942	1.05607522091347	3.82720402935386	3.90591662633615	0.726762904732541	0.950411567945124	FALSE	NS
ABCF1	-0.230996097766007	0.852046399706014	1.5199770039006	1.28898090613459	0.425474142258504	0.880054102706333	FALSE	NS
ABCF2	0.137394062811556	1.09991654337117	2.8932345542647	3.03062861707625	0.560435251740603	0.912834303275831	FALSE	NS
ABCF3	0.00349501415453934	1.00242549597481	1.59853430881268	1.60202932296722	0.981745431370552	0.997054309202517	FALSE	NS
ABCG1	-0.229348124421585	0.853020238245911	1.01570793962509	0.786359815203506	0.201943237457128	0.783775999040758	FALSE	NS
ABCG2	0.150769295756475	1.11016129132553	1.23343804464682	1.3842073404033	0.177701516368786	0.77638993920391	FALSE	NS
ABHD10	-0.12951571462671	0.914138257613818	2.94137737420312	2.81186165957641	0.577130715944798	0.919047846226064	FALSE	NS
ABHD11	0.0671050369856782	1.04761239688626	-0.101781560364493	-0.0346765233788145	0.720978830753762	0.949922939453267	FALSE	NS
ABHD12	-0.105857992537644	0.929252137962848	0.240362180920704	0.13450418838306	0.387333854294062	0.865047622202468	FALSE	NS
ABHD13	-0.13093130047954	0.913241736524264	1.03777342919377	0.90684212871423	0.468868394958731	0.888407112446651	FALSE	NS
ABHD14A	-0.362167086281454	0.777995067539317	1.14063175558905	0.778464669307596	0.125886716609893	0.749925329393563	FALSE	NS
ABHD14B	0.287329577013543	1.22037926843344	0.0183526700953003	0.305682247108844	0.0969968932526624	0.729429286599045	FALSE	NS
ABHD16A	-0.198312659582665	0.871569333339355	1.49884118883946	1.3005285292568	0.546494241221835	0.907971996507785	FALSE	NS
ABHD17B	0.0177387629384723	1.01237147484593	0.484141524104218	0.50188028704269	0.948849659226456	0.991374020917442	FALSE	NS
