Ensembl_ID,Entrez_ID,Gene_Symbol,logFC
ENSG00000167306,4645,MYO5B,1.277952999999999
ENSG00000166147,2200,FBN1,1.347540333333333
ENSG00000181315,79692,ZNF322,-1.377947666666667
ENSG00000165105,158158,RASEF,2.085905999999999
ENSG00000131470,29893,PSMC3IP,1.258621333333331
ENSG00000166510,80323,CCDC68,1.261007666666669
ENSG00000165169,6990,DYNLT3,1.275571666666668
ENSG00000142871,3491,CCN1,1.369734000000003
ENSG00000110108,79073,TMEM109,-1.279054666666667
ENSG00000163393,55356,SLC22A15,1.331692333333333
ENSG00000148671,10974,ADIRF,-2.851065333333334
ENSG00000224531,221710,SMIM13,-1.072271666666669
ENSG00000231806,101928099,PCAT7,1.139837666666667
ENSG00000161011,8878,SQSTM1,1.154834666666667
ENSG00000125629,51141,INSIG2,1.595668000000003
ENSG00000164674,94120,SYTL3,1.177568000000002
ENSG00000119616,51077,FCF1,1.551328333333333
ENSG00000133935,11161,ERG28,1.125983333333332
ENSG00000249867,105376603,LINC02742,1.327818999999998
ENSG00000290840,100132596,XGY2,1.123464666666668
ENSG00000155254,83742,MARVELD1,-1.115286
ENSG00000198682,9060,PAPSS2,1.292211333333335
ENSG00000169891,9185,REPS2,1.279178666666665
ENSG00000292169,29777,ABT1,-1.346307666666666
ENSG00000008086,6792,CDKL5,1.186319666666665
ENSG00000165181,158401,SHOC1,2.734236999999998
ENSG00000110315,50862,RNF141,1.301635333333331
,,BVES-AS1,1.139613666666667
,644762,MFFP2,1.230923333333333
ENSG00000113594,3977,LIFR,1.190203333333331
,100158262,SCARNA9L,1.655279333333332
ENSG00000140463,585,BBS4,1.260765666666665
ENSG00000186017,84924,ZNF566,1.613184666666665
ENSG00000196159,79633,FAT4,1.333806333333333
ENSG00000119684,27030,MLH3,1.399544666666666
ENSG00000151702,2313,FLI1,-1.394066666666669
ENSG00000178075,54762,GRAMD1C,1.25492633333333
ENSG00000124570,5269,SERPINB6,-1.332678
ENSG00000119682,9870,AREL1,1.781863999999997
ENSG00000189184,54510,PCDH18,-1.168887666666667
ENSG00000242265,23089,PEG10,-1.594707000000001
ENSG00000124343,7499,XG,1.119664999999995
ENSG00000232677,100506930,LINC00665,-1.359179333333333
ENSG00000073282,8626,TP63,-2.445927000000001
ENSG00000077092,5915,RARB,1.904048666666667
ENSG00000188938,158293,FAM120AOS,1.530697000000001
ENSG00000221763,100302125,MIR1289-1,1.161594333333333
ENSG00000139687,5925,RB1,-1.084738333333332
ENSG00000125257,10257,ABCC4,-1.261795666666665
ENSG00000138675,2250,FGF5,1.393851666666667
ENSG00000253250,100127983,C8orf88,2.111346333333334
ENSG00000287151,29798,C2orf27A,1.396263666666666
ENSG00000123892,23682,RAB38,-1.784745333333333
ENSG00000282307,5176,SERPINF1,-1.633059000000001
ENSG00000159231,874,CBR3,-1.036950666666667
ENSG00000165898,122961,ISCA2,1.332712000000003
ENSG00000108342,1440,CSF3,-1.317730999999998
ENSG00000152766,118932,ANKRD22,-2.194791333333333
,649446,DLGAP1-AS1,1.418228333333334
ENSG00000204758,100268168,RPL26L1-AS1,2.614118666666668
ENSG00000106211,3315,HSPB1,1.207725
ENSG00000176903,9240,PNMA1,1.128344333333333
ENSG00000101751,11201,POLI,1.146340666666666
ENSG00000196756,388796,SNHG17,-1.160914333333332
ENSG00000121741,7750,ZMYM2,-1.261400333333334
ENSG00000134899,2073,ERCC5,-1.272471666666668
ENSG00000230844,401588,ZNF674-AS1,1.260729666666667
ENSG00000138378,6775,STAT4,1.904379333333335
ENSG00000121236,117854,TRIM6,1.334340000000001
ENSG00000064393,28996,HIPK2,2.042597666666669
ENSG00000223784,100507127,LINC00707,1.754285
ENSG00000114771,13,AADAC,2.005820999999997
ENSG00000223478,100506100,ZDHHC12-DT,1.375738333333332
ENSG00000145147,9353,SLIT2,1.721246
ENSG00000276966,8367,H4C5,-1.255442000000002
ENSG00000178966,80010,RMI1,1.166145333333334
ENSG00000136100,51028,VPS36,-1.078777000000001
ENSG00000138646,51191,HERC5,-1.414020333333333
ENSG00000105220,2821,GPI,-1.337586333333334
ENSG00000139112,23710,GABARAPL1,1.262628666666665
ENSG00000109680,55296,TBC1D19,1.194037666666667
ENSG00000181773,2827,GPR3,1.237970333333333
ENSG00000165113,80318,GKAP1,1.458908
ENSG00000140945,1012,CDH13,-2.050464999999999
ENSG00000268658,400680,LINC00664,1.60196
ENSG00000125730,718,C3,-1.689248000000001
ENSG00000144802,64332,NFKBIZ,1.143212333333333
ENSG00000135018,29979,UBQLN1,1.058173666666665
ENSG00000158691,9753,ZSCAN12,-1.347019666666668
ENSG00000150459,10284,SAP18,-1.226527333333335
ENSG00000110492,4192,MDK,1.324426333333333
ENSG00000166974,10982,MAPRE2,1.507582333333331
ENSG00000064115,51768,TM7SF3,-1.557195999999999
ENSG00000120868,317,APAF1,-1.298775333333335
ENSG00000115602,9173,IL1RL1,1.789964666666666
ENSG00000083799,1540,CYLD,1.196613666666664
ENSG00000124789,9972,NUP153,-1.434516666666664
ENSG00000275932,11072,DUSP14,1.405807999999999
ENSG00000205189,65986,ZBTB10,1.898289333333332
ENSG00000156711,5603,MAPK13,-1.431992333333334
ENSG00000101347,25939,SAMHD1,-1.155948000000001
ENSG00000250548,101927780,LINC01303,1.295508333333332
ENSG00000109618,51091,SEPSECS,1.112683666666664
ENSG00000184867,9823,ARMCX2,1.375314
ENSG00000105792,79846,CFAP69,1.356047666666665
ENSG00000124882,2069,EREG,-2.408374666666666
ENSG00000135040,60560,NAA35,1.00327466666667
ENSG00000116711,5321,PLA2G4A,-2.251001
ENSG00000171246,4884,NPTX1,-1.272981333333333
ENSG00000120696,84078,KBTBD7,-1.163853666666665
ENSG00000204197,3833,KIFC1,-1.037785000000002
ENSG00000185697,4603,MYBL1,1.175161999999999
ENSG00000283946,1140,CHRNB1,-2.167551000000001
ENSG00000203778,619208,FAM229B,1.404991666666666
ENSG00000196189,64218,SEMA4A,-1.117197
ENSG00000083635,26747,NUFIP1,-1.034423000000001
ENSG00000111731,9847,C2CD5,-1.171867666666669
ENSG00000276219,163223,ZNF676,1.901728333333333
ENSG00000157625,257397,TAB3,1.178360999999997
ENSG00000158089,79623,GALNT14,-1.173585999999998
ENSG00000110090,1374,CPT1A,-1.119047000000002
ENSG00000119688,5826,ABCD4,1.139412999999999
ENSG00000241544,105374177,LINC02029,1.384648666666666
ENSG00000172765,23023,TMCC1,1.129122999999999
ENSG00000071073,11320,MGAT4A,1.087222666666666
ENSG00000164949,2669,GEM,1.436982333333333
ENSG00000087074,23645,PPP1R15A,1.054127666666666
ENSG00000128578,57464,STRIP2,1.330486000000001
ENSG00000102738,10240,MRPS31,-1.114458666666668
ENSG00000254004,339324,ZNF260,1.758587666666665
ENSG00000182903,170960,ZNF721,1.118993666666664
ENSG00000244274,55861,DBNDD2,-1.339952666666663
ENSG00000121390,55269,PSPC1,-1.261017666666667
ENSG00000212283,692205,SNORD89,1.11496
ENSG00000124786,51000,SLC35B3,-1.273344999999999
ENSG00000120690,1997,ELF1,-1.321978000000001
ENSG00000125691,9349,RPL23,1.023959333333335
ENSG00000127870,6049,RNF6,-1.554692666666666
,677769,SCARNA17,1.242512666666667
,105369617,LOC105369617,1.159497333333333
ENSG00000283903,2256,FGF11,-1.657786999999998
ENSG00000137393,255488,RNF144B,-1.438772666666666
ENSG00000075275,9620,CELSR1,-1.247503666666667
ENSG00000006757,8228,PNPLA4,1.475917
ENSG00000277258,7703,PCGF2,1.084198000000001
ENSG00000112343,10475,TRIM38,-1.553815666666666
ENSG00000105538,54922,RASIP1,-1.521874999999999
ENSG00000027001,4285,MIPEP,-1.791110333333335
ENSG00000153208,10461,MERTK,1.584700000000002
ENSG00000153071,1601,DAB2,1.701278000000001
ENSG00000141480,409,ARRB2,-1.128126666666666
ENSG00000243570,629,CFB,1.674582999999997
ENSG00000108799,2145,EZH1,1.112004
ENSG00000113742,80315,CPEB4,1.508625666666668
ENSG00000112984,10112,KIF20A,-1.30403866666667
ENSG00000172057,94103,ORMDL3,1.300368999999998
,90246,LOC90246,1.51461
ENSG00000224675,100144595,GALNT13-AS1,1.096597666666666
ENSG00000142065,57677,ZFP14,1.311459666666667
ENSG00000233184,102606465,DPH5-DT,1.359272333333335
ENSG00000166949,4088,SMAD3,1.128364
ENSG00000196967,199704,ZNF585A,1.315971999999999
ENSG00000234684,100507495,SDCBP2-AS1,1.153255333333332
ENSG00000083544,81550,TDRD3,-1.299005000000002
ENSG00000124532,57380,MRS2,-1.240779999999998
ENSG00000207606,693139,MIR554,1.165233333333331
,153571,IRX2-DT,-1.304034
ENSG00000154764,7476,WNT7A,-1.025482000000001
ENSG00000185650,677,ZFP36L1,1.127729000000002
ENSG00000064199,53340,SPA17,1.102331000000001
ENSG00000160190,54020,SLC37A1,-1.100966666666667
ENSG00000181804,285195,SLC9A9,1.485640333333332
ENSG00000145386,890,CCNA2,-1.243930666666667
ENSG00000168958,56947,MFF,1.003763333333334
,100302640,LINC00882,1.455996000000002
ENSG00000207713,406985,MIR200C,-1.081822333333333
ENSG00000019549,6591,SNAI2,1.093209333333334
ENSG00000272695,100506394,GAS6-DT,-2.253347000000001
ENSG00000265808,9554,SEC22B,1.440325666666663
ENSG00000112186,10486,CAP2,-1.114153333333332
ENSG00000235927,374987,NEXN-AS1,1.82791
ENSG00000171757,151827,LRRC34,-1.399310666666667
ENSG00000232077,101929184,LINC01031,1.260442333333333
ENSG00000113368,4001,LMNB1,-1.085015333333336
ENSG00000110841,8496,PPFIBP1,-1.140924666666669
ENSG00000109321,374,AREG,-1.195858000000003
ENSG00000146425,6993,DYNLT1,1.087327999999999
ENSG00000101413,58490,RPRD1B,-1.229446666666671
ENSG00000281818,54682,MANSC1,-1.636781666666667
ENSG00000196776,961,CD47,1.659299666666666
ENSG00000187566,378884,NHLRC1,-1.368629666666668
ENSG00000108306,84961,FBXL20,1.638053333333334
ENSG00000141510,7157,TP53,-1.220213666666667
ENSG00000273611,9326,ZNHIT3,1.297787000000001
ENSG00000128591,2318,FLNC,1.377755666666666
ENSG00000197594,5167,ENPP1,1.155142999999999
,403340,MGC70870,1.412135666666665
ENSG00000005810,23077,MYCBP2,-1.178348999999998
ENSG00000172927,26579,MYEOV,1.847042333333333
ENSG00000113916,604,BCL6,1.346518666666665
ENSG00000213693,729799,SEC14L1P1,1.191313333333333
ENSG00000197409,8351,H3C4,-1.381095333333333
ENSG00000170561,153572,IRX2,-1.109894000000001
ENSG00000136143,8803,SUCLA2,-1.331672666666667
ENSG00000170846,93622,MRFAP1L2,1.008704666666664
ENSG00000101307,10326,SIRPB1,-1.069322333333333
ENSG00000005243,51226,COPZ2,1.459111000000001
ENSG00000167920,147184,KRT10-AS1,1.787945999999999
ENSG00000127080,64768,IPPK,1.273153000000001
ENSG00000173482,5797,PTPRM,1.372857999999997
ENSG00000162604,83941,TM2D1,1.048107666666668
ENSG00000078081,27074,LAMP3,-1.772844000000002
ENSG00000143412,8416,ANXA9,-2.252429999999999
ENSG00000171475,147179,WIPF2,1.033529666666668
ENSG00000169594,646,BNC1,1.456090666666666
ENSG00000139668,115825,WDFY2,-1.123649
ENSG00000280081,,LINC01667,1.464056000000001
ENSG00000166199,221120,ALKBH3,1.107998666666666
ENSG00000233948,5987,TRIM27,-1.311654666666668
ENSG00000291081,729375,FAM86HP,1.243069333333332
ENSG00000126216,10426,TUBGCP3,-1.064484999999999
ENSG00000124155,51604,PIGT,-1.079503000000001
ENSG00000161921,58191,CXCL16,-1.011987666666668
ENSG00000119718,8892,EIF2B2,1.096879666666666
ENSG00000171160,118812,MORN4,1.118515999999998
,105373748,GPR155-DT,1.045777333333334
ENSG00000092929,201294,UNC13D,-1.328845333333335
ENSG00000179674,80117,ARL14,2.086892666666666
ENSG00000205213,55366,LGR4,-1.175684000000001
ENSG00000196867,140612,ZFP28,1.720770333333332
ENSG00000146376,93663,ARHGAP18,-1.467384666666667
ENSG00000138413,3417,IDH1,-1.061554333333333
ENSG00000146267,84553,FAXC,1.511798333333332
ENSG00000108559,4927,NUP88,-1.038552333333334
ENSG00000275713,8345,H2BC9,-1.403305666666666
ENSG00000175471,79772,MCTP1,1.474273666666667
ENSG00000163898,200879,LIPH,1.920443666666665
ENSG00000176399,63951,DMRTA1,1.122257666666667
ENSG00000121005,83690,CRISPLD1,-1.154074333333333
ENSG00000153487,3621,ING1,-1.112734333333332
ENSG00000111863,84830,ADTRP,1.082951333333334
ENSG00000162441,84328,LZIC,1.105327666666665
ENSG00000119673,10965,ACOT2,1.069270333333332
ENSG00000154447,57630,SH3RF1,1.043298000000003
ENSG00000197134,113835,ZNF257,-1.947893666666667
ENSG00000145287,51316,PLAC8,1.210823333333332
ENSG00000292084,150696,PROM2,-1.328273333333334
ENSG00000114126,7029,TFDP2,1.174085999999998
ENSG00000143429,654342,LSP1P4,1.768387000000001
ENSG00000152763,79819,DNAI4,1.634981999999999
ENSG00000133704,10526,IPO8,-1.033875666666666
ENSG00000107518,26033,ATRNL1,1.004733666666666
ENSG00000148798,9118,INA,1.098007333333332
ENSG00000120337,8995,TNFSF18,-4.032897
ENSG00000247151,338739,CSTF3-DT,1.146340333333334
ENSG00000277778,,PGM5P2,1.416617333333335
ENSG00000260025,100288911,CRIM1-DT,1.200369666666666
ENSG00000132406,85013,TMEM128,1.441528000000002
ENSG00000106853,22949,PTGR1,1.178212000000004
ENSG00000166920,84419,C15orf48,-1.886797
ENSG00000102007,5355,PLP2,-1.001793999999999
ENSG00000111726,55907,CMAS,-1.120913666666668
ENSG00000151835,26278,SACS,-1.360068
ENSG00000280516,131616,TMEM42,1.189431666666669
ENSG00000266916,101927720,ZNF793-AS1,1.076571333333336
ENSG00000112699,2762,GMDS,-1.557153333333332
ENSG00000119723,51004,COQ6,1.288869666666668
ENSG00000050730,79931,TNIP3,1.005192333333333
ENSG00000067798,89795,NAV3,1.157909999999997
ENSG00000106723,10927,SPIN1,1.075493666666667
ENSG00000278705,8366,H4C2,-1.349076666666666
ENSG00000145284,79966,SCD5,-1.105257999999998
,102723505,ROCR,1.803025666666667
ENSG00000025039,58528,RRAGD,1.346236333333332
ENSG00000102572,8428,STK24,-1.048863333333335
ENSG00000163739,2919,CXCL1,-1.894722333333333
ENSG00000177707,25945,NECTIN3,1.055856666666666
ENSG00000108733,5193,PEX12,1.198734000000002
ENSG00000117640,56181,MTFR1L,1.154501333333332
ENSG00000102780,160851,DGKH,-1.007506333333334
ENSG00000056277,55609,ZNF280C,1.435649333333335
ENSG00000175063,11065,UBE2C,-1.378024666666668
ENSG00000069509,139341,FUNDC1,1.046890666666668
ENSG00000049759,23327,NEDD4L,1.144321000000001
,100170220,SNAR-E,1.705881333333332
ENSG00000173258,158399,ZNF483,1.157017333333333
ENSG00000184178,152579,SCFD2,-1.296171
ENSG00000150782,3606,IL18,1.615480333333331
ENSG00000076258,2329,FMO4,1.818183333333331
ENSG00000187957,92737,DNER,2.052786666666665
ENSG00000164904,501,ALDH7A1,-1.204579333333334
ENSG00000108984,5608,MAP2K6,-1.266996666666667
ENSG00000089775,7597,ZBTB25,1.071179666666668
ENSG00000204682,399726,MIR1915HG,-1.098106999999998
ENSG00000153832,130888,FBXO36,1.028743000000001
ENSG00000124214,6780,STAU1,-1.070912999999997
ENSG00000078043,9063,PIAS2,1.00912133333333
ENSG00000156052,2776,GNAQ,1.371219999999998
ENSG00000233785,105373148,SAT1-DT,1.191548999999999
ENSG00000198718,23116,TOGARAM1,1.062834666666668
ENSG00000168672,157638,LRATD2,-1.481585
ENSG00000153956,781,CACNA2D1,-1.057240999999999
ENSG00000221817,101929145,PPP3CB-AS1,1.002415333333333
ENSG00000172260,257194,NEGR1,2.014696000000001
ENSG00000139055,121506,ERP27,1.024121999999998
ENSG00000150347,84159,ARID5B,1.191074666666666
ENSG00000250312,255403,ZNF718,1.116578
ENSG00000006459,80853,KDM7A,1.266240666666666
ENSG00000231365,101929147,WARS2-AS1,1.143521333333331
ENSG00000183199,3327,HSP90AB3P,-1.080745333333331
ENSG00000248508,100131089,SRP14-DT,1.498385999999999
ENSG00000085982,55230,USP40,1.027606666666666
ENSG00000115604,8809,IL18R1,1.281146333333334
ENSG00000187764,10507,SEMA4D,1.082767666666666
ENSG00000178695,115207,KCTD12,-1.309192000000001
ENSG00000211592,3514,IGKC,1.537363
